episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
1738,9339,0.050000000000000044,0.12350565195083618,0.0003412094811210409,0.0004104148247279227,0.9593183607500884,3,3,4,0.0,4 3 5 10
1739,9343,0.050000000000000044,0.20793238282203674,0.00035266228951513767,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,5 4 3 10
1740,9348,0.050000000000000044,0.48634472489356995,0.0002980382996611297,0.000796152395196259,0.9439676916060635,4,4,5,0.0,4 5 3 6 10
1741,9352,0.050000000000000044,0.10950823128223419,0.00030468184559140354,0.0003611558931879699,0.9537193116407474,3,3,4,0.0,4 3 5 10
1742,9360,0.050000000000000044,0.442044734954834,0.00031114176817936823,0.0011142578441649675,0.8998490697864828,7,7,8,0.0,9 7 4 5 2 6 3 10
1743,9364,0.050000000000000044,0.12350565195083618,0.00029708127476624213,0.0004104148247279227,0.9593183607500884,3,3,4,0.0,4 3 5 10
1744,9368,0.050000000000000044,0.20793236792087555,0.0003029826548299752,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,4 3 5 10
1745,9371,0.050000000000000044,0.2646254301071167,0.00026032930084814626,0.0013132988242432475,0.9046269025161916,2,2,3,0.0,3 5 10
1746,9378,0.050000000000000044,0.38793259859085083,0.00028540413976380866,0.000956590985879302,0.9218585773965833,6,6,7,0.0,8 4 9 7 5 3 10
1747,9384,0.050000000000000044,0.4612201750278473,0.00028503160137915984,0.0010436289012432098,0.9206663611279656,5,5,6,0.0,3 4 7 9 5 10
1748,9389,0.050000000000000044,0.45670896768569946,0.0002597232029074803,0.0006065799971111119,0.9326013656251141,4,4,5,0.0,5 3 2 4 10
1749,9393,0.050000000000000044,0.29809650778770447,0.00032089956948766485,0.00036596995778381824,0.9654395427027724,3,3,4,0.0,3 5 4 10
1750,9397,0.050000000000000044,0.29809650778770447,0.0003436505066929385,0.00036596995778381824,0.9654395427027724,3,3,4,0.0,3 5 4 10
1751,9400,0.050000000000000044,0.11651229858398438,0.0003164185230464985,0.0007187516894191504,0.9275227136883384,2,2,3,0.0,3 5 10
1752,9404,0.050000000000000044,0.10950153321027756,0.0003180129497195594,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,4 3 5 10
1753,9408,0.050000000000000044,0.10950823128223419,0.0003432351222727448,0.0003611558931879699,0.9537193116407474,3,3,4,0.0,4 3 5 10
1754,9415,0.050000000000000044,0.44454461336135864,0.0003309009064521108,0.001043913303874433,0.9206787191163062,6,6,7,0.0,3 4 9 1 8 5 10
1755,9419,0.050000000000000044,0.10950151085853577,0.00027022352151107043,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,4 5 3 10
1756,9423,0.050000000000000044,0.24339479207992554,0.00026856287149712443,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,5 3 4 10
1757,9428,0.050000000000000044,0.18143926560878754,0.00030564761837013064,0.0011598051059991121,0.9293632187153015,4,4,5,0.0,3 5 4 7 10
1758,9432,0.050000000000000044,0.22685597836971283,0.00028446399301174097,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,3 5 4 10
1759,9436,0.050000000000000044,0.24339479207992554,0.0002889899260480888,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,3 5 4 10
1760,9440,0.050000000000000044,0.1989022046327591,0.0002888040544348769,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,3 5 4 10
1761,9446,0.050000000000000044,0.39774203300476074,0.00029540164541685954,0.0009847618639469147,0.9191200736551307,5,5,6,0.0,5 1 6 4 3 10
1762,9455,0.050000000000000044,0.4492681622505188,0.00038490463177570037,0.0003471437667030841,0.9667776637620932,8,8,9,0.0,2 5 6 8 4 7 9 3 10
1763,9464,0.050000000000000044,0.49743834137916565,0.000334823672245774,0.0012734245974570513,0.919392938438834,8,8,9,0.0,4 5 1 6 2 3 9 8 10
1764,9468,0.050000000000000044,0.29809650778770447,0.0002717813076742459,0.00036596995778381824,0.9654395427027724,3,3,4,0.0,3 5 4 10
1765,9472,0.050000000000000044,0.108040951192379,0.00033016556699294597,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,3 5 4 10
1766,9476,0.050000000000000044,0.2764498293399811,0.0002694513023016043,0.0008365531102754176,0.9055910599766815,3,3,4,0.0,5 3 4 10
1767,9481,0.050000000000000044,0.283777117729187,0.00028346322360448537,0.0007375478744506836,0.9422391793036149,4,4,5,0.0,5 3 2 4 10
1768,9485,0.050000000000000044,0.1833808869123459,0.00026318427990190685,0.0011306899832561612,0.9001813861546987,3,3,4,0.0,3 5 4 10
1769,9489,0.050000000000000044,0.085133396089077,0.0003015257098013535,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,5 3 4 10
1770,9498,0.050000000000000044,0.4982355237007141,0.00029825121034971543,0.0012691824231296778,0.9197595400489893,8,8,9,0.0,7 4 8 9 5 2 3 1 10
1771,9502,0.050000000000000044,0.18726477026939392,0.000319580860377755,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,3 5 4 10
1772,9510,0.050000000000000044,0.3926352858543396,0.0004252334183547646,0.0009371813503094018,0.9062324092146474,7,7,8,0.0,9 7 4 5 2 8 3 10
1773,9514,0.050000000000000044,0.1989022195339203,0.0003740420506801456,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,4 3 5 10
1774,9518,0.050000000000000044,0.10950153321027756,0.0004931129005854018,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,4 3 5 10
1775,9522,0.050000000000000044,0.11574307084083557,0.00034946562664117664,0.0006716125644743443,0.9484512512345092,3,3,4,0.0,4 3 5 10
1776,9526,0.050000000000000044,0.10560297966003418,0.00036122742312727496,0.0003561797784641385,0.958056779700142,3,3,4,0.0,4 3 5 10
1777,9530,0.050000000000000044,0.0851333886384964,0.0004928403068333864,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,4 5 3 10
1778,9534,0.050000000000000044,0.108040951192379,0.00034306602174183354,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,4 3 5 10
1779,9537,0.050000000000000044,0.11796269565820694,0.0003290158638264984,0.0006844833260402083,0.9263382747007465,2,2,3,0.0,3 5 10
1780,9540,0.050000000000000044,0.10093612223863602,0.0003390500884658347,0.0005887215957045555,0.9234273165251781,2,2,3,0.0,3 5 10
1781,9543,0.050000000000000044,0.3993232846260071,0.00033560431135507923,0.0020182852167636156,0.8787645564506474,2,2,3,0.0,3 4 10
1782,9547,0.050000000000000044,0.07760586589574814,0.00031542077340418473,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,4 3 5 10
1783,9551,0.050000000000000044,0.20793236792087555,0.0003079043817706406,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,4 3 5 10
1784,9557,0.050000000000000044,0.4681140184402466,0.0003499353527634715,0.0006834827945567667,0.9475515836165436,5,5,6,0.0,4 6 7 5 3 10
1785,9561,0.050000000000000044,0.085133396089077,0.0003313470442662947,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,3 5 4 10
1786,9565,0.050000000000000044,0.20793238282203674,0.00040135294693754986,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,5 3 4 10
1787,9569,0.050000000000000044,0.10950151085853577,0.00037646887358278036,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,4 5 3 10
1788,9574,0.050000000000000044,0.19737015664577484,0.0003511694638291374,0.00034986442187801003,0.9691345387456249,4,4,5,0.0,4 3 5 6 10
1789,9578,0.050000000000000044,0.10950151085853577,0.00034226154821226373,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,4 5 3 10
1790,9582,0.050000000000000044,0.3104132115840912,0.0002937572899099905,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,4 3 5 10
1791,9586,0.050000000000000044,0.07760586589574814,0.0003401558715268038,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,4 5 3 10
1792,9590,0.050000000000000044,0.1989022046327591,0.0003828597764368169,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,3 5 4 10
1793,9594,0.050000000000000044,0.1080409437417984,0.000346200009516906,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,4 5 3 10
1794,9600,0.050000000000000044,0.4721745550632477,0.00030506725791686523,0.000751928542740643,0.9432442637246797,5,5,6,0.0,4 9 3 7 5 10
1795,9604,0.050000000000000044,0.108040951192379,0.00039862505946075544,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,4 3 5 10
1796,9608,0.050000000000000044,0.12350565195083618,0.0003376249660504982,0.0004104148247279227,0.9593183607500884,3,3,4,0.0,4 3 5 10
1797,9613,0.050000000000000044,0.3807312250137329,0.00029094175552017986,0.0011832977179437876,0.9124017476539408,4,4,5,0.0,4 3 9 7 10
1798,9617,0.050000000000000044,0.23378056287765503,0.0003338450696901418,0.0017929158639162779,0.8717285928523498,3,3,4,0.0,4 3 5 10
1799,9621,0.050000000000000044,0.1989022195339203,0.00036386741703609005,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,4 3 5 10
1800,9629,0.050000000000000044,0.3926352560520172,0.00034974987647728994,0.0009371813503094018,0.9062324092146474,7,7,8,0.0,7 2 9 4 5 8 3 10
1801,9633,0.050000000000000044,0.10950151085853577,0.0004276372565072961,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,4 5 3 10
1802,9641,0.050000000000000044,0.45627841353416443,0.000438370589108672,0.0009234213503077626,0.9071870077308378,7,7,8,0.0,7 2 9 4 5 8 3 10
1803,9649,0.050000000000000044,0.4977317452430725,0.0003452189084782731,0.0007932761218398809,0.9258203749920327,7,7,8,0.0,4 9 7 2 5 8 3 10
1804,9653,0.050000000000000044,0.22685597836971283,0.0002885927497118246,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,3 5 4 10
1805,9657,0.050000000000000044,0.10560297966003418,0.0003768667811527848,0.0003561797784641385,0.958056779700142,3,3,4,0.0,4 3 5 10
1806,9663,0.050000000000000044,0.40051281452178955,0.0003456029371591285,0.0009764599381014705,0.9204629983190408,5,5,6,0.0,3 5 7 6 4 10
1807,9667,0.050000000000000044,0.22685596346855164,0.0003132360288873315,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,4 3 5 10
1808,9670,0.050000000000000044,0.07181315869092941,0.0003633543577355643,0.000928474881220609,0.8854133859542548,2,2,3,0.0,4 3 10
1809,9678,0.050000000000000044,0.5075498819351196,0.0003197579389961902,0.0006140784244053066,0.9308668412755418,7,7,8,0.0,3 9 2 7 4 5 8 10
1810,9687,0.050000000000000044,0.4874667823314667,0.00031654606249907776,0.0007891450077295303,0.9258725322100836,8,8,9,0.0,4 9 3 7 8 2 1 5 10
1811,9694,0.050000000000000044,0.43585801124572754,0.0003325679509933772,0.0012269695289433002,0.9247997356027776,6,6,7,0.0,3 5 7 8 2 4 10
1812,9700,0.050000000000000044,0.4721745550632477,0.00029096750464911264,0.000751928542740643,0.9432442637246797,5,5,6,0.0,4 3 9 7 5 10
1813,9704,0.050000000000000044,0.29809650778770447,0.00033090627402998507,0.00036596995778381824,0.9654395427027724,3,3,4,0.0,4 3 5 10
1814,9708,0.050000000000000044,0.10950151085853577,0.0003163263900205493,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,4 5 3 10
1815,9712,0.050000000000000044,0.10560298711061478,0.00034404302277835086,0.0003561797784641385,0.958056779700142,3,3,4,0.0,3 5 4 10
1816,9716,0.050000000000000044,0.2990611493587494,0.0003242411112296395,0.0006749939639121294,0.9342031731723179,3,3,4,0.0,4 3 5 10
1817,9721,0.050000000000000044,0.13239486515522003,0.0002961241494631395,0.0009834805969148874,0.9127722152029292,4,4,5,0.0,6 2 5 3 10
1818,9725,0.050000000000000044,0.085133396089077,0.00028853861294919625,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,4 3 5 10
1819,9729,0.050000000000000044,0.07760586589574814,0.00033332060411339626,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,4 3 5 10
1820,9733,0.050000000000000044,0.1892882138490677,0.00034135988244088367,0.0003878751886077225,0.9448756375189485,3,3,4,0.0,3 5 4 10
1821,9737,0.050000000000000044,0.1892882138490677,0.0003124254726571962,0.0003878751886077225,0.9448756375189485,3,3,4,0.0,3 5 4 10
1822,9746,0.050000000000000044,0.48968076705932617,0.00029901677367484406,0.0012561776675283909,0.9210129848168664,9,9,10,0.0,4 9 7 2 5 8 6 1 3
1823,9752,0.050000000000000044,0.4721745550632477,0.0003648504983478536,0.000751928542740643,0.9432442637246797,5,5,6,0.0,4 3 7 9 5 10
1824,9758,0.050000000000000044,0.49604806303977966,0.0004587437239630769,0.00035357996239326894,0.9656287449346711,5,5,6,0.0,9 5 8 4 3 10
1825,9762,0.050000000000000044,0.10560297966003418,0.0004728704516310245,0.0003561797784641385,0.958056779700142,3,3,4,0.0,4 3 5 10
1826,9768,0.050000000000000044,0.4691595435142517,0.00038201991507473093,0.000673391972668469,0.9475235915637612,5,5,6,0.0,5 3 7 8 4 10
1827,9777,0.050000000000000044,0.552553653717041,0.00042459582780591317,0.0004813329433090985,0.952530410818481,8,8,9,0.0,5 8 9 7 2 4 1 3 10
1828,9781,0.050000000000000044,0.11574307084083557,0.0003738723971764557,0.0006716125644743443,0.9484512512345092,3,3,4,0.0,4 3 5 10
1829,9785,0.050000000000000044,0.085133396089077,0.0003718529042089358,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,5 4 3 10
1830,9791,0.050000000000000044,0.4447125494480133,0.0003963801427744329,0.0005937459645792842,0.934642854068034,5,5,6,0.0,5 1 3 7 4 10
1831,9795,0.050000000000000044,0.07760586589574814,0.00037408300704555586,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,5 3 4 10
1832,9799,0.050000000000000044,0.24339479207992554,0.000325872992107179,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,3 5 4 10
1833,9805,0.050000000000000044,0.4721745550632477,0.00034416130317064625,0.000751928542740643,0.9432442637246797,5,5,6,0.0,4 3 7 9 5 10
1834,9811,0.050000000000000044,0.22303037345409393,0.00037152163956003886,0.00023336082813329995,0.9605663865273121,5,5,6,0.0,2 5 7 4 3 10
1835,9815,0.050000000000000044,0.2990611493587494,0.00032254555844701827,0.0006749939639121294,0.9342031731723179,3,3,4,0.0,3 5 4 10
1836,9821,0.050000000000000044,0.4721745550632477,0.0003453734195015083,0.000751928542740643,0.9432442637246797,5,5,6,0.0,4 3 7 9 5 10
1837,9825,0.050000000000000044,0.22685597836971283,0.0003553235947038047,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,4 5 3 10
1838,9829,0.050000000000000044,0.1892881989479065,0.0003846168692689389,0.0003878751886077225,0.9448756375189485,3,3,4,0.0,5 4 3 10
1839,9833,0.050000000000000044,0.108040951192379,0.0003157241299049929,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,5 4 3 10
1840,9841,0.050000000000000044,0.5612614750862122,0.0003130764889647253,0.00048533978406339884,0.9510500947020142,7,7,8,0.0,5 8 6 1 4 2 3 10
1841,9848,0.050000000000000044,0.45053523778915405,0.0003660933122903641,0.0006715296185575426,0.9460148952201487,6,6,7,0.0,4 3 7 9 2 5 10
1842,9854,0.050000000000000044,0.39610934257507324,0.00033096377349769074,0.0009884308092296124,0.9182349039102139,5,5,6,0.0,5 7 3 2 4 10
1843,9858,0.050000000000000044,0.11574307084083557,0.00033703305234666914,0.0006716125644743443,0.9484512512345092,3,3,4,0.0,3 5 4 10
1844,9863,0.050000000000000044,0.06991468369960785,0.0004060837673023343,0.000481822295114398,0.9467565937058537,4,4,5,0.0,3 5 4 2 10
1845,9871,0.050000000000000044,0.4358561038970947,0.00035561264303396456,0.0009747638250701129,0.9235798800530246,7,7,8,0.0,7 2 9 4 5 6 3 10
1846,9875,0.050000000000000044,0.18726478517055511,0.0003628593040048145,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 4 3 10
1847,9881,0.050000000000000044,0.49106258153915405,0.00035338446711345267,0.0003633436281234026,0.9638344615556114,5,5,6,0.0,9 4 3 7 5 10
1848,9885,0.050000000000000044,0.2990611493587494,0.00037710066681029275,0.0006749939639121294,0.9342031731723179,3,3,4,0.0,5 4 3 10
1849,9888,0.050000000000000044,0.06881177425384521,0.0003652712427234898,0.0009138406021520495,0.8789987807094555,2,2,3,0.0,5 2 10
1850,9897,0.050000000000000044,0.42222267389297485,0.0003153373189787898,0.0008320515626110137,0.9340902460333709,8,8,9,0.0,1 3 7 4 9 2 5 6 10
1851,9906,0.050000000000000044,0.3568345904350281,0.00034706806764006615,0.0009391813073307276,0.9221201227550416,8,8,9,0.0,9 7 2 4 5 6 3 1 10
1852,9915,0.050000000000000044,0.3792897164821625,0.00035284254893970984,0.0009104710770770907,0.9083804065775786,9,9,10,0.0,9 7 4 2 3 8 6 5 1
1853,9922,0.050000000000000044,0.4526270031929016,0.0003226463949041707,0.0008504093275405467,0.9328599317922887,6,6,7,0.0,4 1 5 3 7 6 10
1854,9927,0.050000000000000044,0.21962696313858032,0.0003832225396763533,0.0011279303580522537,0.8883410995199337,4,4,5,0.0,3 5 4 9 10
1855,9931,0.050000000000000044,0.1989022195339203,0.0003221523584215902,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,5 4 3 10
1856,9934,0.050000000000000044,0.11493044346570969,0.0003515133139444515,0.0006525320932269096,0.9246124872377455,2,2,3,0.0,8 7 10
1857,9941,0.050000000000000044,0.4314731955528259,0.00033296468401593823,0.0005643860204145312,0.9345273856033751,6,6,7,0.0,5 1 3 6 7 4 10
1858,9945,0.050000000000000044,0.29809650778770447,0.00033055583480745554,0.00036596995778381824,0.9654395427027724,3,3,4,0.0,3 5 4 10
1859,9948,0.050000000000000044,0.11118227988481522,0.00031522644955354434,0.0006728159496560693,0.9217158952521938,2,2,3,0.0,3 5 10
1860,9952,0.050000000000000044,0.29809650778770447,0.00029480263765435666,0.00036596995778381824,0.9654395427027724,3,3,4,0.0,3 5 4 10
1861,9956,0.050000000000000044,0.2764498293399811,0.00031182873499346897,0.0008365531102754176,0.9055910599766815,3,3,4,0.0,5 4 3 10
1862,9960,0.050000000000000044,0.10950153321027756,0.0002781578150461428,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,4 3 5 10
1863,9964,0.050000000000000044,0.07760586589574814,0.00031426275381818414,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,4 3 5 10
1864,9968,0.050000000000000044,0.11574307084083557,0.0002921573686762713,0.0006716125644743443,0.9484512512345092,3,3,4,0.0,4 3 5 10
1865,9977,0.050000000000000044,0.4874667227268219,0.00031879781616023846,0.0007891450077295303,0.9258725322100836,8,8,9,0.0,4 9 7 2 5 8 1 3 10
1866,9981,0.050000000000000044,0.10950152575969696,0.0003369589685462415,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,3 5 4 10
1867,9985,0.050000000000000044,0.15199777483940125,0.0003177991457050666,0.0005109412595629692,0.9251202509321016,3,3,4,0.0,4 2 8 10
1868,9989,0.050000000000000044,0.07760586589574814,0.00025218911832780577,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,5 4 3 10
1869,9993,0.050000000000000044,0.23378056287765503,0.0003122798298136331,0.0017929158639162779,0.8717285928523498,3,3,4,0.0,5 3 4 10
1870,9998,0.050000000000000044,0.15080131590366364,0.0003149975062115118,0.0011269100941717625,0.9010513631912672,4,4,5,0.0,3 1 4 5 10
1871,10002,0.050000000000000044,0.108040951192379,0.00040956622979138047,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,3 5 4 10
1872,10007,0.050000000000000044,0.4824187755584717,0.00046620466164313255,0.0007825948996469378,0.940571178012172,4,4,5,0.0,4 3 7 5 10
1873,10011,0.050000000000000044,0.108040951192379,0.0004277313346392475,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,4 3 5 10
1874,10015,0.050000000000000044,0.22685597836971283,0.0004083247695234604,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,4 5 3 10
1875,10019,0.050000000000000044,0.07760586589574814,0.0004125597988604568,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,4 5 3 10
1876,10023,0.050000000000000044,0.380698561668396,0.0003353534630150534,0.0009748365264385939,0.9012804460710669,3,3,4,0.0,5 7 6 10
1877,10029,0.050000000000000044,0.4427872896194458,0.00037953961873427033,0.0005845781997777522,0.9326313209944758,5,5,6,0.0,9 7 4 3 5 10
1878,10033,0.050000000000000044,0.10560297966003418,0.00038287262577796355,0.0003561797784641385,0.958056779700142,3,3,4,0.0,4 3 5 10
1879,10042,0.050000000000000044,0.4286775588989258,0.00041481674674691423,0.0010793664259836078,0.9030750394044676,9,9,10,0.0,5 8 7 9 2 4 6 1 3
1880,10051,0.050000000000000044,0.37928980588912964,0.00034248617723480694,0.0009104710770770907,0.9083804065775786,9,9,10,0.0,5 8 1 4 6 7 9 2 3
1881,10060,0.050000000000000044,0.4899129271507263,0.0003580211487133056,0.0006008654017932713,0.9323195703460544,9,9,10,0.0,7 2 9 4 8 5 6 1 3
1882,10065,0.050000000000000044,0.2194034457206726,0.00036967418272979555,0.0011355584720149636,0.8887895109678987,4,4,5,0.0,7 5 3 4 10
1883,10071,0.050000000000000044,0.4681140184402466,0.00034545430874762434,0.0006834827945567667,0.9475515836165436,5,5,6,0.0,4 6 7 5 3 10
1884,10075,0.050000000000000044,0.108040951192379,0.0003122468442597892,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,4 3 5 10
1885,10078,0.050000000000000044,0.0747266337275505,0.0003268277893463771,0.0009134599822573364,0.8880026695029489,2,2,3,0.0,2 8 10
1886,10082,0.050000000000000044,0.24339479207992554,0.00034089664404746145,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,5 3 4 10
1887,10086,0.050000000000000044,0.3104132115840912,0.00028257309531909414,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,5 4 3 10
1888,10090,0.050000000000000044,0.18726478517055511,0.00037351337232394144,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,4 5 3 10
1889,10095,0.050000000000000044,0.4753968119621277,0.0003654307802207768,0.0007237818208523095,0.9440221804926143,4,4,5,0.0,4 6 3 5 10
1890,10104,0.050000000000000044,0.5126906633377075,0.00031530173792917695,0.0003397592809051275,0.9383693661864108,9,9,10,0.0,9 7 2 4 8 5 6 1 3
1891,10108,0.050000000000000044,0.12350565195083618,0.00034906174550997093,0.0004104148247279227,0.9593183607500884,3,3,4,0.0,4 5 3 10
1892,10114,0.050000000000000044,0.4608152210712433,0.0002996343027916737,0.0010239568073302507,0.9187780575257561,5,5,6,0.0,1 6 4 5 3 10
1893,10118,0.050000000000000044,0.21238617599010468,0.00031870710517978296,0.0011898600496351719,0.9272665474275913,3,3,4,0.0,5 4 3 10
1894,10122,0.050000000000000044,0.07760586589574814,0.0003395335515961051,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,5 4 3 10
1895,10127,0.050000000000000044,0.15080131590366364,0.0003754646168090403,0.0011269100941717625,0.9010513631912672,4,4,5,0.0,4 1 5 3 10
1896,10132,0.050000000000000044,0.15142317116260529,0.00032657947158440945,0.0011031581088900566,0.9004543494083227,4,4,5,0.0,4 3 7 5 10
1897,10136,0.050000000000000044,0.21282950043678284,0.0003128583703073673,0.0008140195277519524,0.9398560478627752,3,3,4,0.0,5 4 3 10
1898,10145,0.050000000000000044,0.4225286841392517,0.00028851804543390043,0.0008381888037547469,0.934794357287898,8,8,9,0.0,4 6 9 2 8 7 5 3 10
1899,10149,0.050000000000000044,0.1989022195339203,0.0002962456419481896,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,4 5 3 10
1900,10153,0.050000000000000044,0.2990611493587494,0.00031771333669894375,0.0006749939639121294,0.9342031731723179,3,3,4,0.0,5 4 3 10
1901,10158,0.050000000000000044,0.16048282384872437,0.0002974733710289001,0.0003713379555847496,0.947024543967882,4,4,5,0.0,5 4 3 9 10
1902,10162,0.050000000000000044,0.20793238282203674,0.00026923581026494503,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,5 4 3 10
1903,10167,0.050000000000000044,0.2729738652706146,0.0003256879572290927,0.00035515381023287773,0.9660112586461548,4,4,5,0.0,2 5 3 4 10
1904,10171,0.050000000000000044,0.1892881989479065,0.0003007367340615019,0.0003878751886077225,0.9448756375189485,3,3,4,0.0,5 4 3 10
1905,10179,0.050000000000000044,0.5633746385574341,0.00026872170928982086,0.0004831207625102252,0.9526534494229645,7,7,8,0.0,7 2 9 5 4 8 3 10
1906,10183,0.050000000000000044,0.1080409437417984,0.00034945172956213355,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,4 5 3 10
1907,10187,0.050000000000000044,0.07760586589574814,0.00034406399208819494,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,4 5 3 10
1908,10196,0.050000000000000044,0.41973423957824707,0.0003160780567365388,0.0009648745181038976,0.9233898971225362,8,8,9,0.0,7 9 1 6 2 4 5 3 10
1909,10201,0.050000000000000044,0.2763683795928955,0.0002955738105811179,0.0003381504211574793,0.9664972652188379,4,4,5,0.0,3 9 5 4 10
1910,10209,0.050000000000000044,0.36932796239852905,0.0002796863227558788,0.0009665355319157243,0.9212367560151925,7,7,8,0.0,5 2 6 8 1 3 4 10
1911,10213,0.050000000000000044,0.3104132115840912,0.0002543109185353387,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,5 4 3 10
1912,10217,0.050000000000000044,0.22685597836971283,0.00027920238790102303,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,4 5 3 10
1913,10220,0.050000000000000044,0.09007231146097183,0.0002613351777351151,0.001167328329756856,0.8750507655807114,2,2,3,0.0,8 7 10
1914,10225,0.050000000000000044,0.2486698031425476,0.0002865134360035881,0.0008334614103659987,0.9052761701443958,4,4,5,0.0,2 5 4 3 10
1915,10229,0.050000000000000044,0.22685597836971283,0.0002801076989271678,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,4 5 3 10
1916,10234,0.050000000000000044,0.283234179019928,0.0002867732720915228,0.0007426048978231847,0.9420240639435409,4,4,5,0.0,4 5 3 1 10
1917,10238,0.050000000000000044,0.05861245095729828,0.00027621274057310075,0.0010914672166109085,0.8809135629752303,3,3,4,0.0,8 5 3 10
1918,10246,0.050000000000000044,0.4651908874511719,0.00029791016277158633,0.0003487610083539039,0.9665222616155281,7,7,8,0.0,9 2 5 7 4 6 3 10
1919,10255,0.050000000000000044,0.4818466007709503,0.00039444604772143066,0.0007713983068242669,0.9280170600387344,9,9,10,0.0,5 8 6 1 7 2 9 4 3
1920,10260,0.050000000000000044,0.48634472489356995,0.0004255854815710336,0.000796152395196259,0.9439676916060635,4,4,5,0.0,4 5 3 6 10
1921,10266,0.050000000000000044,0.45943987369537354,0.0004708494864947473,0.0007157496293075383,0.943914234496467,5,5,6,0.0,4 5 3 1 6 10
1922,10270,0.050000000000000044,0.20793239772319794,0.00039687653770670295,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,3 5 4 10
1923,10278,0.050000000000000044,0.5273382067680359,0.0004585476672218647,0.00035346229560673237,0.9358657273717499,7,7,8,0.0,5 8 6 1 3 4 7 10
1924,10285,0.050000000000000044,0.4499930143356323,0.00038458067241923085,0.0008717419113963842,0.9320981378149901,6,6,7,0.0,1 4 5 8 3 7 10
1925,10294,0.050000000000000044,0.5126906633377075,0.00041474201457781927,0.0003397592809051275,0.9383693661864108,9,9,10,0.0,7 9 6 8 5 4 2 1 3
1926,10298,0.050000000000000044,0.20793239772319794,0.0004390015674289316,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,3 5 4 10
1927,10302,0.050000000000000044,0.33546584844589233,0.0004074150783708319,0.0018352409824728966,0.858150585259972,3,3,4,0.0,9 7 6 10
1928,10311,0.050000000000000044,0.42867758870124817,0.0003767592166291757,0.0010793664259836078,0.9030750394044676,9,9,10,0.0,5 8 1 7 9 6 4 2 3
