method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions,reconstruction_mode
random,8,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.00149238551966846,0.9084691103308613,0.8732206338722073,0.9985076144803315,0.9084691103308613,0.4444444444444444,0.4444444444444444,0 1 2 3 5 6,H00 H01 H10 H02 H20 H03,1 2 3 5 6,H01 H10 H02 H20 H03,,,,,least_squares
random,8,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001853328780271113,0.8983749864173347,0.8311518785393331,0.9981466712197289,0.8983749864173347,0.4444444444444444,0.4444444444444444,0 1 4 5 8 9,H00 H01 H11 H20 H21 H30,1 4 5 8 9,H01 H11 H20 H21 H30,,,,,least_squares
random,8,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015005655586719513,0.9112449337819128,0.8842763121276279,0.998499434441328,0.9112449337819128,0.4444444444444444,0.4444444444444444,0 2 3 6 7 8,H00 H10 H02 H03 H12 H21,2 3 6 7 8,H10 H02 H03 H12 H21,,,,,least_squares
random,8,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0018085187766700983,0.9022760229200727,0.8342990805183818,0.9981914812233299,0.9022760229200727,0.4444444444444444,0.4444444444444444,0 2 4 5 6 8,H00 H10 H11 H20 H03 H21,2 4 5 6 8,H10 H11 H20 H03 H21,,,,,least_squares
random,8,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0018856277456507087,0.8999999883572497,0.85176103453997,0.9981143722543493,0.8999999883572497,0.4444444444444444,0.4444444444444444,0 1 2 7 8 9,H00 H01 H10 H12 H21 H30,1 2 7 8 9,H01 H10 H12 H21 H30,,,,,least_squares
random,8,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015972609398886561,0.9050136135578793,0.8547246334162821,0.9984027390601113,0.9050136135578793,0.4444444444444444,0.4444444444444444,0 1 3 4 6 7,H00 H01 H02 H11 H03 H12,1 3 4 6 7,H01 H02 H11 H03 H12,,,,,least_squares
random,8,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013243990251794457,0.9215329189593244,0.8834514363646429,0.9986756009748206,0.9215329189593244,0.4444444444444444,0.4444444444444444,0 2 3 4 6 8,H00 H10 H02 H11 H03 H21,2 3 4 6 8,H10 H02 H11 H03 H21,,,,,least_squares
random,8,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014899394009262323,0.9220494635660073,0.8676819061854169,0.9985100605990738,0.9220494635660073,0.4444444444444444,0.4444444444444444,0 1 4 5 6 7,H00 H01 H11 H20 H03 H12,1 4 5 6 7,H01 H11 H20 H03 H12,,,,,least_squares
random,8,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015364796854555607,0.90733271277998,0.8895937938408979,0.9984635203145444,0.90733271277998,0.4444444444444444,0.4444444444444444,0 3 6 7 8 9,H00 H02 H03 H12 H21 H30,3 6 7 8 9,H02 H03 H12 H21 H30,,,,,least_squares
random,8,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013243990251794457,0.9215329189593244,0.8834514363646429,0.9986756009748206,0.9215329189593244,0.4444444444444444,0.4444444444444444,0 2 3 4 6 8,H00 H10 H02 H11 H03 H21,2 3 4 6 8,H10 H02 H11 H03 H21,,,,,least_squares
random,8,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0018663236405700445,0.8890220908964148,0.8373317222621388,0.99813367635943,0.8890220908964148,0.4444444444444444,0.4444444444444444,0 1 2 3 7 9,H00 H01 H10 H02 H12 H30,1 2 3 7 9,H01 H10 H02 H12 H30,,,,,least_squares
random,8,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0016258922405540943,0.8981775234627242,0.8723700235170987,0.9983741077594459,0.8981775234627242,0.4444444444444444,0.4444444444444444,0 1 3 5 6 8,H00 H01 H02 H20 H03 H21,1 3 5 6 8,H01 H02 H20 H03 H21,,,,,least_squares
random,8,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0018856277456507087,0.8999999883572497,0.85176103453997,0.9981143722543493,0.8999999883572497,0.4444444444444444,0.4444444444444444,0 1 2 7 8 9,H00 H01 H10 H12 H21 H30,1 2 7 8 9,H01 H10 H12 H21 H30,,,,,least_squares
random,8,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0018381644040346146,0.8988570349997488,0.8267152692791435,0.9981618355959654,0.8988570349997488,0.4444444444444444,0.4444444444444444,0 1 2 4 5 8,H00 H01 H10 H11 H20 H21,1 2 4 5 8,H01 H10 H11 H20 H21,,,,,least_squares
random,8,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011583587620407343,0.9296679492343846,0.9037438703227572,0.9988416412379593,0.9296679492343846,0.4444444444444444,0.4444444444444444,0 3 4 5 8 9,H00 H02 H11 H20 H21 H30,3 4 5 8 9,H02 H11 H20 H21 H30,,,,,least_squares
random,8,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011977930553257465,0.9274652901146556,0.8997897607176667,0.9988022069446743,0.9274652901146556,0.4444444444444444,0.4444444444444444,0 2 3 4 5 6,H00 H10 H02 H11 H20 H03,2 3 4 5 6,H10 H02 H11 H20 H03,,,,,least_squares
random,8,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015922009479254484,0.9022874678078127,0.8851117797287659,0.9984077990520746,0.9022874678078127,0.4444444444444444,0.4444444444444444,0 1 3 6 7 8,H00 H01 H02 H03 H12 H21,1 3 6 7 8,H01 H02 H03 H12 H21,,,,,least_squares
random,9,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.004023237153887749,0.7810786591220412,0.7065404461240358,0.9959767628461123,0.7810786591220412,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,least_squares
random,9,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002778807654976845,0.827842265411804,0.860298076843353,0.9972211923450232,0.827842265411804,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,,least_squares
random,9,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0035813678987324238,0.8151598152716718,0.7814011706956979,0.9964186321012676,0.8151598152716718,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,least_squares
random,9,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.004023237153887749,0.7810786591220412,0.7065404461240358,0.9959767628461123,0.7810786591220412,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,least_squares
random,9,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033812997862696648,0.8274162941203673,0.7682870609344608,0.9966187002137303,0.8274162941203673,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,,least_squares
random,9,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002795994281768799,0.8146354370040644,0.7837749302679158,0.9972040057182312,0.8146354370040644,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,least_squares
random,9,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002832249738276005,0.8157570321958924,0.7866519411932015,0.997167750261724,0.8157570321958924,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,,least_squares
random,9,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002778807654976845,0.827842265411804,0.860298076843353,0.9972211923450232,0.827842265411804,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,,least_squares
random,9,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002795994281768799,0.8146354370040644,0.7837749302679158,0.9972040057182312,0.8146354370040644,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,least_squares
random,9,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002778807654976845,0.827842265411804,0.860298076843353,0.9972211923450232,0.827842265411804,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,,least_squares
random,9,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0035813678987324238,0.8151598152716718,0.7814011706956979,0.9964186321012676,0.8151598152716718,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,least_squares
random,9,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002795994281768799,0.8146354370040644,0.7837749302679158,0.9972040057182312,0.8146354370040644,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,least_squares
random,9,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002795994281768799,0.8146354370040644,0.7837749302679158,0.9972040057182312,0.8146354370040644,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,least_squares
random,9,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002778807654976845,0.827842265411804,0.860298076843353,0.9972211923450232,0.827842265411804,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,,least_squares
random,9,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002795994281768799,0.8146354370040644,0.7837749302679158,0.9972040057182312,0.8146354370040644,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,least_squares
random,9,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0035813678987324238,0.8151598152716718,0.7814011706956979,0.9964186321012676,0.8151598152716718,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,least_squares
random,9,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.004281394183635712,0.7607934440438515,0.7011680730656428,0.9957186058163643,0.7607934440438515,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,least_squares
random,9,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002832249738276005,0.8157570321958924,0.7866519411932015,0.997167750261724,0.8157570321958924,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,,least_squares
random,9,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033812997862696648,0.8274162941203673,0.7682870609344608,0.9966187002137303,0.8274162941203673,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,,least_squares
random,9,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033812997862696648,0.8274162941203673,0.7682870609344608,0.9966187002137303,0.8274162941203673,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,,least_squares
random,9,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020531397312879562,0.8750853056218763,0.841678714333841,0.997946860268712,0.8750853056218763,0.6666666666666667,0.6666666666666667,0 2 4 6,H00 H10 H11 H03,2 4 6,H10 H11 H03,,,,,least_squares
random,9,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0019552097655832767,0.879894401740801,0.8597727323286586,0.9980447902344167,0.879894401740801,0.6666666666666667,0.6666666666666667,0 2 8 9,H00 H10 H21 H30,2 8 9,H10 H21 H30,,,,,least_squares
random,9,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014466580469161272,0.909367150947115,0.9159574158344732,0.9985533419530839,0.909367150947115,0.6666666666666667,0.6666666666666667,0 4 5 7,H00 H11 H20 H12,4 5 7,H11 H20 H12,,,,,least_squares
random,9,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020807080436497927,0.8803867833084216,0.9024713706543438,0.9979192919563502,0.8803867833084216,0.6666666666666667,0.6666666666666667,0 1 4 5,H00 H01 H11 H20,1 4 5,H01 H11 H20,,,,,least_squares
random,9,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015268400311470032,0.9016089078645786,0.9118211979495068,0.998473159968853,0.9016089078645786,0.6666666666666667,0.6666666666666667,0 5 7 8,H00 H20 H12 H21,5 7 8,H20 H12 H21,,,,,least_squares
random,9,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0019537005573511124,0.880438387606572,0.8580539419574073,0.9980462994426489,0.880438387606572,0.6666666666666667,0.6666666666666667,0 1 2 8,H00 H01 H10 H21,1 2 8,H01 H10 H21,,,,,least_squares
random,9,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002430536085739732,0.8609055204230597,0.8552268857798563,0.9975694639142603,0.8609055204230597,0.6666666666666667,0.6666666666666667,0 4 6 9,H00 H11 H03 H30,4 6 9,H11 H03 H30,,,,,least_squares
random,9,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0023223422467708588,0.8505468066919076,0.8124080048880848,0.9976776577532291,0.8505468066919076,0.6666666666666667,0.6666666666666667,0 1 2 9,H00 H01 H10 H30,1 2 9,H01 H10 H30,,,,,least_squares
random,9,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002569481497630477,0.8494762509405683,0.86267220827109,0.9974305185023695,0.8494762509405683,0.6666666666666667,0.6666666666666667,0 1 8 9,H00 H01 H21 H30,1 8 9,H01 H21 H30,,,,,least_squares
random,9,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002535933628678322,0.8345712958375495,0.8018105197541907,0.9974640663713217,0.8345712958375495,0.6666666666666667,0.6666666666666667,0 2 6 9,H00 H10 H03 H30,2 6 9,H10 H03 H30,,,,,least_squares
random,9,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017825840041041374,0.8939906289971541,0.8650739831949438,0.9982174159958959,0.8939906289971541,0.6666666666666667,0.6666666666666667,0 2 4 8,H00 H10 H11 H21,2 4 8,H10 H11 H21,,,,,least_squares
random,9,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002523512579500675,0.8397497305077336,0.7878040029382186,0.9974764874204993,0.8397497305077336,0.6666666666666667,0.6666666666666667,0 1 3 6,H00 H01 H02 H03,1 3 6,H01 H02 H03,,,,,least_squares
random,9,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016598710790276527,0.8916544370114023,0.8975235664211518,0.9983401289209723,0.8916544370114023,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,,least_squares
random,9,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016915318556129932,0.9002599619089777,0.8742786966925212,0.998308468144387,0.9002599619089777,0.6666666666666667,0.6666666666666667,0 4 7 8,H00 H11 H12 H21,4 7 8,H11 H12 H21,,,,,least_squares
random,9,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0018831260967999697,0.8854479222391222,0.8723078400251042,0.9981168739032,0.8854479222391222,0.6666666666666667,0.6666666666666667,0 7 8 9,H00 H12 H21 H30,7 8 9,H12 H21 H30,,,,,least_squares
random,9,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002006217371672392,0.8692523429478107,0.8954374754117053,0.9979937826283276,0.8692523429478107,0.6666666666666667,0.6666666666666667,0 5 8 9,H00 H20 H21 H30,5 8 9,H20 H21 H30,,,,,least_squares
random,9,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016915318556129932,0.9002599619089777,0.8742786966925212,0.998308468144387,0.9002599619089777,0.6666666666666667,0.6666666666666667,0 4 7 8,H00 H11 H12 H21,4 7 8,H11 H12 H21,,,,,least_squares
random,9,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016036971937865019,0.900157347817625,0.9135371107436829,0.9983963028062135,0.900157347817625,0.6666666666666667,0.6666666666666667,0 3 5 8,H00 H02 H20 H21,3 5 8,H02 H20 H21,,,,,least_squares
random,9,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002416700590401888,0.8387234718378248,0.826472128504981,0.9975832994095981,0.8387234718378248,0.6666666666666667,0.6666666666666667,0 2 3 9,H00 H10 H02 H30,2 3 9,H10 H02 H30,,,,,least_squares
random,9,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0024530489463359118,0.8420397442423347,0.8105348217777473,0.9975469510536641,0.8420397442423347,0.6666666666666667,0.6666666666666667,0 2 6 7,H00 H10 H03 H12,2 6 7,H10 H03 H12,,,,,least_squares
random,9,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017799129709601402,0.893574427764566,0.8648138180846934,0.9982200870290399,0.893574427764566,0.4444444444444444,0.4444444444444444,0 1 2 4 6 8,H00 H01 H10 H11 H03 H21,1 2 4 6 8,H01 H10 H11 H03 H21,,,,,least_squares
random,9,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0016203465638682246,0.8953022491031821,0.8997025061766094,0.9983796534361318,0.8953022491031821,0.4444444444444444,0.4444444444444444,0 1 2 5 6 8,H00 H01 H10 H20 H03 H21,1 2 5 6 8,H01 H10 H20 H03 H21,,,,,least_squares
random,9,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013584429398179054,0.9149857526301771,0.9231659646867487,0.9986415570601821,0.9149857526301771,0.4444444444444444,0.4444444444444444,0 2 3 4 5 7,H00 H10 H02 H11 H20 H12,2 3 4 5 7,H10 H02 H11 H20 H12,,,,,least_squares
random,9,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001245897263288498,0.9224573058938866,0.9321488596536515,0.9987541027367115,0.9224573058938866,0.4444444444444444,0.4444444444444444,0 3 4 5 8 9,H00 H02 H11 H20 H21 H30,3 4 5 8 9,H02 H11 H20 H21 H30,,,,,least_squares
random,9,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0022438785526901484,0.8503744228611236,0.8285367606395465,0.9977561214473099,0.8503744228611236,0.4444444444444444,0.4444444444444444,0 2 3 6 7 9,H00 H10 H02 H03 H12 H30,2 3 6 7 9,H10 H02 H03 H12 H30,,,,,least_squares
random,9,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0016811324749141932,0.8943723058073331,0.9142083849869418,0.9983188675250858,0.8943723058073331,0.4444444444444444,0.4444444444444444,0 1 4 5 6 9,H00 H01 H11 H20 H03 H30,1 4 5 6 9,H01 H11 H20 H03 H30,,,,,least_squares
random,9,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014822216471657157,0.9038902093234442,0.908827166401102,0.9985177783528343,0.9038902093234442,0.4444444444444444,0.4444444444444444,0 1 3 5 6 7,H00 H01 H02 H20 H03 H12,1 3 5 6 7,H01 H02 H20 H03 H12,,,,,least_squares
random,9,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0019310645293444395,0.8808791977082081,0.8592737385152444,0.9980689354706556,0.8808791977082081,0.4444444444444444,0.4444444444444444,0 1 2 6 8 9,H00 H01 H10 H03 H21 H30,1 2 6 8 9,H01 H10 H03 H21 H30,,,,,least_squares
random,9,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013296514516696334,0.9168653572321505,0.9213379322900995,0.9986703485483304,0.9168653572321505,0.4444444444444444,0.4444444444444444,0 1 4 5 7 8,H00 H01 H11 H20 H12 H21,1 4 5 7 8,H01 H11 H20 H12 H21,,,,,least_squares
random,9,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013043174985796213,0.9186882553677497,0.9306747133678906,0.9986956825014204,0.9186882553677497,0.4444444444444444,0.4444444444444444,0 2 3 4 5 9,H00 H10 H02 H11 H20 H30,2 3 4 5 9,H10 H02 H11 H20 H30,,,,,least_squares
random,9,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017791935242712498,0.8975727958837247,0.8658686231843283,0.9982208064757288,0.8975727958837247,0.4444444444444444,0.4444444444444444,0 1 3 4 6 8,H00 H01 H02 H11 H03 H21,1 3 4 6 8,H01 H02 H11 H03 H21,,,,,least_squares
random,9,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0019334550015628338,0.8838837767876995,0.8540070716213376,0.9980665449984372,0.8838837767876995,0.4444444444444444,0.4444444444444444,0 1 4 6 7 9,H00 H01 H11 H03 H12 H30,1 4 6 7 9,H01 H11 H03 H12 H30,,,,,least_squares
random,9,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0019334550015628338,0.8838837767876995,0.8540070716213376,0.9980665449984372,0.8838837767876995,0.4444444444444444,0.4444444444444444,0 1 4 6 7 9,H00 H01 H11 H03 H12 H30,1 4 6 7 9,H01 H11 H03 H12 H30,,,,,least_squares
random,9,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015500080771744251,0.9068363691269288,0.891506469865008,0.9984499919228256,0.9068363691269288,0.4444444444444444,0.4444444444444444,0 2 3 4 8 9,H00 H10 H02 H11 H21 H30,2 3 4 8 9,H10 H02 H11 H21 H30,,,,,least_squares
random,9,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017282429616898298,0.8915432814185316,0.8868877920724301,0.9982717570383102,0.8915432814185316,0.4444444444444444,0.4444444444444444,0 3 6 7 8 9,H00 H02 H03 H12 H21 H30,3 6 7 8 9,H02 H03 H12 H21 H30,,,,,least_squares
random,9,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001871336717158556,0.8862116252217225,0.871426355725401,0.9981286632828414,0.8862116252217225,0.4444444444444444,0.4444444444444444,0 1 6 7 8 9,H00 H01 H03 H12 H21 H30,1 6 7 8 9,H01 H03 H12 H21 H30,,,,,least_squares
random,9,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014983613509684801,0.9020129512202584,0.9095792908357285,0.9985016386490315,0.9020129512202584,0.4444444444444444,0.4444444444444444,0 1 2 3 5 9,H00 H01 H10 H02 H20 H30,1 2 3 5 9,H01 H10 H02 H20 H30,,,,,least_squares
random,9,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015832855133339763,0.9019598687836163,0.9134727626618206,0.998416714486666,0.9019598687836163,0.4444444444444444,0.4444444444444444,0 1 3 5 6 8,H00 H01 H02 H20 H03 H21,1 3 5 6 8,H01 H02 H20 H03 H21,,,,,least_squares
random,9,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014903461560606956,0.9044956103516533,0.9090047903133665,0.9985096538439393,0.9044956103516533,0.4444444444444444,0.4444444444444444,0 1 2 4 5 6,H00 H01 H10 H11 H20 H03,1 2 4 5 6,H01 H10 H11 H20 H03,,,,,least_squares
random,9,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001342829316854477,0.9159405062973995,0.9216754255039914,0.9986571706831455,0.9159405062973995,0.4444444444444444,0.4444444444444444,0 4 5 7 8 9,H00 H11 H20 H12 H21 H30,4 5 7 8 9,H11 H20 H12 H21 H30,,,,,least_squares
top-k energy,0,,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002665411215275526,0.8590303371448899,0.7909125126140097,0.9973345887847245,0.8590303371448899,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,least_squares
top-k energy,0,,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00181621965020895,0.8997725040500144,0.8280457781866732,0.998183780349791,0.8997725040500144,0.6666666666666667,0.6666666666666667,0 1 2 6,H00 H01 H10 H03,1 2 6,H01 H10 H03,,,,,least_squares
top-k energy,0,,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0016969252610579133,0.9090448759593663,0.8438290231366512,0.9983030747389421,0.9090448759593663,0.4444444444444444,0.4444444444444444,0 1 2 6 8 9,H00 H01 H10 H03 H21 H30,1 2 6 8 9,H01 H10 H03 H21 H30,,,,,least_squares
top-k energy,1,,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015047318302094936,0.8414332089008815,0.8224375821054366,0.9984952681697905,0.8414332089008815,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,least_squares
top-k energy,1,,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015000402927398682,0.8442961925620769,0.8235344656317132,0.9984999597072601,0.8442961925620769,0.6666666666666667,0.6666666666666667,0 2 7 9,H00 H10 H12 H30,2 7 9,H10 H12 H30,,,,,least_squares
top-k energy,1,,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012831700732931495,0.8722995028573041,0.8463127558288196,0.9987168299267069,0.8722995028573041,0.4444444444444444,0.4444444444444444,0 1 2 6 7 9,H00 H01 H10 H03 H12 H30,1 2 6 7 9,H01 H10 H03 H12 H30,,,,,least_squares
top-k energy,2,,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0025366870686411858,0.8531191755743979,0.7643926647767161,0.9974633129313588,0.8531191755743979,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,least_squares
top-k energy,2,,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017495881766080856,0.8961187214474332,0.8177966556319938,0.9982504118233919,0.8961187214474332,0.6666666666666667,0.6666666666666667,0 1 2 9,H00 H01 H10 H30,1 2 9,H01 H10 H30,,,,,least_squares
top-k energy,2,,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0016077107284218073,0.9028956825699874,0.8366949714289434,0.9983922892715782,0.9028956825699874,0.4444444444444444,0.4444444444444444,0 1 2 6 7 9,H00 H01 H10 H03 H12 H30,1 2 6 7 9,H01 H10 H03 H12 H30,,,,,least_squares
top-k energy,3,,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021134642884135246,0.8512975275876414,0.7906227390359293,0.9978865357115865,0.8512975275876414,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,least_squares
top-k energy,3,,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015627974644303322,0.8888451158158773,0.8316923633818739,0.9984372025355697,0.8888451158158773,0.6666666666666667,0.6666666666666667,0 1 2 9,H00 H01 H10 H30,1 2 9,H01 H10 H30,,,,,least_squares
top-k energy,3,,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014084724243730307,0.9013387787108189,0.8473488639084537,0.998591527575627,0.9013387787108189,0.4444444444444444,0.4444444444444444,0 1 2 6 7 9,H00 H01 H10 H03 H12 H30,1 2 6 7 9,H01 H10 H03 H12 H30,,,,,least_squares
top-k energy,4,,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0011651372769847512,0.8902992299546385,0.8392450677876284,0.9988348627230152,0.8902992299546385,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,least_squares
top-k energy,4,,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009522747714072466,0.9079023647331383,0.8544051764391246,0.9990477252285928,0.9079023647331383,0.6666666666666667,0.6666666666666667,0 2 6 9,H00 H10 H03 H30,2 6 9,H10 H03 H30,,,,,least_squares
