method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels
random,5,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001190686714835465,0.9171273415370021,0.930059865205162,0.9988093132851645,0.9171273415370021,0.6666666666666667,0.6666666666666667,0 3 5 9,H00 H02 H20 H30,3 5 9,H02 H20 H30
random,5,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017539933323860168,0.9043652747450983,0.8857315694594722,0.998246006667614,0.9043652747450983,0.6666666666666667,0.6666666666666667,0 1 2 8,H00 H01 H10 H21,1 2 8,H01 H10 H21
random,5,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014492194168269634,0.8928121362993323,0.9075901211127576,0.998550780583173,0.8928121362993323,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21
random,5,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017978450050577521,0.8909684854131037,0.8987773175036526,0.9982021549949422,0.8909684854131037,0.6666666666666667,0.6666666666666667,0 6 7 8,H00 H03 H12 H21,6 7 8,H03 H12 H21
random,5,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009174626902677119,0.9270173338519833,0.9485566788990482,0.9990825373097323,0.9270173338519833,0.6666666666666667,0.6666666666666667,0 3 4 5,H00 H02 H11 H20,3 4 5,H02 H11 H20
random,5,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017451235326007009,0.8980949419361233,0.8870500454910963,0.9982548764673993,0.8980949419361233,0.6666666666666667,0.6666666666666667,0 2 6 8,H00 H10 H03 H21,2 6 8,H10 H03 H21
random,5,0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009673042804934084,0.9292406688724488,0.9422633834274998,0.9990326957195066,0.9292406688724488,0.5555555555555556,0.5555555555555556,0 1 3 5 7,H00 H01 H02 H20 H12,1 3 5 7,H01 H02 H20 H12
random,5,1,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0010342460591346025,0.9252043692361869,0.9374584073775161,0.9989657539408654,0.9252043692361869,0.5555555555555556,0.5555555555555556,0 3 5 6 9,H00 H02 H20 H03 H30,3 5 6 9,H02 H20 H03 H30
random,5,2,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0008587961783632636,0.930481754801503,0.9510717297125277,0.9991412038216367,0.930481754801503,0.5555555555555556,0.5555555555555556,0 3 4 5 8,H00 H02 H11 H20 H21,3 4 5 8,H02 H11 H20 H21
random,5,3,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0015802810667082667,0.8822535178696075,0.9215946810300304,0.9984197189332917,0.8822535178696075,0.5555555555555556,0.5555555555555556,0 1 5 6 8,H00 H01 H20 H03 H21,1 5 6 8,H01 H20 H03 H21
random,5,4,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.00166266318410635,0.9051703659996975,0.8891467672038773,0.9983373368158937,0.9051703659996975,0.5555555555555556,0.5555555555555556,0 1 2 6 8,H00 H01 H10 H03 H21,1 2 6 8,H01 H10 H03 H21
random,5,5,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0013916529715061188,0.9011881152847859,0.9183837586047018,0.9986083470284939,0.9011881152847859,0.5555555555555556,0.5555555555555556,0 2 5 7 9,H00 H10 H20 H12 H30,2 5 7 9,H10 H20 H12 H30
random,5,6,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0013916529715061188,0.9011881152847859,0.9183837586047018,0.9986083470284939,0.9011881152847859,0.5555555555555556,0.5555555555555556,0 2 5 7 9,H00 H10 H20 H12 H30,2 5 7 9,H10 H20 H12 H30
random,5,7,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0020665305200964212,0.8860847371963698,0.8778202594964523,0.9979334694799036,0.8860847371963698,0.5555555555555556,0.5555555555555556,0 1 4 8 9,H00 H01 H11 H21 H30,1 4 8 9,H01 H11 H21 H30
random,5,8,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0020036427304148674,0.882103007627866,0.8818911935002638,0.9979963572695851,0.882103007627866,0.5555555555555556,0.5555555555555556,0 4 6 8 9,H00 H11 H03 H21 H30,4 6 8 9,H11 H03 H21 H30
random,5,9,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0021805339492857456,0.8585077718112897,0.8827544652093599,0.9978194660507143,0.8585077718112897,0.5555555555555556,0.5555555555555556,0 1 6 8 9,H00 H01 H03 H21 H30,1 6 8 9,H01 H03 H21 H30
random,5,10,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0016550777945667505,0.9158253710845421,0.8868598045832138,0.9983449222054332,0.9158253710845421,0.5555555555555556,0.5555555555555556,0 1 2 4 8,H00 H01 H10 H11 H21,1 2 4 8,H01 H10 H11 H21
random,5,11,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0011407379060983658,0.9058980796658893,0.9385443679609677,0.9988592620939016,0.9058980796658893,0.5555555555555556,0.5555555555555556,0 4 5 8 9,H00 H11 H20 H21 H30,4 5 8 9,H11 H20 H21 H30
random,5,12,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0012081926688551903,0.9174441786197222,0.9107491941417,0.9987918073311448,0.9174441786197222,0.5555555555555556,0.5555555555555556,0 2 3 4 8,H00 H10 H02 H11 H21,2 3 4 8,H10 H02 H11 H21
random,5,13,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0015695090405642986,0.8970910489745216,0.8886323883071868,0.9984304909594357,0.8970910489745216,0.5555555555555556,0.5555555555555556,0 2 3 4 7,H00 H10 H02 H11 H12,2 3 4 7,H10 H02 H11 H12
random,5,14,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0017393359448760748,0.911847290533122,0.8818092838099927,0.9982606640551239,0.911847290533122,0.5555555555555556,0.5555555555555556,0 1 4 6 7,H00 H01 H11 H03 H12,1 4 6 7,H01 H11 H03 H12
random,5,15,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0015887117478996515,0.9116697259043541,0.8970382343287044,0.9984112882521003,0.9116697259043541,0.5555555555555556,0.5555555555555556,0 4 6 7 8,H00 H11 H03 H12 H21,4 6 7 8,H11 H03 H12 H21
random,5,16,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0012161105405539274,0.9098018418319798,0.9319576917101897,0.9987838894594461,0.9098018418319798,0.5555555555555556,0.5555555555555556,0 5 6 7 9,H00 H20 H03 H12 H30,5 6 7 9,H20 H03 H12 H30
random,5,17,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.001842469908297062,0.8816262275671563,0.8806584131006705,0.9981575300917029,0.8816262275671563,0.5555555555555556,0.5555555555555556,0 2 3 7 9,H00 H10 H02 H12 H30,2 3 7 9,H10 H02 H12 H30
random,5,18,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.00166266318410635,0.9051703659996975,0.8891467672038773,0.9983373368158937,0.9051703659996975,0.5555555555555556,0.5555555555555556,0 1 2 6 8,H00 H01 H10 H03 H21,1 2 6 8,H01 H10 H03 H21
random,5,19,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009401289862580597,0.9292899811292659,0.945142032014648,0.9990598710137419,0.9292899811292659,0.5555555555555556,0.5555555555555556,0 4 5 6 7,H00 H11 H20 H03 H12,4 5 6 7,H11 H20 H03 H12
random,5,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000957438547629863,0.9305491429818938,0.9422043212576261,0.9990425614523701,0.9305491429818938,0.4444444444444444,0.4444444444444444,0 1 3 5 6 9,H00 H01 H02 H20 H03 H30,1 3 5 6 9,H01 H02 H20 H03 H30
random,5,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008268830715678632,0.9370881824374341,0.9503273984074229,0.9991731169284321,0.9370881824374341,0.4444444444444444,0.4444444444444444,0 1 3 4 5 6,H00 H01 H02 H11 H20 H03,1 3 4 5 6,H01 H02 H11 H20 H03
random,5,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011605331674218178,0.9098076479206045,0.940470337979123,0.9988394668325782,0.9098076479206045,0.4444444444444444,0.4444444444444444,0 5 6 7 8 9,H00 H20 H03 H12 H21 H30,5 6 7 8 9,H20 H03 H12 H21 H30
random,5,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001662002527154982,0.9051154094718299,0.8898536171296343,0.998337997472845,0.9051154094718299,0.4444444444444444,0.4444444444444444,0 1 2 6 8 9,H00 H01 H10 H03 H21 H30,1 2 6 8 9,H01 H10 H03 H21 H30
random,5,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008127113105729222,0.9338895407783291,0.9518302407309595,0.9991872886894271,0.9338895407783291,0.4444444444444444,0.4444444444444444,0 3 4 5 7 8,H00 H02 H11 H20 H12 H21,3 4 5 7 8,H02 H11 H20 H12 H21
random,5,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001662002527154982,0.9051154094718299,0.8898536171296343,0.998337997472845,0.9051154094718299,0.4444444444444444,0.4444444444444444,0 1 2 6 8 9,H00 H01 H10 H03 H21 H30,1 2 6 8 9,H01 H10 H03 H21 H30
random,5,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011883745901286602,0.9077093635600472,0.9363136976832781,0.9988116254098713,0.9077093635600472,0.4444444444444444,0.4444444444444444,0 2 5 7 8 9,H00 H10 H20 H12 H21 H30,2 5 7 8 9,H10 H20 H12 H21 H30
random,5,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001708498690277338,0.8871667217263923,0.8829861973891133,0.9982915013097227,0.8871667217263923,0.4444444444444444,0.4444444444444444,0 2 3 6 7 9,H00 H10 H02 H03 H12 H30,2 3 6 7 9,H10 H02 H03 H12 H30
random,5,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012144790962338448,0.9105134405302023,0.926946199520552,0.9987855209037662,0.9105134405302023,0.4444444444444444,0.4444444444444444,0 2 5 6 8 9,H00 H10 H20 H03 H21 H30,2 5 6 8 9,H10 H20 H03 H21 H30
random,5,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008731667185202241,0.9313318112092126,0.9482717610313393,0.9991268332814798,0.9313318112092126,0.4444444444444444,0.4444444444444444,0 2 3 4 5 7,H00 H10 H02 H11 H20 H12,2 3 4 5 7,H10 H02 H11 H20 H12
random,5,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008460942190140486,0.9330570583235069,0.9510730748115072,0.999153905780986,0.9330570583235069,0.4444444444444444,0.4444444444444444,0 1 3 4 5 8,H00 H01 H02 H11 H20 H21,1 3 4 5 8,H01 H02 H11 H20 H21
random,5,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009360868716612458,0.9293320378583195,0.9469694701172665,0.9990639131283388,0.9293320378583195,0.4444444444444444,0.4444444444444444,0 1 3 5 8 9,H00 H01 H02 H20 H21 H30,1 3 5 8 9,H01 H02 H20 H21 H30
random,5,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011605331674218178,0.9098076479206045,0.940470337979123,0.9988394668325782,0.9098076479206045,0.4444444444444444,0.4444444444444444,0 5 6 7 8 9,H00 H20 H03 H12 H21 H30,5 6 7 8 9,H20 H03 H12 H21 H30
random,5,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001662002527154982,0.9051154094718299,0.8898536171296343,0.998337997472845,0.9051154094718299,0.4444444444444444,0.4444444444444444,0 1 2 6 8 9,H00 H01 H10 H03 H21 H30,1 2 6 8 9,H01 H10 H03 H21 H30
random,5,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015392736531794071,0.899927443187954,0.8810235210708557,0.9984607263468206,0.899927443187954,0.4444444444444444,0.4444444444444444,0 1 2 3 6 7,H00 H01 H10 H02 H03 H12,1 2 3 6 7,H01 H10 H02 H03 H12
random,5,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001335678156465292,0.8898244344061251,0.9278757481269668,0.9986643218435347,0.8898244344061251,0.4444444444444444,0.4444444444444444,0 1 5 6 8 9,H00 H01 H20 H03 H21 H30,1 5 6 8 9,H01 H20 H03 H21 H30
random,5,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001494747120887041,0.9017922856294585,0.8934532798855006,0.998505252879113,0.9017922856294585,0.4444444444444444,0.4444444444444444,0 1 2 3 6 9,H00 H01 H10 H02 H03 H30,1 2 3 6 9,H01 H10 H02 H03 H30
random,5,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010612555779516697,0.9216527215401142,0.940638649076678,0.9989387444220483,0.9216527215401142,0.4444444444444444,0.4444444444444444,0 1 2 5 7 9,H00 H01 H10 H20 H12 H30,1 2 5 7 9,H01 H10 H20 H12 H30
random,5,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001829203451052308,0.90203703377356,0.8754844168855582,0.9981707965489477,0.90203703377356,0.4444444444444444,0.4444444444444444,0 1 2 6 7 9,H00 H01 H10 H03 H12 H30,1 2 6 7 9,H01 H10 H03 H12 H30
random,5,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001427334500476718,0.9091135265392015,0.8910246899506715,0.9985726654995233,0.9091135265392015,0.4444444444444444,0.4444444444444444,0 1 3 4 6 7,H00 H01 H02 H11 H03 H12,1 3 4 6 7,H01 H02 H11 H03 H12
random,5,0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0013296848628669977,0.9070060666956176,0.9050801205210034,0.998670315137133,0.9070060666956176,0.33333333333333337,0.33333333333333337,0 1 2 3 6 7 8,H00 H01 H10 H02 H03 H12 H21,1 2 3 6 7 8,H01 H10 H02 H03 H12 H21
random,5,1,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.001061498187482357,0.921091596831819,0.9416348093190959,0.9989385018125176,0.921091596831819,0.33333333333333337,0.33333333333333337,0 1 5 6 7 8 9,H00 H01 H20 H03 H12 H21 H30,1 5 6 7 8 9,H01 H20 H03 H12 H21 H30
random,5,2,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0015563734341412783,0.9134896474931384,0.9027064412828467,0.9984436265658587,0.9134896474931384,0.33333333333333337,0.33333333333333337,0 1 4 6 7 8 9,H00 H01 H11 H03 H12 H21 H30,1 4 6 7 8 9,H01 H11 H03 H12 H21 H30
random,5,3,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0015381237026304007,0.9155850590125842,0.8986635658497844,0.9984618762973696,0.9155850590125842,0.33333333333333337,0.33333333333333337,0 1 2 4 6 7 8,H00 H01 H10 H11 H03 H12 H21,1 2 4 6 7 8,H01 H10 H11 H03 H12 H21
random,5,4,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0010598250664770603,0.9214946595723791,0.9411153339580434,0.9989401749335229,0.9214946595723791,0.33333333333333337,0.33333333333333337,0 1 2 5 7 8 9,H00 H01 H10 H20 H12 H21 H30,1 2 5 7 8 9,H01 H10 H20 H12 H21 H30
random,5,5,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0011331700952723622,0.9202315441457893,0.9264364594411508,0.9988668299047276,0.9202315441457893,0.33333333333333337,0.33333333333333337,0 1 3 4 6 8 9,H00 H01 H02 H11 H03 H21 H30,1 3 4 6 8 9,H01 H02 H11 H03 H21 H30
random,5,6,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007978174835443497,0.9372131288335099,0.9518957160553385,0.9992021825164557,0.9372131288335099,0.33333333333333337,0.33333333333333337,0 1 3 4 5 7 8,H00 H01 H02 H11 H20 H12 H21,1 3 4 5 7 8,H01 H02 H11 H20 H12 H21
random,5,7,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.000913436699192971,0.9307808522644423,0.9473594025678979,0.999086563300807,0.9307808522644423,0.33333333333333337,0.33333333333333337,0 1 4 5 6 7 8,H00 H01 H11 H20 H03 H12 H21,1 4 5 6 7 8,H01 H11 H20 H03 H12 H21
random,5,8,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0009996333392336965,0.924516102717691,0.9415466733012553,0.9990003666607663,0.924516102717691,0.33333333333333337,0.33333333333333337,0 2 3 5 6 7 8,H00 H10 H02 H20 H03 H12 H21,2 3 5 6 7 8,H10 H02 H20 H03 H12 H21
random,5,9,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0013520035427063704,0.9113437619046989,0.9062576936326068,0.9986479964572936,0.9113437619046989,0.33333333333333337,0.33333333333333337,0 1 3 4 6 7 9,H00 H01 H02 H11 H03 H12 H30,1 3 4 6 7 9,H01 H02 H11 H03 H12 H30
random,5,10,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.001061498187482357,0.921091596831819,0.9416348093190959,0.9989385018125176,0.921091596831819,0.33333333333333337,0.33333333333333337,0 1 5 6 7 8 9,H00 H01 H20 H03 H12 H21 H30,1 5 6 7 8 9,H01 H20 H03 H12 H21 H30
random,5,11,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0013537968043237925,0.9114894647899834,0.9056262021080589,0.9986462031956762,0.9114894647899834,0.33333333333333337,0.33333333333333337,0 1 2 3 4 7 9,H00 H01 H10 H02 H11 H12 H30,1 2 3 4 7 9,H01 H10 H02 H11 H12 H30
random,5,12,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.000932163093239069,0.9300033799976146,0.9470749332414552,0.9990678369067609,0.9300033799976146,0.33333333333333337,0.33333333333333337,0 1 3 5 7 8 9,H00 H01 H02 H20 H12 H21 H30,1 3 5 7 8 9,H01 H02 H20 H12 H21 H30
random,5,13,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0009401505230925977,0.9296460302367222,0.9466158520937803,0.9990598494769074,0.9296460302367222,0.33333333333333337,0.33333333333333337,0 1 3 5 6 8 9,H00 H01 H02 H20 H03 H21 H30,1 3 5 6 8 9,H01 H02 H20 H03 H21 H30
random,5,14,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0009684464894235134,0.9303379217328838,0.9404408604899962,0.9990315535105765,0.9303379217328838,0.33333333333333337,0.33333333333333337,0 1 2 3 5 6 7,H00 H01 H10 H02 H20 H03 H12,1 2 3 5 6 7,H01 H10 H02 H20 H03 H12
random,5,15,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0012845711316913366,0.9082556722971403,0.9203999570418807,0.9987154288683087,0.9082556722971403,0.33333333333333337,0.33333333333333337,0 1 2 3 6 8 9,H00 H01 H10 H02 H03 H21 H30,1 2 3 6 8 9,H01 H10 H02 H03 H21 H30
random,5,16,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0009546835208311677,0.9315730474277994,0.9409272181796291,0.9990453164791688,0.9315730474277994,0.33333333333333337,0.33333333333333337,0 1 2 3 5 6 9,H00 H01 H10 H02 H20 H03 H30,1 2 3 5 6 9,H01 H10 H02 H20 H03 H30
random,5,17,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0011278516612946987,0.9209058831637453,0.9265926146586009,0.9988721483387053,0.9209058831637453,0.33333333333333337,0.33333333333333337,0 3 4 6 7 8 9,H00 H02 H11 H03 H12 H21 H30,3 4 6 7 8 9,H02 H11 H03 H12 H21 H30
random,5,18,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0012427425244823098,0.9133012152224885,0.9096898800045351,0.9987572574755177,0.9133012152224885,0.33333333333333337,0.33333333333333337,0 1 3 4 6 7 8,H00 H01 H02 H11 H03 H12 H21,1 3 4 6 7 8,H01 H02 H11 H03 H12 H21
random,5,19,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0009705953416414559,0.9256319073289101,0.9470795886194862,0.9990294046583585,0.9256319073289101,0.33333333333333337,0.33333333333333337,0 3 5 6 7 8 9,H00 H02 H20 H03 H12 H21 H30,3 5 6 7 8 9,H02 H20 H03 H12 H21 H30
random,5,0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.001266874372959137,0.9096793084716541,0.9182279128290485,0.9987331256270409,0.9096793084716541,0.2222222222222222,0.2222222222222222,0 1 2 3 6 7 8 9,H00 H01 H10 H02 H03 H12 H21 H30,1 2 3 6 7 8 9,H01 H10 H02 H03 H12 H21 H30
random,5,1,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009581348858773708,0.9297473609500635,0.9424928293510597,0.9990418651141226,0.9297473609500635,0.2222222222222222,0.2222222222222222,0 1 2 3 5 6 7 8,H00 H01 H10 H02 H20 H03 H12 H21,1 2 3 5 6 7 8,H01 H10 H02 H20 H03 H12 H21
random,5,2,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009134536958299577,0.9307727061575289,0.9472954803122878,0.99908654630417,0.9307727061575289,0.2222222222222222,0.2222222222222222,0 1 4 5 6 7 8 9,H00 H01 H11 H20 H03 H12 H21 H30,1 4 5 6 7 8 9,H01 H11 H20 H03 H12 H21 H30
random,5,3,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007600962999276817,0.9407031079676715,0.9560562643626519,0.9992399037000723,0.9407031079676715,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 8 9,H00 H01 H10 H02 H11 H20 H21 H30,1 2 3 4 5 8 9,H01 H10 H02 H11 H20 H21 H30
random,5,4,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0011331835994496942,0.9202482532377617,0.9264146619001685,0.9988668164005503,0.9202482532377617,0.2222222222222222,0.2222222222222222,0 1 2 3 4 6 8 9,H00 H01 H10 H02 H11 H03 H21 H30,1 2 3 4 6 8 9,H01 H10 H02 H11 H03 H21 H30
random,5,5,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009320945246145129,0.9307523627591615,0.9458660779266299,0.9990679054753855,0.9307523627591615,0.2222222222222222,0.2222222222222222,0 1 2 3 5 7 8 9,H00 H01 H10 H02 H20 H12 H21 H30,1 2 3 5 7 8 9,H01 H10 H02 H20 H12 H21 H30
random,5,6,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009360496187582612,0.930231739353836,0.9467275861986176,0.9990639503812417,0.930231739353836,0.2222222222222222,0.2222222222222222,0 1 3 5 6 7 8 9,H00 H01 H02 H20 H03 H12 H21 H30,1 3 5 6 7 8 9,H01 H02 H20 H03 H12 H21 H30
random,5,7,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0011331835994496942,0.9202482532377617,0.9264146619001685,0.9988668164005503,0.9202482532377617,0.2222222222222222,0.2222222222222222,0 1 2 3 4 6 8 9,H00 H01 H10 H02 H11 H03 H21 H30,1 2 3 4 6 8 9,H01 H10 H02 H11 H03 H21 H30
random,5,8,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009077882277779281,0.9291489547767481,0.9494911858185998,0.9990922117722221,0.9291489547767481,0.2222222222222222,0.2222222222222222,0 1 2 4 5 7 8 9,H00 H01 H10 H11 H20 H12 H21 H30,1 2 4 5 7 8 9,H01 H10 H11 H20 H12 H21 H30
random,5,9,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009320945246145129,0.9307523627591615,0.9458660779266299,0.9990679054753855,0.9307523627591615,0.2222222222222222,0.2222222222222222,0 1 2 3 5 7 8 9,H00 H01 H10 H02 H20 H12 H21 H30,1 2 3 5 7 8 9,H01 H10 H02 H20 H12 H21 H30
random,5,10,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0010611660545691848,0.9214508920270112,0.9410852807572206,0.9989388339454308,0.9214508920270112,0.2222222222222222,0.2222222222222222,0 1 2 5 6 7 8 9,H00 H01 H10 H20 H03 H12 H21 H30,1 2 5 6 7 8 9,H01 H10 H20 H03 H12 H21 H30
random,5,11,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0015365779399871826,0.9155564618061045,0.9004922521647784,0.9984634220600128,0.9155564618061045,0.2222222222222222,0.2222222222222222,0 1 2 4 6 7 8 9,H00 H01 H10 H11 H03 H12 H21 H30,1 2 4 6 7 8 9,H01 H10 H11 H03 H12 H21 H30
random,5,12,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007622146513313055,0.9411507009591699,0.955078566102512,0.9992377853486687,0.9411507009591699,0.2222222222222222,0.2222222222222222,0 1 3 4 5 7 8 9,H00 H01 H02 H11 H20 H12 H21 H30,1 3 4 5 7 8 9,H01 H02 H11 H20 H12 H21 H30
random,5,13,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007716140244156122,0.9400457560077008,0.9553108753246068,0.9992283859755844,0.9400457560077008,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 7 9,H00 H01 H10 H02 H11 H20 H12 H30,1 2 3 4 5 7 9,H01 H10 H02 H11 H20 H12 H30
random,5,14,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007710844511166215,0.9421556966554254,0.9541687645959036,0.9992289155488834,0.9421556966554254,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 6 9,H00 H01 H10 H02 H11 H20 H03 H30,1 2 3 4 5 6 9,H01 H10 H02 H11 H20 H03 H30
random,5,15,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0009360496187582612,0.930231739353836,0.9467275861986176,0.9990639503812417,0.930231739353836,0.2222222222222222,0.2222222222222222,0 1 3 5 6 7 8 9,H00 H01 H02 H20 H03 H12 H21 H30,1 3 5 6 7 8 9,H01 H02 H20 H03 H12 H21 H30
random,5,16,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007978734211064875,0.9373385947857685,0.9517130923309813,0.9992021265788935,0.9373385947857685,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 7 8,H00 H01 H10 H02 H11 H20 H12 H21,1 2 3 4 5 7 8,H01 H10 H02 H11 H20 H12 H21
random,5,17,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0013519988860934973,0.9112551324999715,0.9059025448316695,0.9986480011139065,0.9112551324999715,0.2222222222222222,0.2222222222222222,0 1 2 3 4 6 7 9,H00 H01 H10 H02 H11 H03 H12 H30,1 2 3 4 6 7 9,H01 H10 H02 H11 H03 H12 H30
random,5,18,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0007978311041370034,0.9391698160880952,0.9503292479318877,0.999202168895863,0.9391698160880952,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 6 8,H00 H01 H10 H02 H11 H20 H03 H21,1 2 3 4 5 6 8,H01 H10 H02 H11 H20 H03 H21
