method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions,is_pareto_global,is_pareto_by_method
random,4,6.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004897995386272,0.9509500969427236,0.938088162650001,0.9995102004613728,0.9509500969427236,0.3333333333333333,0.3333333333333333,0 1 3 5 7 8 9,H00 H01 H02 H20 H12 H21 H30,1 3 5 7 8 9,H01 H02 H20 H12 H21 H30,,,,,False,False
random,4,7.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0003835131356026,0.9629828441582452,0.9516891550196152,0.9996164868643972,0.9629828441582452,0.3333333333333333,0.3333333333333333,0 2 3 4 5 7 9,H00 H10 H02 H11 H20 H12 H30,2 3 4 5 7 9,H10 H02 H11 H20 H12 H30,,,,,False,False
random,4,8.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004186928272247,0.956424115848031,0.9399490760380962,0.9995813071727752,0.956424115848031,0.3333333333333333,0.3333333333333333,0 2 4 5 7 8 9,H00 H10 H11 H20 H12 H21 H30,2 4 5 7 8 9,H10 H11 H20 H12 H21 H30,,,,,False,False
random,4,9.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004897995386272,0.9509500969427236,0.938088162650001,0.9995102004613728,0.9509500969427236,0.3333333333333333,0.3333333333333333,0 1 3 5 7 8 9,H00 H01 H02 H20 H12 H21 H30,1 3 5 7 8 9,H01 H02 H20 H12 H21 H30,,,,,False,False
random,4,10.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004354574775788,0.9565518849599092,0.9354322061118177,0.9995645425224212,0.9565518849599092,0.3333333333333333,0.3333333333333333,0 1 2 3 4 7 8,H00 H01 H10 H02 H11 H12 H21,1 2 3 4 7 8,H01 H10 H02 H11 H12 H21,,,,,False,False
random,4,11.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0005136745749041,0.9498470362882694,0.921534141288046,0.999486325425096,0.9498470362882694,0.3333333333333333,0.3333333333333333,0 2 4 6 7 8 9,H00 H10 H11 H03 H12 H21 H30,2 4 6 7 8 9,H10 H11 H03 H12 H21 H30,,,,,False,False
random,4,12.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0005136745749041,0.9498470362882694,0.921534141288046,0.999486325425096,0.9498470362882694,0.3333333333333333,0.3333333333333333,0 2 4 6 7 8 9,H00 H10 H11 H03 H12 H21 H30,2 4 6 7 8 9,H10 H11 H03 H12 H21 H30,,,,,False,False
random,4,13.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004356102144811,0.9567790868272396,0.9352022301835894,0.9995643897855188,0.9567790868272396,0.3333333333333333,0.3333333333333333,0 2 3 4 6 7 8,H00 H10 H02 H11 H03 H12 H21,2 3 4 6 7 8,H10 H02 H11 H03 H12 H21,,,,,False,False
random,4,14.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.000510755169671,0.9496417292410356,0.9209049756206024,0.999489244830329,0.9496417292410356,0.3333333333333333,0.3333333333333333,0 1 2 3 4 7 9,H00 H01 H10 H02 H11 H12 H30,1 2 3 4 7 9,H01 H10 H02 H11 H12 H30,,,,,False,False
random,4,15.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004354574775788,0.9565518849599092,0.9354322061118177,0.9995645425224212,0.9565518849599092,0.3333333333333333,0.3333333333333333,0 1 2 3 4 7 8,H00 H01 H10 H02 H11 H12 H21,1 2 3 4 7 8,H01 H10 H02 H11 H12 H21,,,,,False,False
random,4,16.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004897995386272,0.9509500969427236,0.938088162650001,0.9995102004613728,0.9509500969427236,0.3333333333333333,0.3333333333333333,0 1 3 5 7 8 9,H00 H01 H02 H20 H12 H21 H30,1 3 5 7 8 9,H01 H02 H20 H12 H21 H30,,,,,False,False
random,4,17.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004837161395698,0.9519785256008756,0.9348703509429604,0.99951628386043,0.9519785256008756,0.3333333333333333,0.3333333333333333,0 1 2 3 5 6 8,H00 H01 H10 H02 H20 H03 H21,1 2 3 5 6 8,H01 H10 H02 H20 H03 H21,,,,,False,False
random,4,18.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0003641964285634,0.9631978783858376,0.950165523343312,0.9996358035714366,0.9631978783858376,0.3333333333333333,0.3333333333333333,0 2 3 4 5 7 8,H00 H10 H02 H11 H20 H12 H21,2 3 4 5 7 8,H10 H02 H11 H20 H12 H21,,,,,False,False
random,4,19.0,6,6,7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004186928272247,0.956424115848031,0.9399490760380962,0.9995813071727752,0.956424115848031,0.3333333333333333,0.3333333333333333,0 2 4 5 7 8 9,H00 H10 H11 H20 H12 H21 H30,2 4 5 7 8 9,H10 H11 H20 H12 H21 H30,,,,,False,False
random,4,0.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003346414887346,0.9671407015230086,0.9544907567472506,0.9996653585112654,0.9671407015230086,0.2222222222222222,0.2222222222222222,0 2 3 4 5 6 7 9,H00 H10 H02 H11 H20 H03 H12 H30,2 3 4 5 6 7 9,H10 H02 H11 H20 H03 H12 H30,,,,,False,False
random,4,1.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003586891107261,0.964066886182489,0.9497766402259256,0.999641310889274,0.964066886182489,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 7 8,H00 H01 H10 H02 H11 H20 H12 H21,1 2 3 4 5 7 8,H01 H10 H02 H11 H20 H12 H21,,,,,False,False
random,4,2.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.000343638472259,0.9661340786855088,0.9529136655285458,0.999656361527741,0.9661340786855088,0.2222222222222222,0.2222222222222222,0 2 3 4 5 6 7 8,H00 H10 H02 H11 H20 H03 H12 H21,2 3 4 5 6 7 8,H10 H02 H11 H20 H03 H12 H21,,,,,False,False
random,4,3.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003461362211965,0.96560614009462,0.9537287964247344,0.9996538637788036,0.96560614009462,0.2222222222222222,0.2222222222222222,0 2 3 4 5 7 8 9,H00 H10 H02 H11 H20 H12 H21 H30,2 3 4 5 7 8 9,H10 H02 H11 H20 H12 H21 H30,,,,,False,False
random,4,4.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003345945733599,0.9672908409101076,0.9541794663951552,0.99966540542664,0.9672908409101076,0.2222222222222222,0.2222222222222222,0 3 4 5 6 7 8 9,H00 H02 H11 H20 H03 H12 H21 H30,3 4 5 6 7 8 9,H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,5.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003912046668119,0.960320639199224,0.9432362850547656,0.999608795333188,0.960320639199224,0.2222222222222222,0.2222222222222222,0 1 4 5 6 7 8 9,H00 H01 H11 H20 H03 H12 H21 H30,1 4 5 6 7 8 9,H01 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,6.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003586891107261,0.964066886182489,0.9497766402259256,0.999641310889274,0.964066886182489,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 7 8,H00 H01 H10 H02 H11 H20 H12 H21,1 2 3 4 5 7 8,H01 H10 H02 H11 H20 H12 H21,,,,,False,False
random,4,7.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0005068957107141,0.9502215351772082,0.9224613067396034,0.9994931042892858,0.9502215351772082,0.2222222222222222,0.2222222222222222,0 1 2 3 4 6 7 9,H00 H01 H10 H02 H11 H03 H12 H30,1 2 3 4 6 7 9,H01 H10 H02 H11 H03 H12 H30,,,,,False,False
random,4,8.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003887982456944,0.9604326425104732,0.9445298964416176,0.9996112017543056,0.9604326425104732,0.2222222222222222,0.2222222222222222,0 1 2 4 5 6 7 9,H00 H01 H10 H11 H20 H03 H12 H30,1 2 4 5 6 7 9,H01 H10 H11 H20 H03 H12 H30,,,,,False,False
random,4,9.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0005309081170707,0.9464121777719324,0.9262473204745164,0.9994690918829292,0.9464121777719324,0.2222222222222222,0.2222222222222222,0 1 2 5 6 7 8 9,H00 H01 H10 H20 H03 H12 H21 H30,1 2 5 6 7 8 9,H01 H10 H20 H03 H12 H21 H30,,,,,False,False
random,4,10.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003889280487783,0.9604283116235176,0.9443476083998492,0.9996110719512216,0.9604283116235176,0.2222222222222222,0.2222222222222222,0 1 2 4 5 6 7 8,H00 H01 H10 H11 H20 H03 H12 H21,1 2 4 5 6 7 8,H01 H10 H11 H20 H03 H12 H21,,,,,False,False
random,4,11.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003889280487783,0.9604283116235176,0.9443476083998492,0.9996110719512216,0.9604283116235176,0.2222222222222222,0.2222222222222222,0 1 2 4 5 6 7 8,H00 H01 H10 H11 H20 H03 H12 H21,1 2 4 5 6 7 8,H01 H10 H11 H20 H03 H12 H21,,,,,False,False
random,4,12.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0005108238547109,0.950055949824035,0.920518411254034,0.9994891761452892,0.950055949824035,0.2222222222222222,0.2222222222222222,0 1 2 4 6 7 8 9,H00 H01 H10 H11 H03 H12 H21 H30,1 2 4 6 7 8 9,H01 H10 H11 H03 H12 H21 H30,,,,,False,False
random,4,13.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003901949094142,0.9601989434356496,0.9450950984958456,0.9996098050905856,0.9601989434356496,0.2222222222222222,0.2222222222222222,0 2 4 5 6 7 8 9,H00 H10 H11 H20 H03 H12 H21 H30,2 4 5 6 7 8 9,H10 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,14.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0004810922546312,0.9521481493990712,0.9361965821133272,0.9995189077453688,0.9521481493990712,0.2222222222222222,0.2222222222222222,0 1 2 3 5 6 7 8,H00 H01 H10 H02 H20 H03 H12 H21,1 2 3 5 6 7 8,H01 H10 H02 H20 H03 H12 H21,,,,,False,False
random,4,15.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003371613274794,0.966965916306312,0.9539072906219772,0.9996628386725206,0.966965916306312,0.2222222222222222,0.2222222222222222,0 2 3 4 5 6 8 9,H00 H10 H02 H11 H20 H03 H21 H30,2 3 4 5 6 8 9,H10 H02 H11 H20 H03 H21 H30,,,,,False,False
random,4,16.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0003546293301042,0.9649027620711308,0.9506743315245751,0.9996453706698958,0.9649027620711308,0.2222222222222222,0.2222222222222222,0 1 2 3 4 5 7 9,H00 H01 H10 H02 H11 H20 H12 H30,1 2 3 4 5 7 9,H01 H10 H02 H11 H20 H12 H30,,,,,False,False
random,4,17.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0004329820512793,0.957409068569984,0.9396994528670174,0.9995670179487206,0.957409068569984,0.2222222222222222,0.2222222222222222,0 1 3 4 6 7 8 9,H00 H01 H02 H11 H03 H12 H21 H30,1 3 4 6 7 8 9,H01 H02 H11 H03 H12 H21 H30,,,,,False,False
random,4,18.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0004329820512793,0.957409068569984,0.9396994528670174,0.9995670179487206,0.957409068569984,0.2222222222222222,0.2222222222222222,0 1 3 4 6 7 8 9,H00 H01 H02 H11 H03 H12 H21 H30,1 3 4 6 7 8 9,H01 H02 H11 H03 H12 H21 H30,,,,,False,False
random,4,19.0,7,7,8,7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0004287441261112,0.9577240233047112,0.9376063579316284,0.9995712558738888,0.9577240233047112,0.2222222222222222,0.2222222222222222,0 2 3 4 6 7 8 9,H00 H10 H02 H11 H03 H12 H21 H30,2 3 4 6 7 8 9,H10 H02 H11 H03 H12 H21 H30,,,,,False,False
random,4,0.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003432995872572,0.966129060484708,0.9533216037430166,0.9996567004127428,0.966129060484708,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 8,H00 H01 H10 H02 H11 H20 H03 H12 H21,1 2 3 4 5 6 7 8,H01 H10 H02 H11 H20 H03 H12 H21,,,,,False,False
random,4,1.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0004788774531334,0.95262411181836,0.9371336835648846,0.9995211225468664,0.95262411181836,0.1111111111111111,0.1111111111111111,0 1 2 3 5 6 7 8 9,H00 H01 H10 H02 H20 H03 H12 H21 H30,1 2 3 5 6 7 8 9,H01 H10 H02 H20 H03 H12 H21 H30,,,,,False,False
random,4,2.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003339063841849,0.9671149713460104,0.9550148166751936,0.999666093615815,0.9671149713460104,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 9,H00 H01 H10 H02 H11 H20 H03 H12 H30,1 2 3 4 5 6 7 9,H01 H10 H02 H11 H20 H03 H12 H30,,,,,False,False
random,4,3.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003339063841849,0.9671149713460104,0.9550148166751936,0.999666093615815,0.9671149713460104,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 9,H00 H01 H10 H02 H11 H20 H03 H12 H30,1 2 3 4 5 6 7 9,H01 H10 H02 H11 H20 H03 H12 H30,,,,,False,False
random,4,4.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003432995872572,0.966129060484708,0.9533216037430166,0.9996567004127428,0.966129060484708,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 8,H00 H01 H10 H02 H11 H20 H03 H12 H21,1 2 3 4 5 6 7 8,H01 H10 H02 H11 H20 H03 H12 H21,,,,,False,False
random,4,5.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003326048026792,0.9674023111814836,0.9552573863438304,0.9996673951973208,0.9674023111814836,0.1111111111111111,0.1111111111111111,0 1 3 4 5 6 7 8 9,H00 H01 H02 H11 H20 H03 H12 H21 H30,1 3 4 5 6 7 8 9,H01 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,6.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003326048026792,0.9674023111814836,0.9552573863438304,0.9996673951973208,0.9674023111814836,0.1111111111111111,0.1111111111111111,0 1 3 4 5 6 7 8 9,H00 H01 H02 H11 H20 H03 H12 H21 H30,1 3 4 5 6 7 8 9,H01 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,7.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003339063841849,0.9671149713460104,0.9550148166751936,0.999666093615815,0.9671149713460104,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 9,H00 H01 H10 H02 H11 H20 H03 H12 H30,1 2 3 4 5 6 7 9,H01 H10 H02 H11 H20 H03 H12 H30,,,,,False,False
random,4,8.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0004261220165062,0.9578592602548928,0.9391817412221032,0.9995738779834936,0.9578592602548928,0.1111111111111111,0.1111111111111111,0 1 2 3 4 6 7 8 9,H00 H01 H10 H02 H11 H03 H12 H21 H30,1 2 3 4 6 7 8 9,H01 H10 H02 H11 H03 H12 H21 H30,,,,,False,False
random,4,9.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003432995872572,0.966129060484708,0.9533216037430166,0.9996567004127428,0.966129060484708,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 8,H00 H01 H10 H02 H11 H20 H03 H12 H21,1 2 3 4 5 6 7 8,H01 H10 H02 H11 H20 H03 H12 H21,,,,,False,False
random,4,10.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0004261220165062,0.9578592602548928,0.9391817412221032,0.9995738779834936,0.9578592602548928,0.1111111111111111,0.1111111111111111,0 1 2 3 4 6 7 8 9,H00 H01 H10 H02 H11 H03 H12 H21 H30,1 2 3 4 6 7 8 9,H01 H10 H02 H11 H03 H12 H21 H30,,,,,False,False
random,4,11.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003453679964877,0.9657643216614492,0.9532991736007752,0.9996546320035122,0.9657643216614492,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 7 8 9,H00 H01 H10 H02 H11 H20 H12 H21 H30,1 2 3 4 5 7 8 9,H01 H10 H02 H11 H20 H12 H21 H30,,,,,False,False
random,4,12.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003432995872572,0.966129060484708,0.9533216037430166,0.9996567004127428,0.966129060484708,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 8,H00 H01 H10 H02 H11 H20 H03 H12 H21,1 2 3 4 5 6 7 8,H01 H10 H02 H11 H20 H03 H12 H21,,,,,False,False
random,4,13.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003326048026792,0.9674023111814836,0.9552573863438304,0.9996673951973208,0.9674023111814836,0.1111111111111111,0.1111111111111111,0 1 3 4 5 6 7 8 9,H00 H01 H02 H11 H20 H03 H12 H21 H30,1 3 4 5 6 7 8 9,H01 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,14.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003339063841849,0.9671149713460104,0.9550148166751936,0.999666093615815,0.9671149713460104,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 9,H00 H01 H10 H02 H11 H20 H03 H12 H30,1 2 3 4 5 6 7 9,H01 H10 H02 H11 H20 H03 H12 H30,,,,,False,False
random,4,15.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003339063841849,0.9671149713460104,0.9550148166751936,0.999666093615815,0.9671149713460104,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 9,H00 H01 H10 H02 H11 H20 H03 H12 H30,1 2 3 4 5 6 7 9,H01 H10 H02 H11 H20 H03 H12 H30,,,,,False,False
random,4,16.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003887839266099,0.9604234358076532,0.9445004644330406,0.99961121607339,0.9604234358076532,0.1111111111111111,0.1111111111111111,0 1 2 4 5 6 7 8 9,H00 H01 H10 H11 H20 H03 H12 H21 H30,1 2 4 5 6 7 8 9,H01 H10 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,17.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003331940679345,0.9671888498680205,0.9557184960383563,0.9996668059320656,0.9671888498680205,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 8 9,H00 H01 H10 H02 H11 H20 H03 H21 H30,1 2 3 4 5 6 8 9,H01 H10 H02 H11 H20 H03 H21 H30,,,,,False,False
random,4,18.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003332350170239,0.9673613968452572,0.9548970851290686,0.999666764982976,0.9673613968452572,0.1111111111111111,0.1111111111111111,0 2 3 4 5 6 7 8 9,H00 H10 H02 H11 H20 H03 H12 H21 H30,2 3 4 5 6 7 8 9,H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,19.0,8,8,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0003339063841849,0.9671149713460104,0.9550148166751936,0.999666093615815,0.9671149713460104,0.1111111111111111,0.1111111111111111,0 1 2 3 4 5 6 7 9,H00 H01 H10 H02 H11 H20 H03 H12 H30,1 2 3 4 5 6 7 9,H01 H10 H02 H11 H20 H03 H12 H30,,,,,False,False
random,4,0.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,1.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,2.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,3.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,4.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,5.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,6.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,7.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,8.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,9.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,10.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,11.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,12.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,13.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,14.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,15.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,16.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,17.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,4,18.0,9,9,10,9,1.0,1.0,1.0,0.0003309461462777,0.9674689205945884,0.9561272652657896,0.9996690538537224,0.9674689205945884,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
