episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,cost,actions
1794,7047,0.050000000000000044,0.4370114207267761,0.00018689827508448312,0.0008539058617316186,0.8980791883921864,2,0.13333333333333333,0 14 15
1795,7049,0.050000000000000044,0.2495211362838745,0.00014001482486492023,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
1796,7051,0.050000000000000044,0.30348581075668335,0.00015513014659518376,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
1797,7055,0.050000000000000044,0.3407476544380188,0.00012934319602209143,0.0011427307035773993,0.8766695633973577,3,0.2,0 14 13 15
1798,7057,0.050000000000000044,0.2495211362838745,0.00011819263090728782,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
1799,7059,0.050000000000000044,0.17167341709136963,0.0001779741869540885,0.0038083093240857124,0.7457163336772752,1,0.06666666666666667,0 15
1800,7061,0.050000000000000044,0.16447439789772034,0.00013973550085211173,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
1801,7065,0.050000000000000044,0.3139837384223938,0.0001800530171749415,0.00195406936109066,0.8379092811895164,3,0.2,0 13 5 15
1802,7067,0.050000000000000044,0.08240792900323868,0.00014215918054105714,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
1803,7069,0.050000000000000044,0.1312006413936615,0.0001245421590283513,0.0023328824900090694,0.8432090521284006,1,0.06666666666666667,0 15
1804,7071,0.050000000000000044,0.23669050633907318,0.0001420011540176347,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
1805,7076,0.050000000000000044,0.12830373644828796,0.00016248008178081362,0.0011693128617480397,0.8611908362963537,4,0.26666666666666666,2 1 0 3 15
1806,7078,0.050000000000000044,0.09905785322189331,0.00015634973533451557,0.002730385400354862,0.7102124447359589,1,0.06666666666666667,0 15
1807,7081,0.050000000000000044,0.18199625611305237,0.00015027409487326318,0.0024428367614746094,0.8265557361325951,2,0.13333333333333333,1 0 15
1808,7084,0.050000000000000044,0.3462078869342804,0.00016343449048387507,0.0021641680505126715,0.8454819418551948,2,0.13333333333333333,0 13 15
1809,7086,0.050000000000000044,0.30348581075668335,0.0001332067149633076,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
1810,7088,0.050000000000000044,0.16447439789772034,9.304402919951826e-05,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
1811,7090,0.050000000000000044,0.2495211362838745,0.00016216671792790294,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
1812,7092,0.050000000000000044,0.16447439789772034,0.0001254703529411927,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
1813,7096,0.050000000000000044,0.3590294420719147,0.00015981209799065255,0.0007748312782496214,0.9003802528172979,3,0.2,0 12 14 15
1814,7098,0.050000000000000044,0.23669050633907318,9.966196739696898e-05,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
1815,7103,0.050000000000000044,0.3241911828517914,0.00012579350295709445,0.001362175913527608,0.8960608142770287,4,0.26666666666666666,0 12 5 9 15
1816,7108,0.050000000000000044,0.28374743461608887,0.00015970835665939375,0.001224261592142284,0.9025230894261677,4,0.26666666666666666,0 2 13 10 15
1817,7111,0.050000000000000044,0.18369466066360474,0.00014973746874602512,0.0022530120331794024,0.8331594644036857,2,0.13333333333333333,0 3 15
1818,7114,0.050000000000000044,0.36670979857444763,0.00014521276170853525,0.0012019076384603977,0.8656082907769116,2,0.13333333333333333,0 13 15
1819,7117,0.050000000000000044,0.09294594079256058,0.00011979284802995001,0.0019192839972674847,0.8082821154424324,2,0.13333333333333333,0 12 15
1820,7121,0.050000000000000044,0.3702004551887512,0.00013278794540383387,0.0014087425079196692,0.8615849866563904,3,0.2,5 0 10 15
1821,7123,0.050000000000000044,0.08240792900323868,0.00011686626385198906,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
1822,7125,0.050000000000000044,0.1344224512577057,0.0001132315956056118,0.003237640717998147,0.7251322270458505,1,0.06666666666666667,0 15
1823,7129,0.050000000000000044,0.2951754629611969,0.00013637789561471436,0.0012419021222740412,0.894940574665628,3,0.2,0 13 14 15
1824,7131,0.050000000000000044,0.1711343228816986,0.00012397457248880528,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
1825,7133,0.050000000000000044,0.13259172439575195,0.00014540041593136266,0.002853183075785637,0.7414969990470676,1,0.06666666666666667,0 15
1826,7135,0.050000000000000044,0.09905785322189331,0.00012403217988321558,0.002730385400354862,0.7102124447359589,1,0.06666666666666667,0 15
1827,7137,0.050000000000000044,0.1344224512577057,9.203060471918434e-05,0.003237640717998147,0.7251322270458505,1,0.06666666666666667,0 15
1828,7141,0.050000000000000044,0.3760000467300415,0.00012839385271945503,0.0012752693146467209,0.8780217850835513,3,0.2,0 13 10 15
1829,7143,0.050000000000000044,0.23669050633907318,0.00011542154243215919,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
1830,7146,0.050000000000000044,0.18199625611305237,0.00013101632794132456,0.0024428367614746094,0.8265557361325951,2,0.13333333333333333,1 0 15
1831,7148,0.050000000000000044,0.300115704536438,0.00014588149497285485,0.0023183857556432486,0.8213479642675443,1,0.06666666666666667,0 15
1832,7150,0.050000000000000044,0.23669050633907318,0.00012012096703983843,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
1833,7152,0.050000000000000044,0.1711343228816986,0.000112395420728717,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
1834,7156,0.050000000000000044,0.38905414938926697,0.00012042721755278762,0.0005827590357512236,0.9135098790264867,3,0.2,0 13 5 15
1835,7159,0.050000000000000044,0.369215190410614,0.00011759233893826604,0.0015163259813562036,0.8797101683019883,2,0.13333333333333333,0 13 15
1836,7161,0.050000000000000044,0.18845146894454956,0.00015141526819206774,0.0051157474517822266,0.6636837995749556,1,0.06666666666666667,0 15
1837,7163,0.050000000000000044,0.08240792900323868,0.000161466930876486,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
1838,7165,0.050000000000000044,0.2495211362838745,0.0001223378858412616,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
1839,7167,0.050000000000000044,0.16447439789772034,0.00010547999045229517,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
1840,7171,0.050000000000000044,0.3407476544380188,0.00010642995766829699,0.0011427307035773993,0.8766695633973577,3,0.2,0 14 13 15
1841,7175,0.050000000000000044,0.39141058921813965,0.00013023499923292547,0.0009586125961504877,0.8711961774458925,3,0.2,0 14 13 15
1842,7178,0.050000000000000044,0.3462078869342804,0.0001633343684564655,0.0021641680505126715,0.8454819418551948,2,0.13333333333333333,0 13 15
1843,7182,0.050000000000000044,0.3748822808265686,0.00011566743160074111,0.0010024213697761297,0.8933078368680549,3,0.2,0 8 11 15
1844,7185,0.050000000000000044,0.37772202491760254,0.00014467754226643592,0.001129321986809373,0.851612808747609,2,0.13333333333333333,0 14 15
1845,7187,0.050000000000000044,0.2495211362838745,0.00010914713129750453,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
