episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
1683,8938,0.050000000000000044,0.4025128483772278,0.0003619333777654295,0.0009648699196986854,0.9210029072731769,5,5,6,0.0,9 5 4 6 3 10
1684,8946,0.050000000000000044,0.5139752626419067,0.00031459491947316565,0.0008931183256208897,0.9429315840925104,7,7,8,0.0,9 5 6 3 2 7 4 10
1685,8951,0.050000000000000044,0.2514703571796417,0.00036496149841696023,0.0008264952339231968,0.9301102872977784,4,4,5,0.0,9 3 5 4 10
1686,8956,0.050000000000000044,0.16330622136592865,0.00028489755932241677,0.0006911513046361506,0.9266498023810199,4,4,5,0.0,9 3 5 4 10
1687,8961,0.050000000000000044,0.2253938913345337,0.00039332471787929536,0.0007512070587836206,0.911032342687515,4,4,5,0.0,9 3 5 4 10
1688,8967,0.050000000000000044,0.4620225131511688,0.0003472461733811845,0.00033421628177165985,0.9672849233418385,5,5,6,0.0,9 5 3 6 4 10
1689,8971,0.050000000000000044,0.08996736258268356,0.00037392822559922934,0.0007125551346689463,0.9199482513487551,3,3,4,0.0,5 4 7 10
1690,8979,0.050000000000000044,0.4266561269760132,0.0003114254941465333,0.0003927694633603096,0.9511852292930896,7,7,8,0.0,9 5 6 3 2 1 4 10
1691,8987,0.050000000000000044,0.33522456884384155,0.0003554673203325365,0.0011098608374595642,0.8992493487230095,7,7,8,0.0,9 6 5 3 2 1 4 10
1692,8992,0.050000000000000044,0.2646740674972534,0.0002851103083230555,0.0003394202794879675,0.9595537763819825,4,4,5,0.0,9 3 5 4 10
1693,8995,0.050000000000000044,0.1733502298593521,0.0003295066805245976,0.0011874460615217686,0.892609219869663,2,2,3,0.0,8 7 10
1694,9000,0.050000000000000044,0.2646740674972534,0.00039434981299564243,0.0003394202794879675,0.9595537763819825,4,4,5,0.0,9 3 5 4 10
1695,9006,0.050000000000000044,0.22487415373325348,0.0005141967412782833,0.00023050879826769233,0.9611250415408937,5,5,6,0.0,9 3 5 1 4 10
1696,9010,0.050000000000000044,0.1890897899866104,0.0004440287084435113,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,4 3 5 10
1697,9014,0.050000000000000044,0.11428261548280716,0.00045831535680918023,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,4 3 5 10
1698,9019,0.050000000000000044,0.46528875827789307,0.0004534222010988742,0.0004760046722367406,0.9492866890892546,4,4,5,0.0,9 5 4 3 10
1699,9028,0.050000000000000044,0.5459948182106018,0.0003868607454933226,0.0006239440990611911,0.9403763693556916,8,8,9,0.0,9 5 6 1 4 8 2 3 10
1700,9033,0.050000000000000044,0.2646740674972534,0.0004212000814732164,0.0003394202794879675,0.9595537763819825,4,4,5,0.0,9 3 4 5 10
1701,9037,0.050000000000000044,0.2767753005027771,0.0003327081212773919,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,3 5 4 10
1702,9041,0.050000000000000044,0.2624897062778473,0.0003916439090971835,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,5 3 4 10
1703,9047,0.050000000000000044,0.39981353282928467,0.0003779841208597645,0.0009739070083014667,0.9197674458503157,5,5,6,0.0,9 5 4 1 3 10
1704,9051,0.050000000000000044,0.19460906088352203,0.00034333641815464944,0.00031904428033158183,0.9544529469061408,3,3,4,0.0,4 3 5 10
1705,9055,0.050000000000000044,0.19460906088352203,0.00040525618533138186,0.00031904428033158183,0.9544529469061408,3,3,4,0.0,4 3 5 10
1706,9060,0.050000000000000044,0.24820592999458313,0.0002842180721927434,0.0006626045797020197,0.935212854734499,4,4,5,0.0,5 4 8 3 10
1707,9065,0.050000000000000044,0.17341507971286774,0.0003874268673826009,0.00065821991302073,0.9494274968057693,4,4,5,0.0,9 3 4 5 10
1708,9073,0.050000000000000044,0.5431646108627319,0.00038115630377433263,0.0005584293976426125,0.9340901452512009,7,7,8,0.0,9 5 2 4 6 8 3 10
1709,9081,0.050000000000000044,0.5454671382904053,0.000445446275989525,0.00033060513669624925,0.9578598415773633,7,7,8,0.0,9 5 6 4 8 3 7 10
1710,9085,0.050000000000000044,0.09524019807577133,0.0002972814399981871,0.0006769447354599833,0.9249889811281642,3,3,4,0.0,5 4 3 10
1711,9093,0.050000000000000044,0.5558714270591736,0.00038678048440488055,0.0006297211511991918,0.9401191107654118,7,7,8,0.0,9 5 6 2 4 3 7 10
1712,9098,0.050000000000000044,0.09615491330623627,0.00032884825486689806,0.0017156526446342468,0.8399174598429915,4,4,5,0.0,9 4 3 5 10
1713,9101,0.050000000000000044,0.1057547777891159,0.0004099579139923056,0.0005714053986594081,0.9074884510812805,2,2,3,0.0,5 3 10
1714,9105,0.050000000000000044,0.29152458906173706,0.00033671689743641764,0.0017000162042677402,0.819848243408481,3,3,4,0.0,9 8 6 10
1715,9107,0.050000000000000044,0.193293496966362,0.0004845845542149618,0.002326723886653781,0.7978291852348767,1,1,2,0.0,9 10
1716,9112,0.050000000000000044,0.2302922010421753,0.000396255764644593,0.0009498283034190536,0.9190489988813928,4,4,5,0.0,1 4 3 8 10
1717,9117,0.050000000000000044,0.09615491330623627,0.00046222171513363717,0.0017156526446342468,0.8399174598429915,4,4,5,0.0,9 4 3 5 10
1718,9121,0.050000000000000044,0.10751000791788101,0.00032327821463695727,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,4 5 3 10
1719,9125,0.050000000000000044,0.1890897899866104,0.000369539629900828,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,4 3 5 10
1720,9128,0.050000000000000044,0.10987220704555511,0.0004250953982894619,0.0007959660142660141,0.9119287159174291,2,2,3,0.0,5 3 10
1721,9135,0.050000000000000044,0.5823027491569519,0.0003827707883569279,0.0007333335233852267,0.94493638577912,6,6,7,0.0,9 5 6 2 4 3 10
1722,9139,0.050000000000000044,0.2767753005027771,0.0003476724959909916,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,3 4 5 10
1723,9147,0.050000000000000044,0.4350876212120056,0.0003796351775235962,0.0006707250140607357,0.9468066355702993,7,7,8,0.0,5 1 2 4 7 8 3 10
1724,9153,0.050000000000000044,0.48919999599456787,0.000370739318896085,0.0007698665140196681,0.9516889500951087,5,5,6,0.0,9 6 4 3 5 10
1725,9161,0.050000000000000044,0.4333852231502533,0.0003398350818315521,0.0010087136179208755,0.8846681786526114,7,7,8,0.0,9 5 6 4 8 3 7 10
1726,9164,0.050000000000000044,0.07209451496601105,0.0003190166996015857,0.0016464320942759514,0.812240506049498,2,2,3,0.0,3 5 10
1727,9168,0.050000000000000044,0.2718748152256012,0.000360201760486234,0.0006805580342188478,0.9332163441620599,3,3,4,0.0,3 5 4 10
1728,9173,0.050000000000000044,0.16330622136592865,0.0003861904551740736,0.0006911513046361506,0.9266498023810199,4,4,5,0.0,9 4 3 5 10
1729,9182,0.050000000000000044,0.5351648926734924,0.00036714093261657073,0.0005414488259702921,0.9339400540359593,8,8,9,0.0,9 5 2 6 1 4 8 3 10
1730,9187,0.050000000000000044,0.14643417298793793,0.00035613305517472326,0.000878792954608798,0.9289871937330639,4,4,5,0.0,9 3 4 5 10
1731,9194,0.050000000000000044,0.44267117977142334,0.00034703190820956867,0.0003343479475006461,0.9662795484544406,6,6,7,0.0,2 9 5 4 3 7 10
1732,9198,0.050000000000000044,0.2767753005027771,0.0003368703764863312,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,3 5 4 10
1733,9204,0.050000000000000044,0.45420342683792114,0.0003281354341500749,0.0004647409659810364,0.951450263082485,5,5,6,0.0,9 6 4 3 5 10
1734,9208,0.050000000000000044,0.0729670375585556,0.00033355323103023693,0.0008260082686319947,0.9035436550551731,3,3,4,0.0,3 5 8 10
1735,9216,0.050000000000000044,0.371351420879364,0.0003526487125782296,0.0009468531352467835,0.9211725542470193,7,7,8,0.0,9 3 6 2 5 1 4 10
1736,9224,0.050000000000000044,0.5519474148750305,0.0003436405932006892,0.0008131446084007621,0.9362842181030834,7,7,8,0.0,2 9 5 6 1 4 7 10
1737,9228,0.050000000000000044,0.1890897899866104,0.0003404956514714286,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,4 3 5 10
1738,9232,0.050000000000000044,0.10731006413698196,0.0003673286919365637,0.0013129606377333403,0.9179154419362064,3,3,4,0.0,4 5 3 10
1739,9238,0.050000000000000044,0.24978864192962646,0.0003111017964935551,0.0010239568073302507,0.9187780575257561,5,5,6,0.0,1 4 3 5 6 10
1740,9241,0.050000000000000044,0.10795970261096954,0.00046866072807461023,0.0013966085389256477,0.8993793403581405,2,2,3,0.0,4 3 10
1741,9250,0.050000000000000044,0.427304744720459,0.000312620085120822,0.0009876589756458998,0.8858564166832764,8,8,9,0.0,9 5 6 1 2 4 8 3 10
1742,9255,0.050000000000000044,0.2253938913345337,0.00047693137894384564,0.0007512070587836206,0.911032342687515,4,4,5,0.0,9 3 5 4 10
1743,9261,0.050000000000000044,0.3991061747074127,0.00049958238863231,0.0009804697474464774,0.9197655206947066,5,5,6,0.0,2 8 5 4 3 10
1744,9266,0.050000000000000044,0.47240111231803894,0.0005573249713052064,0.00040495581924915314,0.9500186273941104,4,4,5,0.0,9 5 3 4 10
1745,9271,0.050000000000000044,0.24886831641197205,0.00046362902503460646,0.000837070110719651,0.9284224099835091,4,4,5,0.0,1 4 3 5 10
1746,9275,0.050000000000000044,0.22431716322898865,0.00040302719571627676,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,3 4 5 10
1747,9281,0.050000000000000044,0.4681140184402466,0.00037777007673867047,0.0006834827945567667,0.9475515836165436,5,5,6,0.0,7 3 6 5 4 10
1748,9289,0.050000000000000044,0.33893102407455444,0.00038162431883392856,0.0010969156865030527,0.9010629394887886,7,7,8,0.0,3 6 5 9 1 8 4 10
1749,9295,0.050000000000000044,0.4581420123577118,0.0003519197052810341,0.0004036144237034023,0.9512601779877927,5,5,6,0.0,2 8 5 4 3 10
1750,9299,0.050000000000000044,0.2767753005027771,0.00039545159961562604,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,3 5 4 10
1751,9305,0.050000000000000044,0.06514792889356613,0.000360881065716967,0.0016956140752881765,0.8424442198291403,5,5,6,0.0,9 3 5 2 4 10
1752,9310,0.050000000000000044,0.47983917593955994,0.0003512169641908258,0.0007000818150117993,0.9453453828052448,4,4,5,0.0,9 5 3 4 10
1753,9314,0.050000000000000044,0.11428262293338776,0.0003891518645104952,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,5 4 3 10
1754,9318,0.050000000000000044,0.1890898048877716,0.00031991832292987965,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,5 4 3 10
1755,9322,0.050000000000000044,0.10111116617918015,0.00039424916030839086,0.0003786321613006294,0.9311998551368147,3,3,4,0.0,5 3 4 10
1756,9331,0.050000000000000044,0.4213733375072479,0.00034281403188490204,0.0009719681693241,0.8884891295865373,9,9,10,0.0,9 5 3 6 2 7 8 4 1
1757,9337,0.050000000000000044,0.46360838413238525,0.00040061603552506614,0.0003847168991342187,0.9524195111145163,5,5,6,0.0,9 5 3 8 4 10
1758,9342,0.050000000000000044,0.2514703571796417,0.0004020252730697393,0.0008264952339231968,0.9301102872977784,4,4,5,0.0,9 3 5 4 10
1759,9346,0.050000000000000044,0.2757476568222046,0.0003525541760609485,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 4 3 10
1760,9350,0.050000000000000044,0.2624897062778473,0.0003427801202633418,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,5 3 4 10
1761,9357,0.050000000000000044,0.472873330116272,0.00036765183488439234,0.0007641755510121584,0.9516051112896764,6,6,7,0.0,9 5 3 2 4 6 10
1762,9360,0.050000000000000044,0.0999334529042244,0.0002580213185865432,0.0006207572878338397,0.9057950482179946,2,2,3,0.0,5 4 10
1763,9363,0.050000000000000044,0.07415992766618729,0.00036173901268436265,0.0007005358347669244,0.8787447636355685,2,2,3,0.0,3 1 10
1764,9372,0.050000000000000044,0.4961155354976654,0.0003482576996450209,0.0008741158526390791,0.9440860008326991,9,9,10,0.0,9 5 2 6 1 4 7 8 3
1765,9376,0.050000000000000044,0.10111117362976074,0.0003711823883350007,0.0003786321613006294,0.9311998551368147,3,3,4,0.0,5 4 3 10
1766,9380,0.050000000000000044,0.2718748152256012,0.000315657802275382,0.0006805580342188478,0.9332163441620599,3,3,4,0.0,3 5 4 10
1767,9384,0.050000000000000044,0.12612539529800415,0.0003362843708600849,0.0017454905901104212,0.8363535951437622,3,3,4,0.0,4 5 3 10
1768,9390,0.050000000000000044,0.40432512760162354,0.00031618216113808256,0.0009569505928084254,0.9216902562540011,5,5,6,0.0,3 9 5 8 4 10
1769,9394,0.050000000000000044,0.10731006413698196,0.00035714592377189547,0.0013129606377333403,0.9179154419362064,3,3,4,0.0,5 4 3 10
1770,9398,0.050000000000000044,0.06341002136468887,0.00033403662382625043,0.0013525376562029123,0.8544895497729889,3,3,4,0.0,5 4 7 10
1771,9402,0.050000000000000044,0.16138248145580292,0.00028841134917456657,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,5 4 3 10
1772,9409,0.050000000000000044,0.5539751052856445,0.0003793529675541712,0.00033346767304465175,0.9567238953004411,6,6,7,0.0,9 3 4 5 8 6 10
1773,9414,0.050000000000000044,0.45331770181655884,0.00032388040563091636,0.0010505521204322577,0.878149451676858,4,4,5,0.0,3 9 4 5 10
1774,9418,0.050000000000000044,0.10750999301671982,0.0003746766087715514,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,3 5 4 10
1775,9422,0.050000000000000044,0.11958125233650208,0.0003347127858432941,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,3 5 4 10
1776,9428,0.050000000000000044,0.06335712969303131,0.00032659416562334326,0.0017032052855938673,0.8397023085677524,5,5,6,0.0,3 5 8 6 4 10
1777,9432,0.050000000000000044,0.16138248145580292,0.00031345491515821777,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,3 5 4 10
1778,9440,0.050000000000000044,0.5691816806793213,0.0003351392333570402,0.0007484406232833862,0.9448455865721924,7,7,8,0.0,2 5 6 7 1 4 3 10
1779,9444,0.050000000000000044,0.11428262293338776,0.00034025509376078844,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,5 4 3 10
1780,9448,0.050000000000000044,0.2767753005027771,0.00030452282953774557,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,3 5 4 10
1781,9453,0.050000000000000044,0.4652887284755707,0.000332649820484221,0.0004760046722367406,0.9492866890892546,4,4,5,0.0,3 9 4 5 10
1782,9458,0.050000000000000044,0.40997081995010376,0.0003034399531316012,0.000616118311882019,0.930844915235652,4,4,5,0.0,3 9 8 5 10
1783,9462,0.050000000000000044,0.19460906088352203,0.0003292845794931054,0.00031904428033158183,0.9544529469061408,3,3,4,0.0,5 4 3 10
1784,9467,0.050000000000000044,0.24886831641197205,0.00031782376463525,0.000837070110719651,0.9284224099835091,4,4,5,0.0,1 4 3 5 10
1785,9472,0.050000000000000044,0.41591233015060425,0.00033053111110348254,0.0009755328064784408,0.9194864227960282,4,4,5,0.0,3 9 5 4 10
1786,9476,0.050000000000000044,0.10333916544914246,0.0003190279385307804,0.0009524844354018569,0.9278696608174853,3,3,4,0.0,4 5 7 10
1787,9480,0.050000000000000044,0.2624897062778473,0.00031135359677136876,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,5 3 4 10
1788,9484,0.050000000000000044,0.2757476568222046,0.00035286357160657644,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 3 4 10
1789,9489,0.050000000000000044,0.09615489095449448,0.00034679920645430684,0.0017156526446342468,0.8399174598429915,4,4,5,0.0,9 3 5 4 10
1790,9492,0.050000000000000044,0.1057547852396965,0.000379302956086273,0.0005714053986594081,0.9074884510812805,2,2,3,0.0,3 5 10
1791,9497,0.050000000000000044,0.24886831641197205,0.00030188359960447997,0.000837070110719651,0.9284224099835091,4,4,5,0.0,1 4 5 3 10
1792,9501,0.050000000000000044,0.10751000791788101,0.00034115112794097513,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,4 5 3 10
1793,9507,0.050000000000000044,0.2349766045808792,0.0005078426474938169,0.00034513199352659285,0.9589801405719287,5,5,6,0.0,1 4 5 3 2 10
1794,9513,0.050000000000000044,0.4025128483772278,0.0004381762749593084,0.0009648699196986854,0.9210029072731769,5,5,6,0.0,9 5 3 6 4 10
1795,9518,0.050000000000000044,0.14643417298793793,0.0005433971178717911,0.000878792954608798,0.9289871937330639,4,4,5,0.0,9 3 5 4 10
1796,9526,0.050000000000000044,0.5454670786857605,0.000490144422656158,0.00033060513669624925,0.9578598415773633,7,7,8,0.0,9 5 8 4 6 7 3 10
1797,9534,0.050000000000000044,0.42680951952934265,0.00041902560042217374,0.0004527073469944298,0.9537476118871063,7,7,8,0.0,9 5 3 6 8 4 7 10
1798,9538,0.050000000000000044,0.22431716322898865,0.0004692104848800227,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 3 4 10
1799,9543,0.050000000000000044,0.2710724472999573,0.0004632975033018738,0.001095649553462863,0.9149382270332183,4,4,5,0.0,1 4 3 5 10
1800,9550,0.050000000000000044,0.4472164511680603,0.00034516502845300626,0.00038457688060589135,0.9525625721842724,6,6,7,0.0,9 5 4 8 3 6 10
1801,9558,0.050000000000000044,0.39185258746147156,0.0004086570806975942,0.0009367419988848269,0.9053251973744239,7,7,8,0.0,9 8 4 5 6 3 1 10
1802,9564,0.050000000000000044,0.4690779745578766,0.00042508463957346976,0.0006750685861334205,0.9475926403377058,5,5,6,0.0,9 4 5 8 3 10
1803,9569,0.050000000000000044,0.2513994872570038,0.0003888827806804329,0.0006424414459615946,0.9363017630421165,4,4,5,0.0,9 5 3 4 10
1804,9572,0.050000000000000044,0.08941886574029922,0.0003623233545416345,0.0012216682080179453,0.8729719999783387,2,2,3,0.0,3 5 10
1805,9576,0.050000000000000044,0.07672931998968124,0.00040541602356825024,0.0009904849575832486,0.8990747353126263,3,3,4,0.0,4 5 3 10
1806,9581,0.050000000000000044,0.2710724472999573,0.00037852798704989253,0.001095649553462863,0.9149382270332183,4,4,5,0.0,1 4 5 3 10
1807,9588,0.050000000000000044,0.5539751648902893,0.00037969501655814905,0.00033346767304465175,0.9567238953004411,6,6,7,0.0,3 5 6 8 4 9 10
1808,9590,0.050000000000000044,0.14939674735069275,0.0005023259727749974,0.0025078109465539455,0.8153375511220462,1,1,2,0.0,9 10
1809,9596,0.050000000000000044,0.45760080218315125,0.00037805832107551396,0.00040093151619657874,0.9506686255247215,5,5,6,0.0,9 5 3 6 4 10
1810,9601,0.050000000000000044,0.2481052577495575,0.0003824109851848334,0.0006515966961160302,0.934310604750614,4,4,5,0.0,3 5 7 4 10
1811,9606,0.050000000000000044,0.25992366671562195,0.0003314058994874358,0.00035415354068391025,0.9582003313388042,4,4,5,0.0,1 4 3 5 10
1812,9611,0.050000000000000044,0.24462014436721802,0.00038429380510933696,0.000679461401887238,0.9335591515944772,4,4,5,0.0,1 4 5 3 10
1813,9615,0.050000000000000044,0.09243221580982208,0.0004242985160090029,0.0004229585756547749,0.9245521903002588,3,3,4,0.0,5 7 4 10
1814,9619,0.050000000000000044,0.1890898048877716,0.0003769922404899262,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,4 5 3 10
1815,9624,0.050000000000000044,0.2710724472999573,0.0003208790731150657,0.001095649553462863,0.9149382270332183,4,4,5,0.0,1 4 5 3 10
1816,9628,0.050000000000000044,0.2767753005027771,0.0003225863620173186,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,5 3 4 10
1817,9632,0.050000000000000044,0.10111117362976074,0.00033774929761420935,0.0003786321613006294,0.9311998551368147,3,3,4,0.0,5 4 3 10
1818,9637,0.050000000000000044,0.2202928364276886,0.00035921976377721875,0.000783963012509048,0.9091472511980395,4,4,5,0.0,8 7 5 4 10
1819,9643,0.050000000000000044,0.46025756001472473,0.00040635320571406436,0.0003369564947206527,0.9668286804743244,5,5,6,0.0,9 3 5 1 4 10
1820,9649,0.050000000000000044,0.3838939964771271,0.00033492314105387777,0.001271083950996399,0.8588396637533281,5,5,6,0.0,4 9 6 8 5 10
1821,9658,0.050000000000000044,0.5351649522781372,0.00038665189963972405,0.0005414488259702921,0.9339400540359593,8,8,9,0.0,9 5 6 2 8 1 3 4 10
1822,9662,0.050000000000000044,0.10731006413698196,0.00039181158717838116,0.0013129606377333403,0.9179154419362064,3,3,4,0.0,5 4 3 10
1823,9667,0.050000000000000044,0.25992366671562195,0.0003783972759265453,0.00035415354068391025,0.9582003313388042,4,4,5,0.0,1 4 3 5 10
1824,9671,0.050000000000000044,0.10751000791788101,0.0004297802588553168,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,5 4 3 10
1825,9675,0.050000000000000044,0.10731006413698196,0.0003782212806981988,0.0013129606377333403,0.9179154419362064,3,3,4,0.0,5 4 3 10
1826,9684,0.050000000000000044,0.45036885142326355,0.00032190370903764333,0.0006029056385159492,0.9257098763259781,8,8,9,0.0,9 5 6 4 2 8 3 7 10
1827,9690,0.050000000000000044,0.48919999599456787,0.00033051249435326707,0.0007698665140196681,0.9516889500951087,5,5,6,0.0,9 4 6 3 5 10
1828,9694,0.050000000000000044,0.20271086692810059,0.00031931057310430333,0.0006925154593773186,0.9477242445052734,3,3,4,0.0,4 3 5 10
1829,9702,0.050000000000000044,0.39185258746147156,0.0004010438315162901,0.0009367419988848269,0.9053251973744239,7,7,8,0.0,9 8 4 5 3 6 1 10
1830,9705,0.050000000000000044,0.02716122195124626,0.00043878043652512133,0.002137233968824148,0.7558073496211245,2,2,3,0.0,1 3 10
1831,9711,0.050000000000000044,0.3991062045097351,0.0003524893642558406,0.0009804697474464774,0.9197655206947066,5,5,6,0.0,8 5 2 4 3 10
1832,9714,0.050000000000000044,0.09049291908740997,0.0003099469856048624,0.0010030522244051099,0.8867990228034086,2,2,3,0.0,5 7 10
1833,9723,0.050000000000000044,0.553490936756134,0.00039288036512314447,0.000699592987075448,0.9451701391253545,9,9,10,0.0,2 5 6 1 9 4 7 3 8
1834,9727,0.050000000000000044,0.1890897899866104,0.00039785506669431925,0.0008415174670517445,0.9271355705439832,3,3,4,0.0,4 3 5 10
1835,9730,0.050000000000000044,0.09049291908740997,0.0003602098537764202,0.0010030522244051099,0.8867990228034086,2,2,3,0.0,5 7 10
1836,9736,0.050000000000000044,0.4025128483772278,0.0002922713077471902,0.0009648699196986854,0.9210029072731769,5,5,6,0.0,9 5 3 6 4 10
1837,9739,0.050000000000000044,0.0999334529042244,0.0003808750382935007,0.0006207572878338397,0.9057950482179946,2,2,3,0.0,5 4 10
1838,9743,0.050000000000000044,0.10111117362976074,0.0003478433391137514,0.0003786321613006294,0.9311998551368147,3,3,4,0.0,5 4 3 10
1839,9750,0.050000000000000044,0.467791885137558,0.0003442287166503125,0.0006126986700110137,0.9239853740128269,6,6,7,0.0,9 5 6 3 8 4 10
1840,9756,0.050000000000000044,0.46360838413238525,0.0005571046591891596,0.0003847168991342187,0.9524195111145163,5,5,6,0.0,9 5 3 8 4 10
1841,9761,0.050000000000000044,0.018574781715869904,0.0005015080270823092,0.0011582758743315935,0.8796456728693137,4,4,5,0.0,3 5 9 1 10
1842,9764,0.050000000000000044,0.09742584079504013,0.00047446656390093267,0.00095219979993999,0.8929743863527047,2,2,3,0.0,3 5 10
1843,9769,0.050000000000000044,0.46675926446914673,0.0005772973643615841,0.0004818411252927035,0.9507847315278547,4,4,5,0.0,3 5 6 4 10
1844,9774,0.050000000000000044,0.15928639471530914,0.000451734836678952,0.0008118635741993785,0.9292059735650824,4,4,5,0.0,4 3 8 5 10
1845,9778,0.050000000000000044,0.2624897360801697,0.0004205748555250466,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,3 5 4 10
1846,9782,0.050000000000000044,0.19460907578468323,0.00041777863953029737,0.00031904428033158183,0.9544529469061408,3,3,4,0.0,3 5 4 10
1847,9787,0.050000000000000044,0.24841171503067017,0.0004597778373863548,0.0008400750230066478,0.928208780433987,4,4,5,0.0,3 5 2 4 10
1848,9790,0.050000000000000044,0.07209451496601105,0.0004265433138546844,0.0016464320942759514,0.812240506049498,2,2,3,0.0,3 5 10
1849,9795,0.050000000000000044,0.2513994872570038,0.0005066857323981821,0.0006424414459615946,0.9363017630421165,4,4,5,0.0,9 3 5 4 10
1850,9798,0.050000000000000044,0.0678306594491005,0.00039213291408183676,0.0017052238108590245,0.8083486491891774,2,2,3,0.0,5 7 10
1851,9802,0.050000000000000044,0.3877120614051819,0.0003842475125566125,0.0011787256225943565,0.8939529767838018,3,3,4,0.0,3 5 4 10
1852,9806,0.050000000000000044,0.2624897360801697,0.0003763695349334739,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,3 5 4 10
1853,9810,0.050000000000000044,0.22431716322898865,0.00050936308252858,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 3 4 10
1854,9814,0.050000000000000044,0.28711608052253723,0.00040813319355947897,0.0003561797784641385,0.958056779700142,3,3,4,0.0,3 5 4 10
1855,9817,0.050000000000000044,0.1057547852396965,0.00044154571757341426,0.0005714053986594081,0.9074884510812805,2,2,3,0.0,3 5 10
1856,9821,0.050000000000000044,0.10750999301671982,0.0005375127875595354,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,3 5 4 10
1857,9825,0.050000000000000044,0.10750999301671982,0.00036364077823236585,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,3 5 4 10
1858,9829,0.050000000000000044,0.28711608052253723,0.000426025697379373,0.0003561797784641385,0.958056779700142,3,3,4,0.0,3 5 4 10
1859,9833,0.050000000000000044,0.10203929990530014,0.00037948735553072765,0.0005755744641646743,0.9362337090137031,3,3,4,0.0,5 7 4 10
1860,9837,0.050000000000000044,0.08996737003326416,0.0004899485356872901,0.0007125551346689463,0.9199482513487551,3,3,4,0.0,5 7 4 10
1861,9843,0.050000000000000044,0.36247140169143677,0.00034212457345953834,0.001138480263762176,0.8968959538427743,5,5,6,0.0,9 5 3 6 4 10
1862,9850,0.050000000000000044,0.47280341386795044,0.00034263172918664556,0.0007661468116566539,0.951669180524335,6,6,7,0.0,9 5 3 1 4 6 10
1863,9857,0.050000000000000044,0.5590946078300476,0.0003728042315093002,0.0006574311410076916,0.9369152338021434,6,6,7,0.0,9 5 2 4 1 3 10
1864,9866,0.050000000000000044,0.4227045774459839,0.00036953602102585137,0.0006473037647083402,0.9480397880041925,8,8,9,0.0,9 3 5 1 2 7 8 4 10
1865,9871,0.050000000000000044,0.4063444137573242,0.00027756288181990385,0.000988880987279117,0.8995956286043815,4,4,5,0.0,9 3 4 5 10
1866,9878,0.050000000000000044,0.34593909978866577,0.0004042384430899152,0.0011362931691110134,0.8968158992501275,6,6,7,0.0,9 3 5 1 2 4 10
1867,9882,0.050000000000000044,0.2767753005027771,0.00040913078555604443,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,3 5 4 10
1868,9886,0.050000000000000044,0.4571087956428528,0.00033205377258127555,0.001129405340179801,0.9086333255545989,3,3,4,0.0,3 5 4 10
1869,9889,0.050000000000000044,0.09049291908740997,0.00038033721890921396,0.0010030522244051099,0.8867990228034086,2,2,3,0.0,5 7 10
1870,9894,0.050000000000000044,0.26558780670166016,0.00037181733641773463,0.0003361661219969392,0.9597677378322792,4,4,5,0.0,3 5 6 4 10
1871,9900,0.050000000000000044,0.39981353282928467,0.00030008631680781644,0.0009739070083014667,0.9197674458503157,5,5,6,0.0,9 3 5 1 4 10
1872,9907,0.050000000000000044,0.3872581720352173,0.00032311045755964836,0.0009530094685032964,0.9211018759664259,6,6,7,0.0,2 5 4 9 6 3 10
1873,9913,0.050000000000000044,0.5892035365104675,0.00033778742848274607,0.0007504358072765172,0.9430003872630712,5,5,6,0.0,2 3 8 5 4 10
