episode,seed,hermite_config,sigma,kernel_size,max_order,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
913,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3232,0.050000000000000044,0.2423517107963562,0.0005689651297871023,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,4 5 3 6
914,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3236,0.050000000000000044,0.2810247242450714,0.00034035518547170796,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,4 5 3 6
915,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3240,0.050000000000000044,0.5136706829071045,0.0004067195113748312,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,3 5 4 6
916,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3242,0.050000000000000044,0.08126659691333771,0.0004451512068044394,0.0003977040178142488,0.9477260804488175,1,1,2,0.0,4 6
917,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3246,0.050000000000000044,0.16209721565246582,0.0003535029463819228,0.00022654430358670652,0.9791596898638536,3,3,4,0.0,4 5 3 6
918,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3250,0.050000000000000044,0.5466848611831665,0.00046902865142328665,0.0004502757510636002,0.9575773105113884,3,3,4,0.0,5 4 3 6
919,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3252,0.050000000000000044,0.07253005355596542,0.0004441497439984232,0.0004234554944559932,0.9546272863637253,1,1,2,0.0,4 6
920,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3256,0.050000000000000044,0.5827685594558716,0.0005651422761729918,0.00026917693321593106,0.9711808926745913,3,3,4,0.0,4 5 3 6
921,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3260,0.050000000000000044,0.2637365460395813,0.0004306017654016614,0.0003137296298518777,0.9649377163681208,3,3,4,0.0,4 5 3 6
922,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3264,0.050000000000000044,0.16299967467784882,0.0004976397103746422,0.00029329670360311866,0.978404005805604,3,3,4,0.0,4 5 3 6
923,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3268,0.050000000000000044,0.45572489500045776,0.0005547712207771838,0.0003914186963811517,0.962852881049713,3,3,4,0.0,3 5 4 6
924,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3272,0.050000000000000044,0.5157231092453003,0.0004191327898297459,0.00024080935691017658,0.980954727381645,3,3,4,0.0,3 5 4 6
925,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3274,0.050000000000000044,0.08205537497997284,0.00048019614769145846,0.0008340895874425769,0.9107525692399986,1,1,2,0.0,4 6
926,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3278,0.050000000000000044,0.5154982805252075,0.0004548522483673878,0.0003597978502511978,0.9719260671263501,3,3,4,0.0,3 5 4 6
927,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3282,0.050000000000000044,0.5711525082588196,0.00043758343963418156,0.0005987586337141693,0.9625195515354238,3,3,4,0.0,3 5 4 6
928,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3284,0.050000000000000044,0.06349077820777893,0.0003293699992354959,0.0006727044237777591,0.9227302936077402,1,1,2,0.0,4 6
929,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3288,0.050000000000000044,0.5157231092453003,0.0004210677507217042,0.00024080935691017658,0.980954727381645,3,3,4,0.0,3 5 4 6
930,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3292,0.050000000000000044,0.5122966170310974,0.00036930002534063533,0.00040959176840260625,0.9731281856861183,3,3,4,0.0,3 5 4 6
931,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3294,0.050000000000000044,0.08126659691333771,0.000296333062578924,0.0003977040178142488,0.9477260804488175,1,1,2,0.0,4 6
932,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3298,0.050000000000000044,0.16299967467784882,0.0004697133699664846,0.00029329670360311866,0.978404005805604,3,3,4,0.0,4 5 3 6
933,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3302,0.050000000000000044,0.16299967467784882,0.00035926624696003273,0.00029329670360311866,0.978404005805604,3,3,4,0.0,4 5 3 6
934,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3303,0.050000000000000044,0.0,0.0005103398580104113,0.0011310902191326022,0.850055396317656,0,0,1,0.0,6
935,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3307,0.050000000000000044,0.6104844808578491,0.0003447467715886887,0.0001359974849037826,0.9773213869928605,3,3,4,0.0,3 5 4 6
936,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3311,0.050000000000000044,0.15889659523963928,0.00047431902203243226,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,4 5 3 6
937,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3315,0.050000000000000044,0.14032073318958282,0.0003528996094246395,0.00035229287459515035,0.969867823771716,3,3,4,0.0,4 5 3 6
938,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3318,0.050000000000000044,0.14994892477989197,0.000417857450277855,0.0006811415660195053,0.9515955737137483,2,2,3,0.0,4 2 6
939,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3322,0.050000000000000044,0.25874507427215576,0.0004418427706696093,0.00014626921620219946,0.9861620591596815,3,3,4,0.0,4 5 3 6
940,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3326,0.050000000000000044,0.16299965977668762,0.0003431730074225925,0.00029329670360311866,0.978404005805604,3,3,4,0.0,3 4 5 6
941,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3330,0.050000000000000044,0.16299965977668762,0.0004261215581209399,0.00029329670360311866,0.978404005805604,3,3,4,0.0,3 4 5 6
942,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3332,0.050000000000000044,0.07253005355596542,0.0004976363125024363,0.0004234554944559932,0.9546272863637253,1,1,2,0.0,4 6
943,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3336,0.050000000000000044,0.49062761664390564,0.000364131381502375,0.00021304468100424856,0.973214700410539,3,3,4,0.0,3 5 4 6
944,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3340,0.050000000000000044,0.5122966170310974,0.0004073668533237651,0.00040959176840260625,0.9731281856861183,3,3,4,0.0,3 5 4 6
945,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3344,0.050000000000000044,0.25865116715431213,0.0004003434660262428,8.178579446393996e-05,0.9846872851943573,3,3,4,0.0,5 3 4 6
946,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3348,0.050000000000000044,0.17973394691944122,0.0003745292779058218,0.00010492635192349553,0.9911175728304916,3,3,4,0.0,3 4 5 6
947,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3352,0.050000000000000044,0.49062761664390564,0.0003699103544931859,0.00021304468100424856,0.973214700410539,3,3,4,0.0,3 4 5 6
948,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3354,0.050000000000000044,0.07253005355596542,0.00048737780889496207,0.0004234554944559932,0.9546272863637253,1,1,2,0.0,4 6
949,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3359,0.050000000000000044,0.10327298939228058,0.0003837178985122591,0.0002913416246883571,0.978467700810268,4,4,5,0.0,4 5 3 2 6
950,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3361,0.050000000000000044,0.07459140568971634,0.0003219415812054649,0.0008918434614315629,0.9422344044205266,1,1,2,0.0,4 6
951,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3365,0.050000000000000044,0.17973396182060242,0.0003824327577603981,0.00010492635192349553,0.9911175728304916,3,3,4,0.0,4 5 3 6
952,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3367,0.050000000000000044,0.08205537497997284,0.0003816223907051608,0.0008340895874425769,0.9107525692399986,1,1,2,0.0,4 6
953,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3372,0.050000000000000044,0.22197088599205017,0.0003512466326355934,0.0001059018395608291,0.984426758040571,4,4,5,0.0,4 5 2 3 6
954,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3375,0.050000000000000044,0.06331570446491241,0.00041764161627118784,0.0005481865955516696,0.9420461567665819,2,2,3,0.0,5 3 6
955,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3378,0.050000000000000044,0.16535766422748566,0.0003283516562078148,0.0004338158469181508,0.9573530741877562,2,2,3,0.0,5 3 6
956,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3382,0.050000000000000044,0.6104844808578491,0.0003789601905737072,0.0001359974849037826,0.9773213869928605,3,3,4,0.0,5 3 4 6
957,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3387,0.050000000000000044,0.47984904050827026,0.0003448753152042627,0.000276587757980451,0.9795012027025223,4,4,5,0.0,5 2 3 4 6
958,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3391,0.050000000000000044,0.5157231092453003,0.0003106955555267632,0.00024080935691017658,0.980954727381645,3,3,4,0.0,3 4 5 6
959,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3395,0.050000000000000044,0.16888202726840973,0.0003771430638153106,0.0003634778840932995,0.975528885525132,3,3,4,0.0,4 5 3 6
960,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3399,0.050000000000000044,0.23057956993579865,0.0003993473219452426,0.0005235181306488812,0.9508509179676897,3,3,4,0.0,4 5 3 6
961,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3403,0.050000000000000044,0.5136707425117493,0.0003935515123885125,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,5 3 4 6
962,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3404,0.050000000000000044,0.0,0.0003783172578550875,0.0017319965409114957,0.8891542722049139,0,0,1,0.0,6
963,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3406,0.050000000000000044,0.06349077820777893,0.00025062766508199275,0.0006727044237777591,0.9227302936077402,1,1,2,0.0,4 6
964,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3411,0.050000000000000044,0.19236788153648376,0.00044164678547531366,0.0006882375455461442,0.9495521441155184,4,4,5,0.0,2 5 4 3 6
965,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3416,0.050000000000000044,0.42580530047416687,0.0003554314957000315,0.00039126386400312185,0.9628761653986612,4,4,5,0.0,3 5 1 4 6
966,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3420,0.050000000000000044,0.5122966170310974,0.0004344531043898314,0.00040959176840260625,0.9731281856861183,3,3,4,0.0,3 5 4 6
967,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3424,0.050000000000000044,0.5122966170310974,0.0004318093560868874,0.00040959176840260625,0.9731281856861183,3,3,4,0.0,3 4 5 6
968,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3426,0.050000000000000044,0.30631744861602783,0.0003986305673606694,0.0010683622676879168,0.8876849471920311,1,1,2,0.0,3 6
969,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3430,0.050000000000000044,0.2810247242450714,0.00037998264451744035,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,5 3 4 6
970,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3434,0.050000000000000044,0.5154982805252075,0.00039915457455208525,0.0003597978502511978,0.9719260671263501,3,3,4,0.0,3 5 4 6
971,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3438,0.050000000000000044,0.17973396182060242,0.0003111605292360764,0.00010492635192349553,0.9911175728304916,3,3,4,0.0,4 5 3 6
972,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3442,0.050000000000000044,0.15927381813526154,0.0003085602438659407,0.00013926590327173471,0.9833388140560189,3,3,4,0.0,4 5 3 6
973,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3446,0.050000000000000044,0.5154982805252075,0.0003388748664292507,0.0003597978502511978,0.9719260671263501,3,3,4,0.0,3 5 4 6
974,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3450,0.050000000000000044,0.5466848611831665,0.00034335448435740545,0.0004502757510636002,0.9575773105113884,3,3,4,0.0,3 4 5 6
975,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3454,0.050000000000000044,0.25874510407447815,0.00039233538700500503,0.00014626921620219946,0.9861620591596815,3,3,4,0.0,5 3 4 6
976,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3459,0.050000000000000044,0.5629134774208069,0.000366623216541484,0.0002687380474526435,0.9711584980188737,4,4,5,0.0,3 2 5 4 6
977,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3463,0.050000000000000044,0.14032073318958282,0.00044591973710339516,0.00035229287459515035,0.969867823771716,3,3,4,0.0,4 5 3 6
978,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3467,0.050000000000000044,0.5074523687362671,0.00038954945921432227,0.00028734508669003844,0.9792653489835764,3,3,4,0.0,3 5 4 6
979,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3469,0.050000000000000044,0.07897858321666718,0.00039322169322986156,0.0005363631062209606,0.9487830694414915,1,1,2,0.0,4 6
980,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3473,0.050000000000000044,0.2637365460395813,0.00035446645415504463,0.0003137296298518777,0.9649377163681208,3,3,4,0.0,4 5 3 6
981,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3477,0.050000000000000044,0.16209721565246582,0.00032669307256583124,0.00022654430358670652,0.9791596898638536,3,3,4,0.0,4 5 3 6
982,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3481,0.050000000000000044,0.5136706829071045,0.00028213612677063793,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,3 5 4 6
983,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3485,0.050000000000000044,0.2423517107963562,0.00037675398198189214,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,4 5 3 6
984,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3487,0.050000000000000044,0.07459140568971634,0.0004991237656213343,0.0008918434614315629,0.9422344044205266,1,1,2,0.0,4 6
985,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3491,0.050000000000000044,0.2810247242450714,0.0003853658490697853,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,4 5 3 6
986,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3495,0.050000000000000044,0.5366181135177612,0.00034702861739788204,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,3 5 4 6
987,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3499,0.050000000000000044,0.5711525082588196,0.000322079926263541,0.0005987586337141693,0.9625195515354238,3,3,4,0.0,3 5 4 6
988,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3503,0.050000000000000044,0.2810247242450714,0.00041930098814191297,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,3 5 4 6
989,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3505,0.050000000000000044,0.07253005355596542,0.0004673970688600093,0.0004234554944559932,0.9546272863637253,1,1,2,0.0,4 6
990,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3509,0.050000000000000044,0.15927381813526154,0.0003867931809509173,0.00013926590327173471,0.9833388140560189,3,3,4,0.0,4 5 3 6
991,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3514,0.050000000000000044,0.6233141422271729,0.0004645402601454407,0.00016091778525151312,0.9841738597497646,4,4,5,0.0,3 5 2 4 6
992,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3516,0.050000000000000044,0.08126659691333771,0.000549088028492406,0.0003977040178142488,0.9477260804488175,1,1,2,0.0,4 6
993,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3520,0.050000000000000044,0.13181334733963013,0.000530794874066487,0.00045335383038036525,0.9665582868913974,3,3,4,0.0,4 5 2 6
994,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3523,0.050000000000000044,0.07189592719078064,0.00047527882270514965,0.0003063738695345819,0.9694917940498107,2,2,3,0.0,5 3 6
995,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3526,0.050000000000000044,0.07315018773078918,0.0006707925155448417,0.00029077366343699396,0.9647421509594469,2,2,3,0.0,5 3 6
996,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3530,0.050000000000000044,0.5045946836471558,0.000519915483891964,0.0004865041410084814,0.9562090784311295,3,3,4,0.0,3 5 4 6
997,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3534,0.050000000000000044,0.5159355401992798,0.0004509966020123102,0.0005729258991777897,0.9485109874205697,3,3,4,0.0,5 4 3 6
998,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3535,0.050000000000000044,0.0,0.0003801438142545521,0.0007940625073388219,0.8700849804207771,0,0,1,0.0,6
999,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3538,0.050000000000000044,0.05949991196393967,0.00047980909585021436,0.0003888272913172841,0.9510824595280124,2,2,3,0.0,5 3 6
1000,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3542,0.050000000000000044,0.16209721565246582,0.0005234340496826917,0.00022654430358670652,0.9791596898638536,3,3,4,0.0,3 4 5 6
1001,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3545,0.050000000000000044,0.07189592719078064,0.00045418332835348946,0.0003063738695345819,0.9694917940498107,2,2,3,0.0,5 3 6
1002,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3549,0.050000000000000044,0.2423517107963562,0.0004599704116117209,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,4 5 3 6
1003,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3552,0.050000000000000044,0.05928263068199158,0.0004286068530442814,0.000565270078368485,0.9617493440896521,2,2,3,0.0,5 3 6
1004,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3557,0.050000000000000044,0.4960489869117737,0.0004502151045016944,0.0005713695427402854,0.9482809482020516,4,4,5,0.0,3 5 2 4 6
1005,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3561,0.050000000000000044,0.6104844808578491,0.0005234909331193194,0.0001359974849037826,0.9773213869928605,3,3,4,0.0,3 5 4 6
1006,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3562,0.050000000000000044,0.0,0.0004672209906857461,0.0013345880433917046,0.8443903372037213,0,0,1,0.0,6
1007,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3566,0.050000000000000044,0.5154982805252075,0.0004287639312678948,0.0003597978502511978,0.9719260671263501,3,3,4,0.0,3 4 5 6
1008,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3570,0.050000000000000044,0.16888202726840973,0.0006636275502387434,0.0003634778840932995,0.975528885525132,3,3,4,0.0,4 5 3 6
1009,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3574,0.050000000000000044,0.5074523687362671,0.0004733673340524547,0.00028734508669003844,0.9792653489835764,3,3,4,0.0,4 5 3 6
1010,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3579,0.050000000000000044,0.5905770063400269,0.0003821019898168743,0.0001355567219434306,0.9772140656406332,4,4,5,0.0,5 3 2 4 6
1011,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3582,0.050000000000000044,0.06331570446491241,0.00042475410737097263,0.0005481865955516696,0.9420461567665819,2,2,3,0.0,5 3 6
1012,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3586,0.050000000000000044,0.5074523687362671,0.0004412514317664318,0.00028734508669003844,0.9792653489835764,3,3,4,0.0,3 4 5 6
1013,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3589,0.050000000000000044,0.04391980171203613,0.0004600804337921242,0.000330309325363487,0.9616454790980864,2,2,3,0.0,4 1 6
1014,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3593,0.050000000000000044,0.5122966170310974,0.00046460934390779585,0.00040959176840260625,0.9731281856861183,3,3,4,0.0,4 3 5 6
1015,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3597,0.050000000000000044,0.16209721565246582,0.0004100006990483962,0.00022654430358670652,0.9791596898638536,3,3,4,0.0,4 5 3 6
1016,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3600,0.050000000000000044,0.17979587614536285,0.00043729958512509864,0.0007011665729805827,0.9514408477279718,2,2,3,0.0,5 3 6
1017,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3603,0.050000000000000044,0.1537189483642578,0.0004901000647805631,0.0005409299046732485,0.9509170414895421,2,2,3,0.0,5 3 6
1018,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3607,0.050000000000000044,0.5136707425117493,0.0003790436458075419,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,3 4 5 6
1019,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3611,0.050000000000000044,0.17973394691944122,0.0003546744628692977,0.00010492635192349553,0.9911175728304916,3,3,4,0.0,3 4 5 6
1020,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3615,0.050000000000000044,0.6104844808578491,0.00042172183748334646,0.0001359974849037826,0.9773213869928605,3,3,4,0.0,3 4 5 6
1021,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3619,0.050000000000000044,0.5136707425117493,0.0003735572245204821,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,3 4 5 6
1022,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3622,0.050000000000000044,0.4231065511703491,0.0004290555079933256,0.0006950330571271479,0.9457605624489495,2,2,3,0.0,3 4 6
1023,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3624,0.050000000000000044,0.07897858321666718,0.00037003336183261126,0.0005363631062209606,0.9487830694414915,1,1,2,0.0,4 6
1024,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3628,0.050000000000000044,0.49062761664390564,0.0003849130298476666,0.00021304468100424856,0.973214700410539,3,3,4,0.0,3 4 5 6
1025,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3632,0.050000000000000044,0.5827685594558716,0.0003392593644093722,0.00026917693321593106,0.9711808926745913,3,3,4,0.0,5 4 3 6
1026,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3636,0.050000000000000044,0.16299967467784882,0.00043683564581442624,0.00029329670360311866,0.978404005805604,3,3,4,0.0,4 5 3 6
1027,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3640,0.050000000000000044,0.2586511969566345,0.00043681811075657606,8.178579446393996e-05,0.9846872851943573,3,3,4,0.0,3 4 5 6
1028,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3644,0.050000000000000044,0.5074523687362671,0.0005077088135294616,0.00028734508669003844,0.9792653489835764,3,3,4,0.0,3 5 4 6
1029,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3647,0.050000000000000044,0.07712721079587936,0.00031784121529199183,0.0002968789776787162,0.967183250787709,2,2,3,0.0,3 5 6
1030,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3651,0.050000000000000044,0.16209721565246582,0.0004818578381673433,0.00022654430358670652,0.9791596898638536,3,3,4,0.0,3 4 5 6
1031,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3655,0.050000000000000044,0.5074523687362671,0.0004327411879785359,0.00028734508669003844,0.9792653489835764,3,3,4,0.0,3 5 4 6
1032,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3659,0.050000000000000044,0.2637365460395813,0.00035451099392957985,0.0003137296298518777,0.9649377163681208,3,3,4,0.0,4 5 3 6
1033,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3661,0.050000000000000044,0.06349077820777893,0.00040296014049090445,0.0006727044237777591,0.9227302936077402,1,1,2,0.0,4 6
1034,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3664,0.050000000000000044,0.05035077780485153,0.00046030392210620147,0.000610541901551187,0.9580463067175518,2,2,3,0.0,4 2 6
1035,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3667,0.050000000000000044,0.08055207133293152,0.00038650525190557045,0.00019469985272735357,0.974917552186958,2,2,3,0.0,3 5 6
1036,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3671,0.050000000000000044,0.16888204216957092,0.0003207715053576976,0.0003634778840932995,0.975528885525132,3,3,4,0.0,3 4 5 6
1037,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3675,0.050000000000000044,0.14032073318958282,0.00039039367402438074,0.00035229287459515035,0.969867823771716,3,3,4,0.0,3 4 5 6
1038,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3679,0.050000000000000044,0.2423517107963562,0.0005440590466605499,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,3 5 4 6
1039,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3683,0.050000000000000044,0.5766927599906921,0.00040873357647797093,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,3 4 5 6
1040,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3687,0.050000000000000044,0.2586511969566345,0.0003727969015017152,8.178579446393996e-05,0.9846872851943573,3,3,4,0.0,3 4 5 6
1041,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3691,0.050000000000000044,0.2423517107963562,0.0003609372943174094,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,4 5 3 6
1042,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3695,0.050000000000000044,0.23057956993579865,0.0004931248695356771,0.0005235181306488812,0.9508509179676897,3,3,4,0.0,4 5 3 6
1043,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3699,0.050000000000000044,0.5766928195953369,0.0004427137318998575,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,5 4 3 6
1044,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3701,0.050000000000000044,0.06048097461462021,0.0003161719359923154,0.0006149173714220524,0.9437474569618064,1,1,2,0.0,1 6
1045,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3706,0.050000000000000044,0.5629134774208069,0.00035797585733234885,0.0002687380474526435,0.9711584980188737,4,4,5,0.0,3 5 2 4 6
1046,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3711,0.050000000000000044,0.48476216197013855,0.00043023687903769313,0.0004860204935539514,0.956205478781894,4,4,5,0.0,3 5 2 4 6
1047,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3715,0.050000000000000044,0.5136706829071045,0.0004340430969023146,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,3 5 4 6
1048,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3719,0.050000000000000044,0.2423517107963562,0.0004052888398291543,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,3 4 5 6
1049,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3723,0.050000000000000044,0.5711525082588196,0.00041132490878226236,0.0005987586337141693,0.9625195515354238,3,3,4,0.0,4 5 3 6
1050,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3727,0.050000000000000044,0.2637365460395813,0.0003962092559959274,0.0003137296298518777,0.9649377163681208,3,3,4,0.0,4 5 3 6
1051,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3731,0.050000000000000044,0.45572489500045776,0.00036940479185432196,0.0003914186963811517,0.962852881049713,3,3,4,0.0,3 5 4 6
1052,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3733,0.050000000000000044,0.13970360159873962,0.0004104178515262902,0.00043160049244761467,0.9395199907449706,1,1,2,0.0,3 6
1053,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3737,0.050000000000000044,0.5045946836471558,0.00040159656055038795,0.0004865041410084814,0.9562090784311295,3,3,4,0.0,3 5 4 6
1054,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3742,0.050000000000000044,0.20949044823646545,0.00040665611741133036,0.00014497878146357834,0.9862669892919191,4,4,5,0.0,3 1 4 5 6
1055,1,sigma_1p0__kernel_9__order_2,1.0,9,2,3746,0.050000000000000044,0.13163331151008606,0.000425611506216228,0.00046948809176683426,0.9537005855587801,3,3,4,0.0,4 5 3 6
