episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,k_effective,cost,actions
391,1916,0.39326666666666665,0.09508007764816284,0.0005998863489367068,0.0014255603309720755,0.8518039983975193,1,1,0.1111111111111111,8 10
392,1923,0.39105,0.5034759640693665,0.0007651916156256837,0.0009567299275659025,0.9264125007688645,6,6,0.6666666666666666,3 6 4 9 8 5 10
393,1929,0.38915,0.45258989930152893,0.000813643797300756,0.0007344434270635247,0.928816895440274,5,5,0.5555555555555556,8 2 7 6 4 10
394,1938,0.3863,-0.05270718038082123,0.0008602939132187101,0.0006064592744223773,0.9458076906757037,8,8,0.8888888888888888,4 3 5 1 6 9 8 2 10
395,1944,0.38439999999999996,0.3188861608505249,0.000822610134491697,0.0008394108153879642,0.9145983624472488,5,5,0.5555555555555556,2 1 3 4 9 10
396,1946,0.3837666666666667,-0.022045621648430824,0.0007764938054606318,0.0023522977717220783,0.7921621780953283,1,1,0.1111111111111111,6 10
397,1955,0.3809166666666668,0.4461202621459961,0.0007411964082469543,0.0009005171596072614,0.9303423867037124,9,9,1.0,3 6 2 8 7 9 5 4 1
398,1960,0.3793333333333334,0.15306276082992554,0.0007917846087366343,0.00036785355769097805,0.9533711020855784,4,4,0.4444444444444444,4 3 5 8 10
399,1963,0.3783833333333334,0.03503536432981491,0.0008036917812811831,0.0007345206686295569,0.9242469889690986,2,2,0.2222222222222222,8 7 10
400,1965,0.37775000000000003,0.09014494717121124,0.0008185615297406912,0.0013118644710630178,0.8802974892649512,1,1,0.1111111111111111,8 10
401,1972,0.3755333333333334,0.33426108956336975,0.0008240479177662305,0.0007121879025362432,0.9363909662301418,6,6,0.6666666666666666,9 8 6 2 3 4 10
402,1975,0.3745833333333334,0.024263814091682434,0.0009305619945128759,0.00047776405699551105,0.9299233404124393,2,2,0.2222222222222222,8 7 10
403,1979,0.37331666666666674,0.04244217276573181,0.0006615551392314956,0.0011133600492030382,0.8898742436370441,3,3,0.3333333333333333,8 9 3 10
404,1983,0.37205,0.04185161739587784,0.0006005616742186248,0.00034030090318992734,0.9443701640054956,3,3,0.3333333333333333,8 7 3 10
405,1986,0.3711,0.03483866900205612,0.0006804569275118411,0.0016213563503697515,0.8361771968940847,2,2,0.2222222222222222,2 1 10
406,1989,0.37015,0.017381034791469574,0.0007551727661242088,0.0005199121660552919,0.9277930371153227,2,2,0.2222222222222222,2 4 10
407,1995,0.36824999999999997,0.34223997592926025,0.0006350749220776682,0.0010451257694512606,0.9057757345766857,5,5,0.5555555555555556,1 2 3 4 5 10
408,2003,0.3657166666666667,0.3420775234699249,0.0008836283450364135,0.0006248343852348626,0.9512036047636683,7,7,0.7777777777777778,9 8 6 7 4 5 3 10
409,2010,0.36350000000000005,0.33797889947891235,0.0014192178080390608,0.0006162052159197628,0.934170521627425,6,6,0.6666666666666666,7 6 4 2 5 3 10
410,2013,0.36255000000000004,0.025897599756717682,0.0015196697786450386,0.0014961063861846924,0.8678350429915503,2,2,0.2222222222222222,4 9 10
411,2015,0.3619166666666668,0.06774044781923294,0.001310654857661575,0.000638442812487483,0.9130194382598086,1,1,0.1111111111111111,4 10
412,2020,0.3603333333333334,0.11088329553604126,0.0010415947064757348,0.000765425618737936,0.9143919531216094,4,4,0.4444444444444444,6 3 5 9 10
413,2022,0.3597,0.12933367490768433,0.0014243716723285615,0.0014587979530915618,0.8911110514622097,1,1,0.1111111111111111,4 10
414,2024,0.35906666666666676,0.06953155249357224,0.0010090352152474225,0.0019702943973243237,0.8332325614253491,1,1,0.1111111111111111,2 10
415,2031,0.35685,0.40780511498451233,0.0010020961968361267,0.0005993362283334136,0.9266473378600746,6,6,0.6666666666666666,5 1 7 6 3 4 10
416,2034,0.3559,0.10815343260765076,0.0009861129413669307,0.00117151637095958,0.8979088339985621,2,2,0.2222222222222222,5 3 10
417,2035,0.35558333333333336,0.0,0.0012093789409846067,0.0038083093240857124,0.7457163336772752,0,0,0.0,10
418,2038,0.35463333333333336,0.08146821707487106,0.0008071253347831467,0.0012960948515683413,0.8692190953210333,2,2,0.2222222222222222,7 5 10
419,2046,0.35209999999999997,0.4871041178703308,0.0008613466925453395,0.0007493022130802274,0.941034462271916,7,7,0.7777777777777778,2 1 6 4 7 8 5 10
420,2048,0.3514666666666667,0.03265334665775299,0.0007938356429804116,0.0013679912080988288,0.8776151512557913,1,1,0.1111111111111111,1 10
421,2051,0.3505166666666667,0.10787390172481537,0.0006823240546509624,0.0005783061496913433,0.9046828546223544,2,2,0.2222222222222222,4 3 10
422,2059,0.3479833333333333,0.44702768325805664,0.000871871190611273,0.0006097983568906784,0.9399072986260039,7,7,0.7777777777777778,5 7 2 1 6 4 3 10
423,2063,0.3467166666666667,-0.04843570291996002,0.000849918244057335,0.0015787906013429165,0.8733945848258582,3,3,0.3333333333333333,7 5 8 10
424,2067,0.34545000000000003,-0.07972943782806396,0.0007338418072322384,0.0021159786265343428,0.8466903575198829,3,3,0.3333333333333333,3 2 7 10
425,2069,0.34481666666666666,0.24347800016403198,0.0006192431319504976,0.001237743068486452,0.8487866355613424,1,1,0.1111111111111111,5 10
426,2074,0.3432333333333334,0.36619308590888977,0.0009122023126110435,0.00039653113344684243,0.9422808060074817,4,4,0.4444444444444444,5 1 7 4 10
427,2081,0.34101666666666675,0.4039296805858612,0.0007323079293460719,0.0006084058550186455,0.9255756366727752,6,6,0.6666666666666666,5 3 1 4 7 8 10
428,2083,0.34038333333333337,0.06774044781923294,0.0007029995904304087,0.000638442812487483,0.9130194382598086,1,1,0.1111111111111111,4 10
429,2084,0.34006666666666674,0.0,0.0007125840056687593,0.0027194975409656763,0.7972285267824969,0,0,0.0,10
430,2089,0.33848333333333336,0.4162670373916626,0.0007353387190960348,0.0007653214852325618,0.9418320332816608,4,4,0.4444444444444444,5 3 4 1 10
431,2098,0.33563333333333334,0.4463367164134979,0.000812955181269596,0.00030655122827738523,0.9707374561591324,9,9,1.0,3 4 5 1 7 6 9 8 2
432,2103,0.33405000000000007,0.06640997529029846,0.0009005478583276272,0.0009496449492871761,0.8791831957705665,4,4,0.4444444444444444,3 4 6 7 10
433,2112,0.33120000000000005,0.4655941426753998,0.000688565474572695,0.0003146130475215614,0.9705374002740159,8,8,0.8888888888888888,2 5 1 7 9 6 4 3 10
434,2119,0.3289833333333333,0.4956783056259155,0.0007428379696128624,0.0010016565211117268,0.9227660717387262,6,6,0.6666666666666666,3 1 4 5 7 2 10
435,2126,0.32676666666666665,0.3373671770095825,0.0008028307597019843,0.0006156914168968797,0.9337158263367507,6,6,0.6666666666666666,5 6 4 3 1 7 10
436,2128,0.3261333333333333,0.02521204948425293,0.0006821603747084737,0.0008192947134375572,0.8897221836833976,1,1,0.1111111111111111,3 10
437,2133,0.3245500000000001,0.009912550449371338,0.0007354410015977919,0.0009115156717598438,0.9204639759308944,4,4,0.4444444444444444,3 6 9 5 10
438,2140,0.32233333333333336,0.28662237524986267,0.0007895003571840269,0.0004186110745649785,0.9380255187557087,6,6,0.6666666666666666,5 3 2 1 8 6 10
439,2144,0.3210666666666667,0.1743037849664688,0.0006425071624107659,0.0004812293918803334,0.9419618682331194,3,3,0.3333333333333333,4 3 6 10
440,2149,0.31948333333333334,0.06785276532173157,0.0007292106049135328,0.0009416029788553715,0.8797918520469161,4,4,0.4444444444444444,6 3 4 9 10
441,2156,0.3172666666666667,0.30150800943374634,0.0005992740043438971,0.0007884674705564976,0.9217877879419877,6,6,0.6666666666666666,6 2 8 7 4 5 10
442,2162,0.3153666666666667,-0.04055061936378479,0.0006595381419174373,0.0003708694421220571,0.9328772836718066,5,5,0.5555555555555556,1 4 5 3 2 10
443,2166,0.31410000000000005,0.0692751556634903,0.0007517584745073691,0.0009330837056040764,0.9300780056950312,3,3,0.3333333333333333,1 4 5 10
444,2171,0.31251666666666666,0.3605620861053467,0.0009278905228711665,0.000829832162708044,0.9195956786148755,4,4,0.4444444444444444,5 7 4 8 10
445,2175,0.31125,0.14715576171875,0.0006504805496660993,0.0008369061397388577,0.8936424039206805,3,3,0.3333333333333333,3 4 5 10
446,2177,0.31061666666666665,0.04002941772341728,0.0006163891812320799,0.0017836694605648518,0.8476207488693749,1,1,0.1111111111111111,4 10
447,2183,0.30871666666666664,0.3458860516548157,0.0006746595511989047,0.001021732110530138,0.9073534428311443,5,5,0.5555555555555556,5 3 4 1 7 10
448,2187,0.30745,0.14272017776966095,0.0007580834499094635,0.0008750049164518714,0.9023152060638426,3,3,0.3333333333333333,1 4 5 10
449,2190,0.3065,-0.04833820462226868,0.0007373459132698675,0.0019904212094843388,0.815716983021794,2,2,0.2222222222222222,7 2 10
450,2192,0.30586666666666673,0.02946612983942032,0.0005476544611155987,0.0026048975996673107,0.8629003357004893,1,1,0.1111111111111111,7 10
451,2196,0.3046000000000001,0.1878613382577896,0.0006615566817345098,0.00040942023042589426,0.9433148712557646,3,3,0.3333333333333333,7 4 5 10
452,2199,0.3036500000000001,0.11370251327753067,0.0007101843560424944,0.0010520080104470253,0.9148411322894476,2,2,0.2222222222222222,7 5 10
453,2202,0.3027000000000001,0.17787498235702515,0.0007294400711543858,0.000967063126154244,0.8916816862032048,2,2,0.2222222222222222,3 8 10
454,2204,0.3020666666666667,0.02350398525595665,0.0006256956839933991,0.002029753290116787,0.8081794909946842,1,1,0.1111111111111111,2 10
455,2207,0.3011166666666667,0.17899015545845032,0.0008147428743541241,0.0009589267428964376,0.8919144415880214,2,2,0.2222222222222222,7 5 10
456,2211,0.29985000000000006,0.04652416706085205,0.0006006713665556163,0.0003335090877953917,0.9464105603226441,3,3,0.3333333333333333,4 5 2 10
457,2216,0.2982666666666667,0.5475497841835022,0.0006290196208283306,0.0003304818528704345,0.9695629514443747,4,4,0.4444444444444444,9 4 5 3 10
458,2224,0.2957333333333334,0.2878999710083008,0.0005865817802259699,0.0009086733334697783,0.9461871715269177,7,7,0.7777777777777778,2 1 7 4 5 6 8 10
459,2229,0.29415,0.36676689982414246,0.000722434010822326,0.0009992148261517286,0.9387495342141524,4,4,0.4444444444444444,5 1 3 2 10
460,2233,0.2928833333333334,0.20617903769016266,0.0007057618931867182,0.0003783558786381036,0.9528453473564277,3,3,0.3333333333333333,4 3 5 10
461,2242,0.29003333333333337,0.4903475046157837,0.0006299627970697151,0.0007154203485697508,0.9568624963516571,8,8,0.8888888888888888,5 2 1 3 7 9 6 4 10
462,2247,0.28845,-0.14783412218093872,0.0006499069510027766,0.0018289174186065793,0.9019233222594585,4,4,0.4444444444444444,2 1 6 7 10
463,2250,0.2875000000000001,0.08610817044973373,0.0006818704617520174,0.0014633211540058255,0.8929684998713407,2,2,0.2222222222222222,4 5 10
464,2253,0.2865500000000001,0.028088092803955078,0.0009991090434292953,0.001513841561973095,0.8739088595524767,2,2,0.2222222222222222,8 7 10
465,2257,0.28528333333333344,0.14715576171875,0.001131024313508533,0.0008369061397388577,0.8936424039206805,3,3,0.3333333333333333,4 3 5 10
466,2263,0.28338333333333343,0.3393634557723999,0.0010313235300903518,0.0010963550303131342,0.9066199448034965,5,5,0.5555555555555556,5 4 3 6 8 10
467,2269,0.2814833333333334,0.5160254836082458,0.0009234080886623511,0.0004341923340689391,0.9554908569552244,5,5,0.5555555555555556,4 3 8 9 5 10
468,2276,0.27926666666666666,0.3163824677467346,0.0008002095980503197,0.0010115870973095298,0.9099302883752745,6,6,0.6666666666666666,4 2 7 5 3 8 10
469,2283,0.27705,0.4848938286304474,0.0008714899304322898,0.00037635740591213107,0.9677152879952534,6,6,0.6666666666666666,4 2 7 5 6 9 10
470,2289,0.27515,0.34021925926208496,0.000904093321878463,0.0010362998582422733,0.9035123484951137,5,5,0.5555555555555556,4 2 7 5 6 10
471,2298,0.2723,0.4339810013771057,0.0008243804784595139,0.000582806533202529,0.9429217997615034,8,8,0.8888888888888888,4 2 6 7 1 5 9 3 10
472,2301,0.27135,0.11921658366918564,0.0008409320726059377,0.0021879877895116806,0.8868179797005533,2,2,0.2222222222222222,4 3 10
473,2304,0.2704,0.015502512454986572,0.0007620660083678862,0.0009003343293443322,0.9139498096583998,2,2,0.2222222222222222,4 8 10
474,2310,0.26850000000000007,0.48543521761894226,0.0007416736140536765,0.0007219905382953584,0.935114809913244,5,5,0.5555555555555556,4 2 7 5 9 10
475,2317,0.2662833333333334,0.2947064936161041,0.0008058702431818736,0.0007609701133333147,0.9150718805622686,6,6,0.6666666666666666,4 6 7 8 3 5 10
476,2320,0.2653333333333334,0.07786571979522705,0.0007012217538431287,0.0004264247545506805,0.936040578908359,2,2,0.2222222222222222,4 5 10
477,2322,0.26470000000000005,0.2693363428115845,0.0007704117160756141,0.001201205886900425,0.8625056232180663,1,1,0.1111111111111111,4 10
478,2327,0.2631166666666668,0.30421221256256104,0.0007664226577617228,0.0013015959411859512,0.9189254972091505,4,4,0.4444444444444444,4 2 3 8 10
479,2333,0.26121666666666676,0.35370802879333496,0.0007719187609230479,0.0003603315562941134,0.9490732636200829,5,5,0.5555555555555556,4 2 8 3 5 10
480,2336,0.26026666666666676,0.018281497061252594,0.0008790919867654642,0.0013224355643615127,0.8936501063149551,2,2,0.2222222222222222,4 7 10
481,2339,0.25931666666666675,0.19778135418891907,0.0007531994876141349,0.0007160768727771938,0.9215066913298279,2,2,0.2222222222222222,8 3 10
482,2342,0.25836666666666674,0.25137782096862793,0.0008833251777105033,0.0012563967611640692,0.8699132140092419,2,2,0.2222222222222222,4 3 10
483,2346,0.2571,0.053580962121486664,0.0008383202366530895,0.001036990201100707,0.8979081857891911,3,3,0.3333333333333333,4 3 8 10
484,2348,0.25646666666666673,0.008667569607496262,0.0008504535653628409,0.003190188203006983,0.861590741479085,1,1,0.1111111111111111,4 10
485,2354,0.2545666666666667,0.27055686712265015,0.0007182412955444306,0.0012964442139491439,0.9183957498812966,5,5,0.5555555555555556,4 2 8 3 6 10
486,2362,0.25203333333333333,0.3230791389942169,0.0006934085613465868,0.0005973570514470339,0.943377808391977,7,7,0.7777777777777778,4 9 1 3 8 6 5 10
487,2365,0.2510833333333333,0.1966116726398468,0.0007058594492264092,0.0031091009732335806,0.8305919101157511,2,2,0.2222222222222222,4 8 10
488,2373,0.24855000000000005,0.45371806621551514,0.0008010022938833572,0.0004766557249240577,0.9503339222863795,7,7,0.7777777777777778,6 2 8 7 1 4 5 10
489,2378,0.24696666666666678,0.2532125413417816,0.0007673784857615829,0.001032055588439107,0.8933586323286067,4,4,0.4444444444444444,4 2 8 3 10
490,2386,0.2444333333333334,0.37368565797805786,0.0006714217524859123,0.0006305999122560024,0.9242945878315766,7,7,0.7777777777777778,4 2 6 7 8 5 1 10
491,2391,0.24285,0.4063478410243988,0.0007355898036621511,0.0009747707517817616,0.9127089006562721,4,4,0.4444444444444444,4 2 6 7 10
492,2393,0.24221666666666675,0.06774044781923294,0.0007472322322428226,0.000638442812487483,0.9130194382598086,1,1,0.1111111111111111,4 10
493,2399,0.24031666666666673,0.38373830914497375,0.0006911396145975838,0.0007685102755203843,0.9426295399205155,5,5,0.5555555555555556,4 2 8 3 1 10
494,2408,0.23746666666666671,0.3529033958911896,0.0007268771684418122,0.0006282454123720527,0.9249709501206945,8,8,0.8888888888888888,4 2 6 7 8 5 9 1 10
495,2415,0.23524999999999996,0.2671528458595276,0.0006401956280959504,0.0013732097577303648,0.8915442568864607,6,6,0.6666666666666666,9 4 3 8 1 7 10
496,2422,0.23303333333333331,0.31642118096351624,0.0006232034564683479,0.0010091830044984818,0.9098096462885775,6,6,0.6666666666666666,4 7 8 3 1 5 10
497,2426,0.23176666666666668,0.06661902368068695,0.0006372143398039043,0.0008375143515877426,0.9211840381254481,3,3,0.3333333333333333,4 5 8 10
498,2428,0.2311333333333333,0.020458437502384186,0.00041900426731444895,0.002311194548383355,0.8264923429517486,1,1,0.1111111111111111,4 10
499,2430,0.23050000000000004,0.06062532961368561,0.0005969878257019445,0.0011297360761091113,0.8922865877058644,1,1,0.1111111111111111,4 10
500,2433,0.22955000000000003,0.2078103870153427,0.0007603146562663218,0.0011645297054201365,0.922196333521399,2,2,0.2222222222222222,4 3 10
501,2440,0.2273333333333334,0.5091123580932617,0.0005273347778711468,0.0007537699420936406,0.9413684198497734,6,6,0.6666666666666666,2 4 7 5 6 9 10
502,2443,0.22638333333333338,0.11152295023202896,0.0007460793907133242,0.00218972098082304,0.8753918363722695,2,2,0.2222222222222222,4 5 10
503,2449,0.22448333333333337,0.3515084683895111,0.0006681279774056748,0.0009242752566933632,0.9452702388140803,5,5,0.5555555555555556,5 4 2 6 7 10
504,2454,0.2229000000000001,0.0767783671617508,0.0007962799514643848,0.0005783637752756476,0.9231569612848347,4,4,0.4444444444444444,1 9 5 6 10
505,2457,0.2219500000000001,-0.011654607951641083,0.0005137768457643688,0.0006533220876008272,0.9131525065860624,2,2,0.2222222222222222,5 6 10
506,2461,0.22068333333333334,0.10827240347862244,0.0006819467962486669,0.0010111851152032614,0.871358903778294,3,3,0.3333333333333333,4 2 3 10
507,2466,0.21910000000000007,0.38305145502090454,0.0007074634893797338,0.0007193414494395256,0.926921640561537,4,4,0.4444444444444444,2 4 8 3 10
508,2470,0.21783333333333332,-0.06868690997362137,0.0007644358993275091,0.0012496085837483406,0.8799545220259962,3,3,0.3333333333333333,6 5 9 10
509,2472,0.21720000000000006,0.02350398525595665,0.0004986165149603039,0.002029753290116787,0.8081794909946842,1,1,0.1111111111111111,2 10
510,2477,0.21561666666666668,0.48679015040397644,0.0006710987305268646,0.000553412945009768,0.939915514942015,4,4,0.4444444444444444,4 2 7 5 10
511,2481,0.21435000000000004,0.004376016557216644,0.0006906926282681525,0.0013631705660372972,0.8612321966663269,3,3,0.3333333333333333,4 5 2 10
512,2487,0.21245000000000003,0.3140706419944763,0.0006437050663710883,0.000818589236587286,0.9099555044799299,5,5,0.5555555555555556,4 7 8 5 6 10
513,2490,0.21150000000000002,-0.025382064282894135,0.0006300906049242864,0.0018254454480484128,0.8437769585305672,2,2,0.2222222222222222,3 1 10
514,2494,0.21023333333333338,0.13229627907276154,0.000696793053066358,0.0009097582078538835,0.8859924933608448,3,3,0.3333333333333333,4 8 3 10
515,2498,0.20896666666666674,0.18605200946331024,0.0006238035275600851,0.0009541374747641385,0.9371204828039502,3,3,0.3333333333333333,1 7 5 10
516,2502,0.2077000000000001,0.010866798460483551,0.0008478110830765218,0.00154550198931247,0.8887970383665508,3,3,0.3333333333333333,1 8 2 10
517,2504,0.20706666666666673,0.0429161973297596,0.0012392597272992134,0.001217765617184341,0.8771533304637167,1,1,0.1111111111111111,5 10
518,2507,0.20611666666666673,0.06447060406208038,0.0009696622534344593,0.0014153597876429558,0.8572487132302646,2,2,0.2222222222222222,1 3 10
519,2510,0.20516666666666672,0.014087207615375519,0.0009390162110018233,0.0005301336059346795,0.9255065859143714,2,2,0.2222222222222222,2 5 10
520,2519,0.2023166666666667,0.4690055251121521,0.000929296508224474,0.0007124497788026929,0.9573533797058565,9,9,1.0,4 2 6 7 8 9 1 3 5
521,2521,0.20168333333333333,0.03950338438153267,0.0012002479052171111,0.002045938279479742,0.8512772589470132,1,1,0.1111111111111111,5 10
522,2522,0.2013666666666667,0.0,0.000806269352324307,0.004335587844252586,0.7633276272936244,0,0,0.0,10
523,2526,0.20010000000000006,0.17288248240947723,0.0009601989004295319,0.0004907704424113035,0.9420551176091012,3,3,0.3333333333333333,1 4 3 10
524,2534,0.19756666666666667,0.1840204894542694,0.0007998045766726136,0.0009385609300807118,0.9047673329905863,7,7,0.7777777777777778,4 2 1 6 3 8 5 10
525,2538,0.19630000000000003,0.2953486740589142,0.0008949953480623662,0.0010147393913939595,0.8977159989574718,3,3,0.3333333333333333,4 5 3 10
526,2544,0.19440000000000002,0.38292452692985535,0.0006943092497143274,0.0006206152029335499,0.940293147575274,5,5,0.5555555555555556,4 2 6 3 5 10
527,2549,0.19281666666666664,-0.10258064419031143,0.0008347380440682173,0.0008613457903265953,0.9204050072343681,4,4,0.4444444444444444,5 7 8 4 10
528,2553,0.1915500000000001,0.07882517576217651,0.0008056730730459094,0.0008406494744122028,0.9331493487716713,3,3,0.3333333333333333,5 4 9 10
529,2557,0.19028333333333336,0.3316543400287628,0.0006671132068731822,0.0016501691425219178,0.8793190727265071,3,3,0.3333333333333333,4 2 8 10
530,2560,0.18933333333333335,0.03244060277938843,0.0007715118505681554,0.0016242442652583122,0.8330090448756422,2,2,0.2222222222222222,5 2 10
531,2562,0.1887000000000001,0.008667569607496262,0.0006148054089862853,0.003190188203006983,0.861590741479085,1,1,0.1111111111111111,4 10
532,2564,0.18806666666666672,0.008667569607496262,0.0005811076698591933,0.003190188203006983,0.861590741479085,1,1,0.1111111111111111,4 10
533,2565,0.18775000000000008,0.0,0.0008106862660497427,0.0038083093240857124,0.7457163336772752,0,0,0.0,10
534,2568,0.18680000000000008,0.20781037211418152,0.0006493098335340619,0.0011645297054201365,0.922196333521399,2,2,0.2222222222222222,3 4 10
535,2575,0.18458333333333343,0.503546953201294,0.0007070682144590787,0.00033328577410429716,0.9702726631435288,6,6,0.6666666666666666,4 2 6 7 3 5 10
536,2578,0.18363333333333343,0.20781037211418152,0.000648852534747372,0.0011645297054201365,0.922196333521399,2,2,0.2222222222222222,3 4 10
537,2587,0.1807833333333334,0.4461202025413513,0.0007225388221235739,0.0009005171596072614,0.9303423867037124,9,9,1.0,4 2 6 8 3 7 9 5 1
538,2596,0.1779333333333334,0.4599526524543762,0.0007049805200141338,0.0009545113425701857,0.9273535956702816,8,8,0.8888888888888888,4 2 1 3 8 7 9 5 10
539,2602,0.17603333333333337,0.5028631687164307,0.0006394430238287896,0.0006744394777342677,0.9429162370393166,5,5,0.5555555555555556,4 2 7 6 5 10
540,2604,0.1754,0.036580685526132584,0.000796390522737056,0.0017496030777692795,0.8385909090746597,1,1,0.1111111111111111,5 10
541,2606,0.17476666666666663,0.037729643285274506,0.0007327746716327965,0.002472531981766224,0.8058511097156902,1,1,0.1111111111111111,5 10
542,2608,0.17413333333333336,0.0316045917570591,0.0006493169348686934,0.0017726975493133068,0.8321077360613238,1,1,0.1111111111111111,2 10
543,2612,0.17286666666666672,0.40676143765449524,0.0007669568585697562,0.0009723992552608252,0.9412037937477781,3,3,0.3333333333333333,5 7 4 10
544,2614,0.17223333333333346,0.05661555379629135,0.0006767362647224218,0.0011651371605694294,0.8902995025342625,1,1,0.1111111111111111,2 10
545,2622,0.16970000000000007,0.29312169551849365,0.0006649144779657945,0.0009329125168733299,0.9133934779059447,7,7,0.7777777777777778,9 1 4 3 8 2 5 10
546,2625,0.16875000000000007,0.08814520388841629,0.0006496514445946863,0.0012601909693330526,0.8750830239369385,2,2,0.2222222222222222,3 4 10
547,2628,0.16780000000000006,0.10047644376754761,0.0005207547704533985,0.0012954178964719176,0.8977892453141076,2,2,0.2222222222222222,3 4 10
548,2631,0.16685000000000005,0.008325934410095215,0.0007577281406459709,0.0012410877970978618,0.8778642684079521,2,2,0.2222222222222222,5 2 10
549,2635,0.16558333333333342,0.10936492681503296,0.0006763078999938443,0.0010078956838697195,0.8722076908055157,3,3,0.3333333333333333,1 4 3 10
550,2638,0.1646333333333334,0.19816605746746063,0.0007268787788537642,0.0007216023514047265,0.9223943627688604,2,2,0.2222222222222222,3 4 10
551,2643,0.16305000000000003,0.41707438230514526,0.0006829561083577573,0.000769672216847539,0.942709093003154,4,4,0.4444444444444444,4 8 2 3 10
552,2645,0.16241666666666665,0.04177311807870865,0.0004908517003059387,0.0018809451721608639,0.8469782301294534,1,1,0.1111111111111111,5 10
553,2649,0.16115000000000002,0.18243660032749176,0.0006202185468282551,0.0005755532765761018,0.939084985770737,3,3,0.3333333333333333,3 8 4 10
554,2654,0.15956666666666663,0.3987883925437927,0.000665584416128695,0.0006980121252126992,0.933768135862033,4,4,0.4444444444444444,4 5 3 8 10
555,2658,0.1583,0.07745200395584106,0.0007459796906914562,0.000873877084814012,0.9343809562687642,3,3,0.3333333333333333,5 4 6 10
556,2661,0.15735,0.12843312323093414,0.0006643038553496202,0.0009725290001370013,0.9248741741838127,2,2,0.2222222222222222,8 7 10
557,2668,0.15513333333333335,0.3369589149951935,0.0006393940088206104,0.0008179487776942551,0.9502329258214988,6,6,0.6666666666666666,8 4 7 9 3 5 10
558,2671,0.15418333333333345,0.1275862604379654,0.0005518026882782578,0.0010024681687355042,0.9264265824016295,2,2,0.2222222222222222,3 4 10
559,2675,0.1529166666666667,0.3740978538990021,0.0006716331554343924,0.00045173600665293634,0.9357291238557428,3,3,0.3333333333333333,4 8 7 10
560,2678,0.1519666666666667,0.12894316017627716,0.000678797000243018,0.0008414459880441427,0.916163802855647,2,2,0.2222222222222222,3 4 10
561,2681,0.1510166666666667,0.003760978579521179,0.0005854578727545837,0.001508960034698248,0.870311326357258,2,2,0.2222222222222222,2 8 10
562,2683,0.15038333333333342,0.0323847196996212,0.0006669694848824292,0.002046656096354127,0.8448945661379947,1,1,0.1111111111111111,2 10
563,2685,0.14975000000000005,0.05661555379629135,0.0005169317009858787,0.0011651371605694294,0.8902995025342625,1,1,0.1111111111111111,2 10
564,2688,0.14880000000000004,0.09403984248638153,0.000670301941378663,0.0013915984891355038,0.8971356978456132,2,2,0.2222222222222222,8 7 10
565,2690,0.14816666666666678,0.04177311807870865,0.0007189211901277304,0.0018809451721608639,0.8469782301294534,1,1,0.1111111111111111,5 10
566,2696,0.14626666666666677,0.2373872846364975,0.0006403878893858442,0.0009897080017253757,0.9011016880714653,5,5,0.5555555555555556,4 8 5 7 9 10
567,2704,0.14373333333333338,0.4596242308616638,0.0006195930618559942,0.0006671565352007747,0.9428291624671072,7,7,0.7777777777777778,4 2 6 8 5 7 9 10
568,2706,0.1431,0.2871245741844177,0.0006535637949127704,0.001064859563484788,0.9211689055887329,1,1,0.1111111111111111,4 10
569,2710,0.14183333333333337,0.16432157158851624,0.0006012900921632536,0.0009541112231090665,0.9160722128595098,3,3,0.3333333333333333,3 1 4 10
570,2714,0.14056666666666673,0.42439907789230347,0.0005407876888057217,0.0007259475532919168,0.9303995626009602,3,3,0.3333333333333333,5 3 4 10
571,2718,0.13929999999999998,0.44128283858299255,0.0005333699155016802,0.0008114546653814614,0.9388695206231793,3,3,0.3333333333333333,5 3 4 10
572,2726,0.1367666666666667,0.48264947533607483,0.0006184209050843492,0.000581075029913336,0.9494861147845968,7,7,0.7777777777777778,2 4 6 8 5 9 3 10
573,2729,0.1358166666666667,0.11649144440889359,0.0005134871268334488,0.002212017774581909,0.8839205625764893,2,2,0.2222222222222222,8 3 10
574,2732,0.1348666666666668,0.0444694384932518,0.0007282280518362919,0.0012815988156944513,0.8901309713136568,2,2,0.2222222222222222,4 7 10
575,2735,0.1339166666666668,0.18722926080226898,0.0007459298552324375,0.0009321728721261024,0.8973793092977774,2,2,0.2222222222222222,3 4 10
576,2739,0.13265000000000005,0.1743037849664688,0.0006381652856362052,0.0004812293918803334,0.9419618682331194,3,3,0.3333333333333333,4 3 6 10
577,2743,0.1313833333333334,0.058728381991386414,0.0006461505909101106,0.000539267435669899,0.9186931236533007,3,3,0.3333333333333333,4 5 6 10
578,2746,0.1304333333333334,0.06693780422210693,0.0005317392254558703,0.0013982708333060145,0.8590098061154771,2,2,0.2222222222222222,4 5 10
579,2753,0.12821666666666676,0.4723227024078369,0.0007594022068328091,0.0006035472033545375,0.9413741948559224,6,6,0.6666666666666666,4 6 7 3 5 9 10
580,2755,0.12758333333333338,0.008667569607496262,0.0010561642120592296,0.003190188203006983,0.861590741479085,1,1,0.1111111111111111,4 10
581,2760,0.126,0.3393002152442932,0.0010559396701864897,0.0008476732764393091,0.9064947350059196,4,4,0.4444444444444444,5 1 3 4 10
582,2763,0.12505,0.11147011071443558,0.0009897597677384813,0.0005908154416829348,0.910452224323072,2,2,0.2222222222222222,4 5 10
