method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions
random,5,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.00031494180439040065,0.9627278784863589,0.9458114850313727,0.9996850581956096,0.9627278784863589,0.4444444444444444,0.4444444444444444,0 3 4 5 8 9,H00 H02 H11 H20 H21 H30,3 4 5 8 9,H02 H11 H20 H21 H30,,,,
random,6,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001485294895246625,0.8872741157239952,0.807425881421487,0.9985147051047534,0.8872741157239952,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,6,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014564129523932934,0.8685334123594645,0.8304241627839857,0.9985435870476067,0.8685334123594645,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,6,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0012292885221540928,0.9079313812761897,0.8220528106610733,0.9987707114778459,0.9079313812761897,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,6,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0012292885221540928,0.9079313812761897,0.8220528106610733,0.9987707114778459,0.9079313812761897,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,6,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001485294895246625,0.8872741157239952,0.807425881421487,0.9985147051047534,0.8872741157239952,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,6,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0012911481317132711,0.8952083650170233,0.825625401430011,0.9987088518682867,0.8952083650170233,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,6,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017590336501598358,0.865744694735186,0.7651145257552877,0.9982409663498402,0.865744694735186,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,6,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017590336501598358,0.865744694735186,0.7651145257552877,0.9982409663498402,0.865744694735186,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,6,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0012292885221540928,0.9079313812761897,0.8220528106610733,0.9987707114778459,0.9079313812761897,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,6,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0011982002761214972,0.8875442219767432,0.8273179946394303,0.9988017997238785,0.8875442219767432,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,6,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017590336501598358,0.865744694735186,0.7651145257552877,0.9982409663498402,0.865744694735186,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,6,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0016016701702028513,0.8820842531211807,0.7732897687964436,0.9983983298297971,0.8820842531211807,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,6,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017590336501598358,0.865744694735186,0.7651145257552877,0.9982409663498402,0.865744694735186,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,6,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001308394712395966,0.8945256947106753,0.8636053287480412,0.998691605287604,0.8945256947106753,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,6,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0012911481317132711,0.8952083650170233,0.825625401430011,0.9987088518682867,0.8952083650170233,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,6,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0012911481317132711,0.8952083650170233,0.825625401430011,0.9987088518682867,0.8952083650170233,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,6,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017590336501598358,0.865744694735186,0.7651145257552877,0.9982409663498402,0.865744694735186,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,6,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0011982002761214972,0.8875442219767432,0.8273179946394303,0.9988017997238785,0.8875442219767432,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,6,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0016676168888807297,0.8811047388446671,0.8182113788506263,0.9983323831111193,0.8811047388446671,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,6,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0016676168888807297,0.8811047388446671,0.8182113788506263,0.9983323831111193,0.8811047388446671,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,6,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00118358270265162,0.8933929929644862,0.8394992618179234,0.9988164172973484,0.8933929929644862,0.6666666666666667,0.6666666666666667,0 2 7 9,H00 H10 H12 H30,2 7 9,H10 H12 H30,,,,
random,6,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007858830504119396,0.9354855953521947,0.8677199538940434,0.9992141169495881,0.9354855953521947,0.6666666666666667,0.6666666666666667,0 1 2 7,H00 H01 H10 H12,1 2 7,H01 H10 H12,,,,
random,6,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010824097553268075,0.9048613890480609,0.8518257525352414,0.9989175902446732,0.9048613890480609,0.6666666666666667,0.6666666666666667,0 1 6 9,H00 H01 H03 H30,1 6 9,H01 H03 H30,,,,
random,6,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007328469073399901,0.9416080479478014,0.9270644918184152,0.99926715309266,0.9416080479478014,0.6666666666666667,0.6666666666666667,0 4 5 6,H00 H11 H20 H03,4 5 6,H11 H20 H03,,,,
random,6,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00046515988651663065,0.953984835821865,0.937449823790281,0.9995348401134834,0.953984835821865,0.6666666666666667,0.6666666666666667,0 4 5 7,H00 H11 H20 H12,4 5 7,H11 H20 H12,,,,
random,6,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007578692166134715,0.9403936968901495,0.8921144186573969,0.9992421307833865,0.9403936968901495,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,
random,6,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006624202942475677,0.9496524828651147,0.8816905056218235,0.9993375797057524,0.9496524828651147,0.6666666666666667,0.6666666666666667,0 3 4 8,H00 H02 H11 H21,3 4 8,H02 H11 H21,,,,
random,6,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009911989327520132,0.9143903097636138,0.8719920140135066,0.999008801067248,0.9143903097636138,0.6666666666666667,0.6666666666666667,0 4 6 9,H00 H11 H03 H30,4 6 9,H11 H03 H30,,,,
random,6,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009665551478974521,0.9217312487903163,0.9098893817405396,0.9990334448521025,0.9217312487903163,0.6666666666666667,0.6666666666666667,0 1 5 6,H00 H01 H20 H03,1 5 6,H01 H20 H03,,,,
random,6,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008154986426234245,0.931868031076139,0.8615443871356835,0.9991845013573766,0.931868031076139,0.6666666666666667,0.6666666666666667,0 2 3 6,H00 H10 H02 H03,2 3 6,H10 H02 H03,,,,
random,6,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009631146676838398,0.9168918028420698,0.9014054925907983,0.9990368853323162,0.9168918028420698,0.6666666666666667,0.6666666666666667,0 1 5 8,H00 H01 H20 H21,1 5 8,H01 H20 H21,,,,
random,6,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006981196929700673,0.9432825241614394,0.8782381757000972,0.9993018803070299,0.9432825241614394,0.6666666666666667,0.6666666666666667,0 1 4 7,H00 H01 H11 H12,1 4 7,H01 H11 H12,,,,
random,6,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006472508539445698,0.9424033250823599,0.893360642792725,0.9993527491460554,0.9424033250823599,0.6666666666666667,0.6666666666666667,0 2 4 8,H00 H10 H11 H21,2 4 8,H10 H11 H21,,,,
random,6,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007537075434811413,0.9402419986528888,0.8683337583569332,0.9992462924565189,0.9402419986528888,0.6666666666666667,0.6666666666666667,0 1 3 7,H00 H01 H02 H12,1 3 7,H01 H02 H12,,,,
random,6,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006089642993174493,0.9364543406826562,0.9183036330196362,0.9993910357006826,0.9364543406826562,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,
random,6,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007593754562549293,0.9249901387853798,0.9143820480040088,0.9992406245437451,0.9249901387853798,0.6666666666666667,0.6666666666666667,0 5 8 9,H00 H20 H21 H30,5 8 9,H20 H21 H30,,,,
random,6,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007399735040962696,0.9377015578149686,0.8785978642298637,0.9992600264959037,0.9377015578149686,0.6666666666666667,0.6666666666666667,0 4 6 7,H00 H11 H03 H12,4 6 7,H11 H03 H12,,,,
random,6,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007660639239475131,0.9302107007082167,0.8844729641485434,0.9992339360760525,0.9302107007082167,0.6666666666666667,0.6666666666666667,0 2 6 8,H00 H10 H03 H21,2 6 8,H10 H03 H21,,,,
random,6,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005174600519239902,0.9505173686657026,0.931774182005848,0.999482539948076,0.9505173686657026,0.6666666666666667,0.6666666666666667,0 1 5 7,H00 H01 H20 H12,1 5 7,H01 H20 H12,,,,
random,6,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007578692166134715,0.9403936968901495,0.8921144186573969,0.9992421307833865,0.9403936968901495,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,
random,6,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005595273105427623,0.949635531837464,0.9338072534577642,0.9994404726894572,0.949635531837464,0.4444444444444444,0.4444444444444444,0 5 6 7 8 9,H00 H20 H03 H12 H21 H30,5 6 7 8 9,H20 H03 H12 H21 H30,,,,
random,6,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006305633578449488,0.9510934403194967,0.8894898302792681,0.999369436642155,0.9510934403194967,0.4444444444444444,0.4444444444444444,0 1 3 4 6 8,H00 H01 H02 H11 H03 H21,1 3 4 6 8,H01 H02 H11 H03 H21,,,,
random,6,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0007379237795248628,0.9378578827210329,0.8811401821435608,0.9992620762204751,0.9378578827210329,0.4444444444444444,0.4444444444444444,0 2 4 6 7 9,H00 H10 H11 H03 H12 H30,2 4 6 7 9,H10 H11 H03 H12 H30,,,,
random,6,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005221180617809296,0.9497578450069983,0.9299385378425221,0.9994778819382191,0.9497578450069983,0.4444444444444444,0.4444444444444444,0 2 3 5 7 8,H00 H10 H02 H20 H12 H21,2 3 5 7 8,H10 H02 H20 H12 H21,,,,
random,6,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0003841456782538444,0.9669732462867262,0.9475087197226233,0.9996158543217462,0.9669732462867262,0.4444444444444444,0.4444444444444444,0 3 4 5 6 8,H00 H02 H11 H20 H03 H21,3 4 5 6 8,H02 H11 H20 H03 H21,,,,
random,6,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005898797535337508,0.9392967319357409,0.9225619817212646,0.9994101202464662,0.9392967319357409,0.4444444444444444,0.4444444444444444,0 2 5 6 8 9,H00 H10 H20 H03 H21 H30,2 5 6 8 9,H10 H20 H03 H21 H30,,,,
random,6,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.00047158770030364394,0.9542581890748457,0.9332480020381474,0.9995284122996964,0.9542581890748457,0.4444444444444444,0.4444444444444444,0 1 2 3 5 7,H00 H01 H10 H02 H20 H12,1 2 3 5 7,H01 H10 H02 H20 H12,,,,
random,6,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006673894822597504,0.9466424427448143,0.9062304125014922,0.9993326105177402,0.9466424427448143,0.4444444444444444,0.4444444444444444,0 1 3 7 8 9,H00 H01 H02 H12 H21 H30,1 3 7 8 9,H01 H02 H12 H21 H30,,,,
random,6,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0007379237795248628,0.9378578827210329,0.8811401821435608,0.9992620762204751,0.9378578827210329,0.4444444444444444,0.4444444444444444,0 2 4 6 7 9,H00 H10 H11 H03 H12 H30,2 4 6 7 9,H10 H11 H03 H12 H30,,,,
random,6,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005898797535337508,0.9392967319357409,0.9225619817212646,0.9994101202464662,0.9392967319357409,0.4444444444444444,0.4444444444444444,0 2 5 6 8 9,H00 H10 H20 H03 H21 H30,2 5 6 8 9,H10 H20 H03 H21 H30,,,,
random,6,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0004689738852903247,0.9566174232169508,0.9434079724930708,0.9995310261147097,0.9566174232169508,0.4444444444444444,0.4444444444444444,0 3 5 6 8 9,H00 H02 H20 H03 H21 H30,3 5 6 8 9,H02 H20 H03 H21 H30,,,,
random,6,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008007040014490485,0.9302226326137107,0.8957360430598467,0.999199295998551,0.9302226326137107,0.4444444444444444,0.4444444444444444,0 1 4 6 8 9,H00 H01 H11 H03 H21 H30,1 4 6 8 9,H01 H11 H03 H21 H30,,,,
random,6,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0004701997968368232,0.9545425086611091,0.9330533392045509,0.9995298002031632,0.9545425086611091,0.4444444444444444,0.4444444444444444,0 1 2 3 5 6,H00 H01 H10 H02 H20 H03,1 2 3 5 6,H01 H10 H02 H20 H03,,,,
random,6,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0004541799717117101,0.9547672428890585,0.9416833394424207,0.9995458200282883,0.9547672428890585,0.4444444444444444,0.4444444444444444,0 2 4 5 7 9,H00 H10 H11 H20 H12 H30,2 4 5 7 9,H10 H11 H20 H12 H30,,,,
random,6,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006061361054889858,0.9512244277588323,0.8978532727214912,0.999393863894511,0.9512244277588323,0.4444444444444444,0.4444444444444444,0 1 3 4 7 9,H00 H01 H02 H11 H12 H30,1 3 4 7 9,H01 H02 H11 H12 H30,,,,
random,6,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005127465701662004,0.951088554483886,0.9313512110697741,0.9994872534298338,0.951088554483886,0.4444444444444444,0.4444444444444444,0 1 2 5 6 7,H00 H01 H10 H20 H03 H12,1 2 5 6 7,H01 H10 H20 H03 H12,,,,
random,6,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0004018489853478968,0.9606078169823543,0.9429642855824896,0.9995981510146521,0.9606078169823543,0.4444444444444444,0.4444444444444444,0 1 4 5 7 8,H00 H01 H11 H20 H12 H21,1 4 5 7 8,H01 H11 H20 H12 H21,,,,
random,6,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000535269093234092,0.9468471123067292,0.9365058296624417,0.9994647309067659,0.9468471123067292,0.4444444444444444,0.4444444444444444,0 4 5 6 8 9,H00 H11 H20 H03 H21 H30,4 5 6 8 9,H11 H20 H03 H21 H30,,,,
random,6,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0003982877533417195,0.9620094571736565,0.9451119280127191,0.9996017122466583,0.9620094571736565,0.4444444444444444,0.4444444444444444,0 2 4 5 6 7,H00 H10 H11 H20 H03 H12,2 4 5 6 7,H10 H11 H20 H03 H12,,,,
random,6,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000535269093234092,0.9468471123067292,0.9365058296624417,0.9994647309067659,0.9468471123067292,0.4444444444444444,0.4444444444444444,0 4 5 6 8 9,H00 H11 H20 H03 H21 H30,4 5 6 8 9,H11 H20 H03 H21 H30,,,,
random,7,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0027995267882943153,0.7273717647358581,0.6831991776308513,0.9972004732117057,0.7273717647358581,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,7,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003035732312127948,0.6959904812931944,0.6871158584936419,0.996964267687872,0.6959904812931944,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,7,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003035732312127948,0.6959904812931944,0.6871158584936419,0.996964267687872,0.6959904812931944,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,7,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003075947519391775,0.7037702461928307,0.6493676523710016,0.9969240524806082,0.7037702461928307,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,7,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003035732312127948,0.6959904812931944,0.6871158584936419,0.996964267687872,0.6959904812931944,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,7,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0028042043559253216,0.7470447248541147,0.7402234913820916,0.9971957956440747,0.7470447248541147,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,7,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0027480924036353827,0.7397952906689944,0.7405863238922101,0.9972519075963646,0.7397952906689944,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,7,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0027480924036353827,0.7397952906689944,0.7405863238922101,0.9972519075963646,0.7397952906689944,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,7,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003244773019105196,0.691346128758012,0.6493918538159552,0.9967552269808948,0.691346128758012,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,7,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0028042043559253216,0.7470447248541147,0.7402234913820916,0.9971957956440747,0.7470447248541147,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,7,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002632418181747198,0.7548979009976711,0.7146419259560387,0.9973675818182528,0.7548979009976711,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,7,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003035732312127948,0.6959904812931944,0.6871158584936419,0.996964267687872,0.6959904812931944,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,7,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002632418181747198,0.7548979009976711,0.7146419259560387,0.9973675818182528,0.7548979009976711,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,7,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002632418181747198,0.7548979009976711,0.7146419259560387,0.9973675818182528,0.7548979009976711,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,7,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0027559148147702217,0.7340979150869616,0.7078896757532654,0.9972440851852298,0.7340979150869616,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,7,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0028042043559253216,0.7470447248541147,0.7402234913820916,0.9971957956440747,0.7470447248541147,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,7,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0028042043559253216,0.7470447248541147,0.7402234913820916,0.9971957956440747,0.7470447248541147,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,7,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003244773019105196,0.691346128758012,0.6493918538159552,0.9967552269808948,0.691346128758012,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,7,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0027995267882943153,0.7273717647358581,0.6831991776308513,0.9972004732117057,0.7273717647358581,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,7,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.003035732312127948,0.6959904812931944,0.6871158584936419,0.996964267687872,0.6959904812931944,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,7,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017525076400488615,0.8380722641749982,0.8374746966776381,0.9982474923599511,0.8380722641749982,0.6666666666666667,0.6666666666666667,0 3 4 5,H00 H02 H11 H20,3 4 5,H02 H11 H20,,,,
random,7,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002240873873233795,0.7830318541008,0.7757065504874086,0.9977591261267662,0.7830318541008,0.6666666666666667,0.6666666666666667,0 1 3 6,H00 H01 H02 H03,1 3 6,H01 H02 H03,,,,
random,7,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001987435622140765,0.815230900614426,0.7907690496930556,0.9980125643778592,0.815230900614426,0.6666666666666667,0.6666666666666667,0 1 4 7,H00 H01 H11 H12,1 4 7,H01 H11 H12,,,,
random,7,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0022633536718785763,0.793800269017676,0.7975458829830907,0.9977366463281214,0.793800269017676,0.6666666666666667,0.6666666666666667,0 6 7 9,H00 H03 H12 H30,6 7 9,H03 H12 H30,,,,
random,7,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0024690874852240086,0.7600742307680965,0.7094353048136107,0.997530912514776,0.7600742307680965,0.6666666666666667,0.6666666666666667,0 1 2 9,H00 H01 H10 H30,1 2 9,H01 H10 H30,,,,
random,7,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0019307525362819433,0.8205843567493838,0.810781043066851,0.9980692474637181,0.8205843567493838,0.6666666666666667,0.6666666666666667,0 1 5 7,H00 H01 H20 H12,1 5 7,H01 H20 H12,,,,
random,7,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0021441993303596973,0.7946712926747753,0.7889163536049284,0.9978558006696403,0.7946712926747753,0.6666666666666667,0.6666666666666667,0 2 3 6,H00 H10 H02 H03,2 3 6,H10 H02 H03,,,,
random,7,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020950017496943474,0.8074957441702467,0.7924097614458657,0.9979049982503057,0.8074957441702467,0.6666666666666667,0.6666666666666667,0 1 7 9,H00 H01 H12 H30,1 7 9,H01 H12 H30,,,,
random,7,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0019571143202483654,0.8166911537436753,0.8125324226498148,0.9980428856797516,0.8166911537436753,0.6666666666666667,0.6666666666666667,0 2 3 5,H00 H10 H02 H20,2 3 5,H10 H02 H20,,,,
random,7,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020449194125831127,0.8112390763641254,0.7798850944958687,0.9979550805874169,0.8112390763641254,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,
random,7,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002042606472969055,0.8054026826844062,0.7993141249038992,0.997957393527031,0.8054026826844062,0.6666666666666667,0.6666666666666667,0 1 3 5,H00 H01 H02 H20,1 3 5,H01 H02 H20,,,,
random,7,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0022978768683969975,0.7830208286855649,0.7441052240656786,0.997702123131603,0.7830208286855649,0.6666666666666667,0.6666666666666667,0 2 6 8,H00 H10 H03 H21,2 6 8,H10 H03 H21,,,,
random,7,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001987435622140765,0.815230900614426,0.7907690496930556,0.9980125643778592,0.815230900614426,0.6666666666666667,0.6666666666666667,0 1 4 7,H00 H01 H11 H12,1 4 7,H01 H11 H12,,,,
random,7,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020652329549193382,0.8075635740522397,0.7699408216874826,0.9979347670450807,0.8075635740522397,0.6666666666666667,0.6666666666666667,0 4 5 9,H00 H11 H20 H30,4 5 9,H11 H20 H30,,,,
random,7,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0021216387394815683,0.8006757756387295,0.7989901372492044,0.9978783612605184,0.8006757756387295,0.6666666666666667,0.6666666666666667,0 1 3 8,H00 H01 H02 H21,1 3 8,H01 H02 H21,,,,
random,7,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020449194125831127,0.8112390763641254,0.7798850944958687,0.9979550805874169,0.8112390763641254,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,
random,7,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020418278872966766,0.8136191367394292,0.8023686142685249,0.9979581721127033,0.8136191367394292,0.6666666666666667,0.6666666666666667,0 1 7 8,H00 H01 H12 H21,1 7 8,H01 H12 H21,,,,
random,7,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0022514734882861376,0.7848709114648924,0.7429224955652156,0.9977485265117139,0.7848709114648924,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,
