episode,seed,hermite_config,sigma,kernel_size,max_order,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
1536,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7896,0.050000000000000044,0.08096525073051453,0.00034173091262346134,0.0006471312372013927,0.9378470789627853,3,3,4,0.0,4 3 9 10
1537,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7901,0.050000000000000044,0.47908449172973633,0.00036722277873195707,0.000464441574877128,0.9535418546157275,4,4,5,0.0,2 5 4 3 10
1538,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7905,0.050000000000000044,0.24888204038143158,0.00029295591957634315,0.0003634778840932995,0.975528885525132,3,3,4,0.0,3 5 4 10
1539,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7910,0.050000000000000044,0.21212853491306305,0.00037025551428087055,0.000251567893428728,0.9801240219655983,4,4,5,0.0,3 5 2 4 10
1540,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7919,0.050000000000000044,0.6053004264831543,0.00030239613746137667,9.06596178538166e-05,0.9890231366638055,9,9,10,0.0,8 3 4 9 1 7 6 2 5
1541,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7923,0.050000000000000044,0.244819775223732,0.00034007591602858156,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,4 5 3 10
1542,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7930,0.050000000000000044,0.4603438973426819,0.000298522092634812,0.0003033071116078645,0.9645389883151094,6,6,7,0.0,8 3 4 9 1 5 10
1543,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7934,0.050000000000000044,0.347992479801178,0.00037060784234199673,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,5 4 3 10
1544,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7938,0.050000000000000044,0.340287446975708,0.00033049213379854336,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,5 4 3 10
1545,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7947,0.050000000000000044,0.6129610538482666,0.00031150264031667676,9.454390237806365e-05,0.9887709582355161,8,8,9,0.0,8 3 4 9 1 6 7 5 10
1546,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7954,0.050000000000000044,0.4966803789138794,0.00036195207836239466,0.00012294643966015428,0.9793103933157167,6,6,7,0.0,8 5 3 7 9 4 10
1547,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7958,0.050000000000000044,0.21958819031715393,0.0003049141960218549,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,3 4 5 10
1548,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7962,0.050000000000000044,0.21184280514717102,0.0003690158555400558,0.0003914186963811517,0.962852881049713,3,3,4,0.0,3 4 5 10
1549,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7971,0.050000000000000044,0.6129610538482666,0.0002617890083153422,9.454390237806365e-05,0.9887709582355161,8,8,9,0.0,8 3 9 7 1 6 5 4 10
1550,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7975,0.050000000000000044,0.340287446975708,0.0003224332249374129,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,5 4 3 10
1551,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7984,0.050000000000000044,0.5833256244659424,0.0003218677528719935,0.00039429578464478254,0.9696774991067496,8,8,9,0.0,8 7 3 1 6 9 5 4 10
1552,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7990,0.050000000000000044,0.5202525854110718,0.00030701779420875636,0.00021551188547164202,0.9778932825740821,5,5,6,0.0,8 3 4 9 5 10
1553,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7994,0.050000000000000044,0.0992676168680191,0.00033068060656660236,0.0005857518408447504,0.9494152781016478,3,3,4,0.0,8 2 9 10
1554,0,sigma_1p0__kernel_9__order_3,1.0,9,3,7998,0.050000000000000044,0.24299968779087067,0.0003061406532651745,0.00029329670360311866,0.978404005805604,3,3,4,0.0,5 4 3 10
1555,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8001,0.050000000000000044,0.13801273703575134,0.000346499490357625,0.0005885488353669643,0.9494788179818572,2,2,3,0.0,2 8 10
1556,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8010,0.050000000000000044,0.5651309490203857,0.000377390223244826,0.00022863993945065886,0.9747017590986846,9,9,10,0.0,8 3 1 6 7 9 5 2 4
1557,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8019,0.050000000000000044,0.5630550384521484,0.0003638364950246695,0.0003053495311178267,0.9738543298135331,9,9,10,0.0,1 2 4 6 3 7 8 9 5
1558,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8028,0.050000000000000044,0.5814141631126404,0.00038287327172131173,0.0003964665811508894,0.968597156450808,8,8,9,0.0,5 2 7 3 8 9 1 4 10
1559,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8035,0.050000000000000044,0.5070164203643799,0.0003432312847248146,0.0002503566793166101,0.9805720844145479,6,6,7,0.0,2 9 1 4 5 3 10
1560,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8044,0.050000000000000044,0.5530713796615601,0.00036152897842435376,0.0003506133798509836,0.9704895060637901,8,8,9,0.0,9 2 1 6 7 5 4 3 10
1561,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8048,0.050000000000000044,0.34786003828048706,0.0003806888053077273,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,5 4 3 10
1562,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8056,0.050000000000000044,0.48429325222969055,0.0003633888227341231,0.00011828757851617411,0.9802382073313104,7,7,8,0.0,9 2 4 3 8 5 7 10
1563,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8061,0.050000000000000044,0.17660658061504364,0.0003714417398441583,0.0004331048112362623,0.9684488214508107,4,4,5,0.0,8 2 1 4 10
1564,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8070,0.050000000000000044,0.5651309490203857,0.00035175709571275447,0.00022863993945065886,0.9747017590986846,9,9,10,0.0,9 2 1 7 4 3 8 6 5
1565,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8073,0.050000000000000044,0.29734429717063904,0.0002997546980623156,0.0006789679755456746,0.9499137441004215,2,2,3,0.0,4 5 10
1566,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8077,0.050000000000000044,0.13670209050178528,0.0003205114626325667,0.00032465849653817713,0.9719191216614527,3,3,4,0.0,3 4 5 10
1567,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8081,0.050000000000000044,0.13778872787952423,0.0003179006671416573,0.00013926590327173471,0.9833388140560189,3,3,4,0.0,3 4 5 10
1568,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8088,0.050000000000000044,0.45599794387817383,0.0003244723318078156,0.00043140642810612917,0.9564715719003315,6,6,7,0.0,2 5 7 3 6 4 10
1569,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8097,0.050000000000000044,0.6135208606719971,0.0003657057160227042,9.337648225482553e-05,0.9886751831038528,8,8,9,0.0,1 2 4 3 7 8 9 5 10
1570,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8105,0.050000000000000044,0.4980071783065796,0.00034299378967261873,0.0001995791244553402,0.9853171476923753,7,7,8,0.0,1 7 3 4 8 9 5 10
1571,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8109,0.050000000000000044,0.10752756148576736,0.00034144632081734017,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,3 4 5 10
1572,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8115,0.050000000000000044,0.47626832127571106,0.00031702822889201343,0.000238868422457017,0.9715174458362826,5,5,6,0.0,8 3 4 9 5 10
1573,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8124,0.050000000000000044,0.5702491998672485,0.0002784681467649837,0.000315402343403548,0.9733634872470542,8,8,9,0.0,1 3 7 8 6 4 9 5 10
1574,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8128,0.050000000000000044,0.13670209050178528,0.0002664551211637445,0.00032465849653817713,0.9719191216614527,3,3,4,0.0,3 4 5 10
1575,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8132,0.050000000000000044,0.23753862082958221,0.0003470030351309106,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,3 4 5 10
1576,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8138,0.050000000000000044,0.5096172094345093,0.00030466270982287824,0.00012685550609603524,0.9784770222219077,5,5,6,0.0,5 6 7 4 3 10
1577,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8142,0.050000000000000044,0.23600350320339203,0.0002633724070619792,0.00016633210179861635,0.9804948296721285,3,3,4,0.0,3 5 4 10
1578,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8148,0.050000000000000044,0.2962186932563782,0.0002713688712295455,0.0002912525087594986,0.9772903102934006,5,5,6,0.0,8 9 3 4 5 10
1579,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8156,0.050000000000000044,0.5831634998321533,0.0003554466111381771,0.00023617233091499656,0.9740261223065301,7,7,8,0.0,9 7 2 4 3 8 5 10
1580,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8162,0.050000000000000044,0.4748876690864563,0.000314769310837922,0.0003080025198869407,0.9640082328732034,5,5,6,0.0,9 3 8 5 4 10
1581,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8166,0.050000000000000044,0.34786003828048706,0.0002871452597901225,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,3 5 4 10
1582,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8169,0.050000000000000044,0.13854455947875977,0.00032840077377234894,0.0003549546527210623,0.9567700723688894,2,2,3,0.0,3 5 10
1583,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8173,0.050000000000000044,0.347992479801178,0.00025434592316742055,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,5 4 3 10
1584,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8182,0.050000000000000044,0.46976280212402344,0.00032176239700574015,0.00011590603389777243,0.9806921954989859,8,8,9,0.0,9 2 1 4 3 8 6 5 10
1585,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8191,0.050000000000000044,0.5630549788475037,0.00035715614730078314,0.0003053495311178267,0.9738543298135331,9,9,10,0.0,1 4 3 6 7 8 9 5 2
1586,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8194,0.050000000000000044,0.24627934396266937,0.00034810178719150525,0.0009327681036666036,0.8750386217544819,2,2,3,0.0,9 2 10
1587,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8198,0.050000000000000044,0.24299968779087067,0.00030104983306955546,0.00029329670360311866,0.978404005805604,3,3,4,0.0,5 4 3 10
1588,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8202,0.050000000000000044,0.23966124653816223,0.00025258652385673486,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,3 5 4 10
1589,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8206,0.050000000000000044,0.23600350320339203,0.0003384165611350909,0.00016633210179861635,0.9804948296721285,3,3,4,0.0,3 5 4 10
1590,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8210,0.050000000000000044,0.21958820521831512,0.0002899332503147889,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,3 5 4 10
1591,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8219,0.050000000000000044,0.5702491998672485,0.00030982353038982384,0.000315402343403548,0.9733634872470542,8,8,9,0.0,1 4 3 7 8 6 9 5 10
1592,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8225,0.050000000000000044,0.5096172094345093,0.0002950958102398242,0.00012685550609603524,0.9784770222219077,5,5,6,0.0,5 6 7 4 3 10
1593,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8230,0.050000000000000044,0.3218545913696289,0.00023134842631407083,0.0001988169242395088,0.9846306668769449,4,4,5,0.0,5 2 4 3 10
1594,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8237,0.050000000000000044,0.5048092007637024,0.00031712995509483984,0.0002142168814316392,0.9782993120188945,6,6,7,0.0,8 3 4 9 6 5 10
1595,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8241,0.050000000000000044,0.23966124653816223,0.0002897942213166971,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,3 5 4 10
1596,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8246,0.050000000000000044,0.29266291856765747,0.00028217267827130855,0.0003301151446066797,0.9657235109777711,4,4,5,0.0,2 5 4 3 10
1597,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8250,0.050000000000000044,0.13778872787952423,0.000293248456728179,0.00013926590327173471,0.9833388140560189,3,3,4,0.0,3 5 4 10
1598,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8254,0.050000000000000044,0.34786003828048706,0.00036526479379972443,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,4 5 3 10
1599,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8260,0.050000000000000044,0.5299281477928162,0.00039671140742332983,0.00020204007159918547,0.9850030361046831,5,5,6,0.0,7 3 8 5 4 10
1600,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8263,0.050000000000000044,0.11455108225345612,0.00031677953666076064,0.0004941903171129525,0.9477233772080803,2,2,3,0.0,3 8 10
1601,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8267,0.050000000000000044,0.13217374682426453,0.0003476122365100309,0.00021304468100424856,0.973214700410539,3,3,4,0.0,3 5 4 10
1602,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8271,0.050000000000000044,0.13778872787952423,0.00037307370075723156,0.00013926590327173471,0.9833388140560189,3,3,4,0.0,3 5 4 10
1603,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8275,0.050000000000000044,0.347992479801178,0.00036807172728003934,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,5 4 3 10
1604,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8279,0.050000000000000044,0.24299965798854828,0.0004198325768811628,0.00029329670360311866,0.978404005805604,3,3,4,0.0,3 4 5 10
1605,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8284,0.050000000000000044,0.5305079221725464,0.00042725876555778087,0.00023318101011682302,0.9767143877486695,4,4,5,0.0,1 4 3 5 10
1606,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8291,0.050000000000000044,0.6304148435592651,0.0003248394766290273,9.918210707837716e-05,0.9882368701781444,6,6,7,0.0,1 4 3 8 9 5 10
1607,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8295,0.050000000000000044,0.1531338095664978,0.0003692033133120276,0.00010492635192349553,0.9911175728304916,3,3,4,0.0,3 5 4 10
1608,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8299,0.050000000000000044,0.244819775223732,0.00037367815093602985,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,3 5 4 10
1609,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8303,0.050000000000000044,0.31834477186203003,0.0003610920684877783,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,5 3 4 10
1610,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8307,0.050000000000000044,0.24888204038143158,0.00029419652855722234,0.0003634778840932995,0.975528885525132,3,3,4,0.0,3 5 4 10
1611,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8316,0.050000000000000044,0.6053004860877991,0.0003556882503390726,9.06596178538166e-05,0.9890231366638055,9,9,10,0.0,1 4 3 7 8 9 6 2 5
1612,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8324,0.050000000000000044,0.5145836472511292,0.00037238824734231457,0.0003725180868059397,0.95373002300648,7,7,8,0.0,9 4 3 8 1 5 6 10
1613,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8328,0.050000000000000044,0.347992479801178,0.0002952900067612063,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,5 4 3 10
1614,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8335,0.050000000000000044,0.45417433977127075,0.00034449127685677795,0.0002495130174793303,0.9706034307743509,6,6,7,0.0,1 3 6 7 5 4 10
1615,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8341,0.050000000000000044,0.46982264518737793,0.00036029788316227496,0.00044630549382418394,0.9560703923848239,5,5,6,0.0,2 4 3 8 5 10
1616,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8347,0.050000000000000044,0.525371789932251,0.00033995885072120774,0.00024388929887209088,0.980806742248864,5,5,6,0.0,3 5 8 7 4 10
1617,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8353,0.050000000000000044,0.46578243374824524,0.00037749681117323536,0.0004560016095638275,0.9546765147682886,5,5,6,0.0,2 6 4 5 3 10
1618,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8358,0.050000000000000044,0.30250170826911926,0.0003151697717839852,0.0002612602838780731,0.9784177513029005,4,4,5,0.0,5 4 1 3 10
1619,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8362,0.050000000000000044,0.34786003828048706,0.00031794283859198913,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,4 5 3 10
1620,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8367,0.050000000000000044,0.20858193933963776,0.0003202202671673149,0.00022175448248162866,0.9807999825966628,4,4,5,0.0,4 3 5 7 10
1621,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8372,0.050000000000000044,0.44330477714538574,0.00037065689684823155,0.0005389244179241359,0.9438850034147891,4,4,5,0.0,1 7 6 3 10
1622,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8380,0.050000000000000044,0.6173446178436279,0.0003447468079684768,0.00010138822108274326,0.9880938716542849,7,7,8,0.0,1 3 6 4 5 2 8 10
1623,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8386,0.050000000000000044,0.5116641521453857,0.00034235185012221336,0.0001249838387593627,0.9789790948952563,5,5,6,0.0,3 4 8 9 5 10
1624,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8392,0.050000000000000044,0.2596816122531891,0.0003012553497683257,0.0006582548376172781,0.953122694838203,5,5,6,0.0,5 3 6 4 7 10
1625,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8396,0.050000000000000044,0.1125735267996788,0.0002774797394522466,0.000255827559158206,0.9799102053808117,3,3,4,0.0,3 4 9 10
1626,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8399,0.050000000000000044,0.12141761183738708,0.00029543561201232177,0.0004768207436427474,0.9523219972423651,2,2,3,0.0,2 8 10
1627,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8406,0.050000000000000044,0.5167211294174194,0.00031287385250574777,0.000448319420684129,0.9598703323270988,6,6,7,0.0,9 2 4 8 3 5 10
1628,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8415,0.050000000000000044,0.5722113251686096,0.0003098895378772997,0.00023547513410449028,0.9739462124819421,8,8,9,0.0,2 4 1 5 8 9 3 7 10
1629,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8419,0.050000000000000044,0.1255408525466919,0.0003622539879870601,0.00027102656895294785,0.9678698781873326,3,3,4,0.0,3 5 4 10
1630,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8426,0.050000000000000044,0.49738627672195435,0.00031202880615767626,0.00012227927800267935,0.9794799895441064,6,6,7,0.0,3 4 8 9 1 5 10
1631,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8430,0.050000000000000044,0.11274128407239914,0.00033861701376736164,0.0004502757510636002,0.9575773105113884,3,3,4,0.0,5 3 4 10
1632,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8435,0.050000000000000044,0.5331823825836182,0.00030735377222299574,0.000276587757980451,0.9795012027025223,4,4,5,0.0,2 5 4 3 10
1633,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8439,0.050000000000000044,0.1531338095664978,0.0002933244322775863,0.00010492635192349553,0.9911175728304916,3,3,4,0.0,3 5 4 10
1634,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8444,0.050000000000000044,0.2964354157447815,0.0003754355653654784,0.00031641536043025553,0.9669765186331076,4,4,5,0.0,5 4 3 8 10
1635,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8451,0.050000000000000044,0.6109651327133179,0.0003445572718711836,0.00027964753098785877,0.9685250120979427,6,6,7,0.0,9 8 4 3 1 5 10
1636,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8455,0.050000000000000044,0.12123607844114304,0.0003607224134611897,0.0001825348736019805,0.9760817350126475,3,3,4,0.0,3 4 8 10
1637,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8464,0.050000000000000044,0.5520006418228149,0.000341004509310652,0.00035437269252724946,0.9705278408336016,8,8,9,0.0,4 9 3 8 7 6 2 5 10
1638,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8468,0.050000000000000044,0.34786003828048706,0.00038186460733413696,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,5 4 3 10
1639,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8477,0.050000000000000044,0.4278222918510437,0.000358850609498202,0.0004117954522371292,0.9577323638620331,8,8,9,0.0,9 3 5 6 1 8 7 4 10
1640,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8481,0.050000000000000044,0.08196759968996048,0.0003623656666604802,0.0006604785448871553,0.9331591741295973,3,3,4,0.0,2 8 7 10
1641,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8486,0.050000000000000044,0.5194817185401917,0.0003296842274721712,0.0001355567219434306,0.9772140656406332,4,4,5,0.0,2 5 4 3 10
1642,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8490,0.050000000000000044,0.340287446975708,0.0002950263187813107,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,5 4 3 10
1643,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8497,0.050000000000000044,0.5198822021484375,0.0003107329165296895,0.0004420321492943913,0.9605203962106342,6,6,7,0.0,5 4 7 3 8 6 10
1644,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8501,0.050000000000000044,0.3204091489315033,0.00035630892671179026,0.0003305163118056953,0.9657473915503509,3,3,4,0.0,5 4 3 10
1645,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8506,0.050000000000000044,0.5363644361495972,0.00036746258265338836,0.0004910653224214911,0.9598949965838162,4,4,5,0.0,7 8 5 3 10
1646,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8511,0.050000000000000044,0.5416891574859619,0.0004352379066403955,0.00021498207934200764,0.9842826908677994,4,4,5,0.0,5 4 7 3 10
1647,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8520,0.050000000000000044,0.5702491998672485,0.00043312339403200895,0.000315402343403548,0.9733634872470542,8,8,9,0.0,1 3 6 7 5 9 8 4 10
1648,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8524,0.050000000000000044,0.11175762116909027,0.0003775454024435021,0.00024985155323520303,0.979032245778017,3,3,4,0.0,6 3 5 10
1649,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8528,0.050000000000000044,0.08250786364078522,0.00034608077839948237,0.0006601107306778431,0.9338805061033024,3,3,4,0.0,9 8 7 10
1650,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8532,0.050000000000000044,0.22506068646907806,0.00046190813736757264,0.00020009145373478532,0.9776323072869202,3,3,4,0.0,3 8 4 10
1651,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8538,0.050000000000000044,0.2991172671318054,0.00040900404565036297,0.00018292220192961395,0.9857223224909212,5,5,6,0.0,3 7 5 4 1 10
1652,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8544,0.050000000000000044,0.5155436992645264,0.0003830197238130495,0.00022662525589112192,0.9768648725556703,5,5,6,0.0,1 3 5 4 2 10
1653,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8548,0.050000000000000044,0.32932621240615845,0.00041260563739342615,0.00026568223256617785,0.9782780824178181,3,3,4,0.0,5 4 3 10
1654,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8557,0.050000000000000044,0.5703436732292175,0.00034972415273336484,0.00031456013675779104,0.9732585214831457,8,8,9,0.0,1 4 8 7 3 9 2 5 10
1655,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8561,0.050000000000000044,0.3090183734893799,0.0003863483070745133,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,3 4 5 10
1656,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8570,0.050000000000000044,0.5630549788475037,0.000438105447554133,0.0003053495311178267,0.9738543298135331,9,9,10,0.0,9 8 7 3 4 1 2 6 5
1657,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8579,0.050000000000000044,0.5703437328338623,0.00035523591537235514,0.00031456013675779104,0.9732585214831457,8,8,9,0.0,4 1 9 8 3 7 2 5 10
1658,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8582,0.050000000000000044,0.1261564940214157,0.0003029295476153493,0.0006201721262186766,0.943075039298866,2,2,3,0.0,8 7 10
1659,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8586,0.050000000000000044,0.30901840329170227,0.00040456354327034205,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,5 4 3 10
1660,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8590,0.050000000000000044,0.3204091489315033,0.0002773612577584572,0.0003305163118056953,0.9657473915503509,3,3,4,0.0,5 4 3 10
1661,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8594,0.050000000000000044,0.34786003828048706,0.00038333940756274387,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,3 4 5 10
1662,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8597,0.050000000000000044,0.14182469248771667,0.0003378658342019965,0.0002772131119854748,0.9761993671533753,2,2,3,0.0,3 5 10
1663,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8601,0.050000000000000044,0.31834477186203003,0.00039049929182510823,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,3 4 5 10
1664,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8604,0.050000000000000044,0.1127411350607872,0.0003586284777459999,0.0006870934157632291,0.9247663637510236,2,2,3,0.0,3 5 10
1665,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8610,0.050000000000000044,0.47299349308013916,0.00038479753614713746,0.00031405684421770275,0.9637169863466134,5,5,6,0.0,1 4 5 7 3 10
1666,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8619,0.050000000000000044,0.42696046829223633,0.00040630819017274515,0.0004104605468455702,0.9571909750330037,8,8,9,0.0,2 5 7 8 3 9 6 4 10
1667,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8627,0.050000000000000044,0.49036160111427307,0.00033570840605534613,0.00020888407016173005,0.9787756216122052,7,7,8,0.0,8 5 3 6 9 7 4 10
1668,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8636,0.050000000000000044,0.5049114227294922,0.00035093584705868527,0.00040246432763524354,0.9635273918385454,9,9,10,0.0,9 8 4 1 3 6 7 2 5
1669,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8643,0.050000000000000044,0.5905652046203613,0.00029197553521953523,0.00024190411204472184,0.9731875429645305,6,6,7,0.0,9 4 3 8 1 5 10
1670,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8650,0.050000000000000044,0.6304148435592651,0.0003156854529931609,9.918210707837716e-05,0.9882368701781444,6,6,7,0.0,1 4 9 8 3 5 10
1671,0,sigma_1p0__kernel_9__order_3,1.0,9,3,8656,0.050000000000000044,0.5372942686080933,0.00032739387340067577,0.00015301836538128555,0.9849804031721335,5,5,6,0.0,1 4 5 9 3 10
