episode,seed,hermite_config,sigma,kernel_size,max_order,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
1232,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4469,0.050000000000000044,0.15373091399669647,0.00035436581432198483,0.0005766323301941156,0.9523650183299208,2,2,3,0.0,4 3 6
1233,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4472,0.050000000000000044,0.16715867817401886,0.0002970603236462921,0.00019341227016411722,0.9721222965846306,2,2,3,0.0,4 3 6
1234,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4475,0.050000000000000044,0.12984643876552582,0.0004137440409976989,0.0006750470492988825,0.9460893448942765,2,2,3,0.0,4 3 6
1235,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4479,0.050000000000000044,0.6122113466262817,0.00034829344076570123,0.00021304468100424856,0.973214700410539,3,3,4,0.0,3 5 4 6
1236,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4481,0.050000000000000044,0.07216545939445496,0.00036858621751889586,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
1237,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4483,0.050000000000000044,0.08328816294670105,0.0003822730577667244,0.0009957889560610056,0.9354245759963139,1,1,2,0.0,4 6
1238,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4487,0.050000000000000044,0.4819064140319824,0.00038605671579716727,0.0004541786329355091,0.9655303865777468,3,3,4,0.0,4 3 5 6
1239,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4490,0.050000000000000044,0.12984643876552582,0.0003393479952743898,0.0006750470492988825,0.9460893448942765,2,2,3,0.0,4 3 6
1240,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4494,0.050000000000000044,0.2504009008407593,0.00031506200684816577,0.00035229287459515035,0.969867823771716,3,3,4,0.0,4 3 5 6
1241,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4499,0.050000000000000044,0.1997930109500885,0.0003764460328966379,0.0003485918277874589,0.9687668210012876,4,4,5,0.0,4 3 5 1 6
1242,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4502,0.050000000000000044,0.15373091399669647,0.0004810170309307675,0.0005766323301941156,0.9523650183299208,2,2,3,0.0,4 3 6
1243,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4506,0.050000000000000044,0.24948528409004211,0.0006196863032528199,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,4 3 5 6
1244,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4509,0.050000000000000044,0.16715867817401886,0.0007009107115057608,0.00019341227016411722,0.9721222965846306,2,2,3,0.0,4 3 6
1245,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4513,0.050000000000000044,0.2504009008407593,0.0010685345332603902,0.00035229287459515035,0.969867823771716,3,3,4,0.0,4 3 5 6
1246,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4515,0.050000000000000044,0.08941388130187988,0.0004109461297048256,0.0015358374221250415,0.9197421913942174,1,1,2,0.0,4 6
1247,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4520,0.050000000000000044,0.3849181830883026,0.0005950955208390951,0.000572658609598875,0.9485629933767739,4,4,5,0.0,5 1 4 3 6
1248,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4524,0.050000000000000044,0.41477468609809875,0.00038376569864340127,0.0005729258991777897,0.9485109874205697,3,3,4,0.0,4 3 5 6
1249,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4529,0.050000000000000044,0.6080406904220581,0.0005977008666377514,0.00028237898368388414,0.9795094902818751,4,4,5,0.0,1 4 5 3 6
1250,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4531,0.050000000000000044,0.08941388130187988,0.00049081131874118,0.0015358374221250415,0.9197421913942174,1,1,2,0.0,4 6
1251,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4535,0.050000000000000044,0.25167810916900635,0.0004684911546064541,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,4 3 5 6
1252,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4537,0.050000000000000044,0.08491121232509613,0.00047738171997480094,0.0006683328538201749,0.9274111683087315,1,1,2,0.0,4 6
1253,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4538,0.050000000000000044,0.0,0.0005167291965335608,0.002031223848462105,0.8132610107804167,0,0,1,0.0,6
1254,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4540,0.050000000000000044,0.08603741973638535,0.00039805308915674686,0.000758761540055275,0.931643338889486,1,1,2,0.0,4 6
1255,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4542,0.050000000000000044,0.08941388130187988,0.00039712610305286944,0.0015358374221250415,0.9197421913942174,1,1,2,0.0,4 6
1256,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4546,0.050000000000000044,0.41477465629577637,0.0005699482862837613,0.0005729258991777897,0.9485109874205697,3,3,4,0.0,5 3 4 6
1257,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4550,0.050000000000000044,0.2765499949455261,0.0003678695284179412,0.00011563707084860653,0.9869697132944069,3,3,4,0.0,5 3 4 6
1258,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4552,0.050000000000000044,0.08603741973638535,0.0005196297133807093,0.000758761540055275,0.931643338889486,1,1,2,0.0,4 6
1259,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4556,0.050000000000000044,0.6245200037956238,0.0005103122457512654,0.0002349590213270858,0.976496011798362,3,3,4,0.0,5 3 4 6
1260,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4560,0.050000000000000044,0.4819064140319824,0.0006098115263739601,0.0004541786329355091,0.9655303865777468,3,3,4,0.0,4 3 5 6
1261,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4564,0.050000000000000044,0.17806750535964966,0.00039554143586428836,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,4 3 5 6
1262,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4568,0.050000000000000044,0.2824987769126892,0.0005491556512424722,0.0003597978502511978,0.9719260671263501,3,3,4,0.0,4 3 5 6
1263,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4570,0.050000000000000044,0.08328816294670105,0.0003717757062986493,0.0009957889560610056,0.9354245759963139,1,1,2,0.0,4 6
1264,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4572,0.050000000000000044,0.07726895809173584,0.00042174849659204483,0.00043727908632718027,0.930795111674616,1,1,2,0.0,4 6
1265,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4576,0.050000000000000044,0.25167810916900635,0.00048304235679097474,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,5 3 4 6
1266,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4579,0.050000000000000044,0.08952425420284271,0.00037142089180027443,0.0013792121317237616,0.8772108774725237,2,2,3,0.0,4 1 6
1267,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4584,0.050000000000000044,0.4647652506828308,0.0004323765926528722,0.00048601313028484583,0.9562057949487435,5,5,6,0.0,2 4 1 5 3
1268,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4588,0.050000000000000044,0.2824987769126892,0.0003588698382372968,0.0003597978502511978,0.9719260671263501,3,3,4,0.0,4 3 5 6
1269,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4590,0.050000000000000044,0.07216545939445496,0.0006358842365443707,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
1270,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4594,0.050000000000000044,0.4989902079105377,0.00042666618537623435,0.00016201628022827208,0.9809971033605469,3,3,4,0.0,4 3 5 6
1271,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4598,0.050000000000000044,0.12446367740631104,0.00040768078179098666,0.0005235181306488812,0.9508509179676897,3,3,4,0.0,4 3 5 6
1272,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4602,0.050000000000000044,0.23359821736812592,0.00034377801057416946,0.0003405463066883385,0.9615002803407016,3,3,4,0.0,4 3 5 6
1273,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4604,0.050000000000000044,0.08010360598564148,0.0005320209311321378,0.0006015819380991161,0.9371621870789034,1,1,2,0.0,4 6
1274,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4608,0.050000000000000044,0.2504009008407593,0.0003407225522096269,0.00035229287459515035,0.969867823771716,3,3,4,0.0,4 3 5 6
1275,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4613,0.050000000000000044,0.5868489742279053,0.0005057824309915304,0.0003388386103324592,0.9784358720008315,4,4,5,0.0,2 5 4 3 6
1276,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4617,0.050000000000000044,0.17806750535964966,0.0004512127852649428,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,4 3 5 6
1277,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4622,0.050000000000000044,0.5187743902206421,0.0003550465567968786,0.0002648760564625263,0.9685548641912719,5,5,6,0.0,5 1 4 2 3
1278,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4626,0.050000000000000044,0.28983667492866516,0.0005146428302396089,0.00016244305879808962,0.9840680202746079,3,3,4,0.0,4 3 5 6
1279,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4631,0.050000000000000044,0.5878334641456604,0.0004148977401200682,0.00022662525589112192,0.9768648725556703,5,5,6,0.0,2 4 1 5 3
1280,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4636,0.050000000000000044,0.45241066813468933,0.00039190867682918905,0.0004525361873675138,0.9656771898942952,4,4,5,0.0,4 3 5 2 6
1281,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4641,0.050000000000000044,0.5965061187744141,0.00042394509073346854,0.0001270977227250114,0.9839529433906716,4,4,5,0.0,2 4 5 3 6
1282,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4645,0.050000000000000044,0.6262933015823364,0.0003420822322368622,0.00028734508669003844,0.9792653489835764,3,3,4,0.0,5 3 4 6
1283,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4649,0.050000000000000044,0.4989902079105377,0.00039191597170429304,0.00016201628022827208,0.9809971033605469,3,3,4,0.0,5 3 4 6
1284,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4651,0.050000000000000044,0.07726895809173584,0.00039778782229404896,0.00043727908632718027,0.930795111674616,1,1,2,0.0,4 6
1285,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4655,0.050000000000000044,0.25167810916900635,0.00038369798494386487,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,4 3 5 6
1286,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4659,0.050000000000000044,0.15704669058322906,0.00045204164052847773,0.00010738086712080985,0.9843748759358731,3,3,4,0.0,4 3 5 6
1287,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4664,0.050000000000000044,0.24017474055290222,0.000367614469723776,0.00016172637697309256,0.9841781721387267,4,4,5,0.0,4 1 3 5 6
1288,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4668,0.050000000000000044,0.5351529121398926,0.00043032826215494424,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,4 3 5 6
1289,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4670,0.050000000000000044,0.07216545939445496,0.00041496245830785483,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
1290,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4674,0.050000000000000044,0.4822431206703186,0.0004182892298558727,0.00014626921620219946,0.9861620591596815,3,3,4,0.0,3 4 5 6
1291,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4678,0.050000000000000044,0.2504009008407593,0.0003300240423413925,0.00035229287459515035,0.969867823771716,3,3,4,0.0,5 3 4 6
1292,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4682,0.050000000000000044,0.1293094903230667,0.0004193112254142761,0.00040378078119829297,0.96713060346143,3,3,4,0.0,4 3 5 6
1293,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4686,0.050000000000000044,0.5157231092453003,0.00036870322219328955,0.00024080935691017658,0.980954727381645,3,3,4,0.0,3 4 5 6
1294,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4691,0.050000000000000044,0.4918782711029053,0.0003658047178760171,0.00028312637005001307,0.9826177732485228,4,4,5,0.0,2 4 5 3 6
1295,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4695,0.050000000000000044,0.14069421589374542,0.00041735894774319604,0.00036204076604917645,0.9700708798045352,3,3,4,0.0,4 3 5 6
1296,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4697,0.050000000000000044,0.08010360598564148,0.0004868802207056433,0.0006015819380991161,0.9371621870789034,1,1,2,0.0,4 6
1297,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4702,0.050000000000000044,0.5768633484840393,0.00040510643157176673,0.00012668492854572833,0.9839871939488739,5,5,6,0.0,2 4 1 3 5
1298,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4706,0.050000000000000044,0.28983667492866516,0.0003753870478249155,0.00016244305879808962,0.9840680202746079,3,3,4,0.0,4 3 5 6
1299,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4710,0.050000000000000044,0.12446367740631104,0.0002873088960768655,0.0005235181306488812,0.9508509179676897,3,3,4,0.0,4 3 5 6
1300,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4714,0.050000000000000044,0.17806750535964966,0.00032671462395228446,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,4 3 5 6
1301,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4718,0.050000000000000044,0.4989902079105377,0.00036745193210663274,0.00016201628022827208,0.9809971033605469,3,3,4,0.0,4 3 5 6
1302,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4722,0.050000000000000044,0.1293094903230667,0.0005391734230215661,0.00040378078119829297,0.96713060346143,3,3,4,0.0,4 3 5 6
1303,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4726,0.050000000000000044,0.5351529121398926,0.00038335175486281514,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,4 3 5 6
1304,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4731,0.050000000000000044,0.5151501893997192,0.0003771102812606841,0.00047925213584676385,0.948310568397167,4,4,5,0.0,5 3 1 4 6
1305,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4733,0.050000000000000044,0.08603741973638535,0.0004433681315276772,0.000758761540055275,0.931643338889486,1,1,2,0.0,4 6
1306,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4735,0.050000000000000044,0.07216545939445496,0.00018130694661522284,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
1307,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4737,0.050000000000000044,0.08491121232509613,0.00037325979792512953,0.0006683328538201749,0.9274111683087315,1,1,2,0.0,4 6
1308,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4739,0.050000000000000044,0.08941388130187988,0.0004142806283198297,0.0015358374221250415,0.9197421913942174,1,1,2,0.0,4 6
1309,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4742,0.050000000000000044,0.16715867817401886,0.00038565083135229844,0.00019341227016411722,0.9721222965846306,2,2,3,0.0,4 3 6
1310,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4745,0.050000000000000044,0.35332000255584717,0.000280429240471373,0.0004187249578535557,0.9472029479165139,2,2,3,0.0,5 1 6
1311,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4749,0.050000000000000044,0.2765499949455261,0.00036362148239277303,0.00011563707084860653,0.9869697132944069,3,3,4,0.0,5 3 4 6
1312,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4753,0.050000000000000044,0.25167810916900635,0.00046688477596035227,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,5 3 4 6
1313,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4757,0.050000000000000044,0.5006925463676453,0.0004960806400049478,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,4 3 5 6
1314,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4761,0.050000000000000044,0.28983667492866516,0.0005021711331210099,0.00016244305879808962,0.9840680202746079,3,3,4,0.0,4 3 5 6
1315,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4766,0.050000000000000044,0.42542389035224915,0.000445543834939599,0.00014136696700006723,0.9863999006155697,5,5,6,0.0,2 4 5 3 1
1316,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4771,0.050000000000000044,0.45241066813468933,0.0005483925924636424,0.0004525361873675138,0.9656771898942952,4,4,5,0.0,2 4 5 3 6
1317,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4773,0.050000000000000044,0.08328816294670105,0.000570332893403247,0.0009957889560610056,0.9354245759963139,1,1,2,0.0,4 6
1318,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4777,0.050000000000000044,0.41477468609809875,0.00046813277003820986,0.0005729258991777897,0.9485109874205697,3,3,4,0.0,4 3 5 6
1319,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4781,0.050000000000000044,0.25167810916900635,0.000550042575923726,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,4 3 5 6
1320,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4786,0.050000000000000044,0.4877612292766571,0.0005485017318278551,0.0002348088746657595,0.9813054595917782,4,4,5,0.0,5 2 4 3 6
1321,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4790,0.050000000000000044,0.14069421589374542,0.00048576080735074356,0.00036204076604917645,0.9700708798045352,3,3,4,0.0,4 3 5 6
1322,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4794,0.050000000000000044,0.1039593368768692,0.00037261970282997936,0.0008596146362833679,0.9272331046505292,3,3,4,0.0,4 3 5 6
1323,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4798,0.050000000000000044,0.5351529121398926,0.0005038217786932364,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,5 3 4 6
1324,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4802,0.050000000000000044,0.24948525428771973,0.00037670597521355376,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,5 3 4 6
1325,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4806,0.050000000000000044,0.2504009008407593,0.0005078035464975983,0.00035229287459515035,0.969867823771716,3,3,4,0.0,3 4 5 6
1326,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4810,0.050000000000000044,0.4701785445213318,0.00046587642282247543,0.0007079782662913203,0.9593047053153393,3,3,4,0.0,2 4 1 6
1327,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4812,0.050000000000000044,0.07216545939445496,0.00050927180564031,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
1328,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4817,0.050000000000000044,0.4918782711029053,0.0004952791146934033,0.00028312637005001307,0.9826177732485228,4,4,5,0.0,2 4 5 3 6
1329,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4822,0.050000000000000044,0.48476216197013855,0.00045236413134261964,0.0004860204935539514,0.956205478781894,4,4,5,0.0,2 4 5 3 6
1330,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4827,0.050000000000000044,0.5151501893997192,0.00041198967956006526,0.00047925213584676385,0.948310568397167,4,4,5,0.0,1 5 3 4 6
1331,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4831,0.050000000000000044,0.1429433375597,0.00039160104643087834,0.00027102656895294785,0.9678698781873326,3,3,4,0.0,3 4 5 6
1332,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4835,0.050000000000000044,0.1039593368768692,0.00036414689384400845,0.0008596146362833679,0.9272331046505292,3,3,4,0.0,4 3 5 6
1333,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4840,0.050000000000000044,0.46352246403694153,0.0004549010889604688,0.00027670079725794494,0.9828725389684423,5,5,6,0.0,2 4 1 5 3
1334,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4844,0.050000000000000044,0.25167807936668396,0.0003255540068494156,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,3 5 4 6
1335,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4848,0.050000000000000044,0.2824988067150116,0.00047061826626304537,0.0003597978502511978,0.9719260671263501,3,3,4,0.0,3 5 4 6
1336,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4852,0.050000000000000044,0.41477468609809875,0.00040219321817858145,0.0005729258991777897,0.9485109874205697,3,3,4,0.0,3 4 5 6
1337,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4857,0.050000000000000044,0.45265159010887146,0.00033768514404073355,0.00045150649384595454,0.9657286060763596,4,4,5,0.0,1 4 3 5 6
1338,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4861,0.050000000000000044,0.28983670473098755,0.0003773374410229735,0.00016244305879808962,0.9840680202746079,3,3,4,0.0,3 4 5 6
1339,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4865,0.050000000000000044,0.1039593368768692,0.0003908376529579982,0.0008596146362833679,0.9272331046505292,3,3,4,0.0,4 3 5 6
1340,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4869,0.050000000000000044,0.1039593368768692,0.0003718848165590316,0.0008596146362833679,0.9272331046505292,3,3,4,0.0,4 3 5 6
1341,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4873,0.050000000000000044,0.17806750535964966,0.0003772460186155513,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,4 3 5 6
1342,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4878,0.050000000000000044,0.396163672208786,0.0003698565298691392,0.0003885505720973015,0.9628183320784824,5,5,6,0.0,2 4 1 5 3
1343,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4880,0.050000000000000044,0.07660998404026031,0.00033069356868509203,0.0011972617357969284,0.8763204811674661,1,1,2,0.0,4 6
1344,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4882,0.050000000000000044,0.3392654359340668,0.00048001654795370996,0.0009806210873648524,0.9263935317146934,1,1,2,0.0,1 6
1345,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4886,0.050000000000000044,0.41477468609809875,0.0003332623091409914,0.0005729258991777897,0.9485109874205697,3,3,4,0.0,4 3 5 6
1346,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4888,0.050000000000000044,0.07660998404026031,0.0004730854998342693,0.0011972617357969284,0.8763204811674661,1,1,2,0.0,4 6
1347,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4893,0.050000000000000044,0.5743309259414673,0.0003753944707568735,0.00020874995971098542,0.973509264722307,5,5,6,0.0,1 4 2 5 3
1348,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4898,0.050000000000000044,0.5916242599487305,0.0004291827674023807,0.0002711522101890296,0.9798690636291232,5,5,6,0.0,2 4 1 5 3
1349,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4902,0.050000000000000044,-0.011628977954387665,0.00042498054972384125,0.0004645662847906351,0.9487376050950515,3,3,4,0.0,4 5 1 6
1350,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4907,0.050000000000000044,0.46352246403694153,0.0004094637115485966,0.00027670079725794494,0.9828725389684423,5,5,6,0.0,2 4 1 5 3
1351,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4912,0.050000000000000044,0.4427699148654938,0.0003974409832153469,0.00016945380775723606,0.9815922113186397,5,5,6,0.0,1 5 3 2 4
1352,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4915,0.050000000000000044,0.1313028633594513,0.0004570302941525976,0.0007977709174156189,0.9217202344490714,2,2,3,0.0,3 5 6
1353,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4920,0.050000000000000044,0.4541199207305908,0.00038434258894994857,0.0001426693343091756,0.9862425300900632,4,4,5,0.0,2 4 5 3 6
1354,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4922,0.050000000000000044,0.07726895809173584,0.0004495771281654015,0.00043727908632718027,0.930795111674616,1,1,2,0.0,4 6
1355,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4923,0.050000000000000044,0.0,0.00048777065239846706,0.0020327731035649776,0.8700103696355957,0,0,1,0.0,6
1356,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4928,0.050000000000000044,0.5681328773498535,0.0004964648105669767,0.0003357348614372313,0.9786668139710296,5,5,6,0.0,2 4 1 5 3
1357,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4930,0.050000000000000044,0.08491121232509613,0.00037803784653078765,0.0006683328538201749,0.9274111683087315,1,1,2,0.0,4 6
1358,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4934,0.050000000000000044,0.25865116715431213,0.0004153450354351662,8.178579446393996e-05,0.9846872851943573,3,3,4,0.0,5 3 4 6
1359,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4938,0.050000000000000044,0.2504009008407593,0.00041166759183397517,0.00035229287459515035,0.969867823771716,3,3,4,0.0,4 3 5 6
1360,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4940,0.050000000000000044,0.08491121232509613,0.0005028503946959972,0.0006683328538201749,0.9274111683087315,1,1,2,0.0,4 6
1361,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4944,0.050000000000000044,0.1293094903230667,0.00038731891254428774,0.00040378078119829297,0.96713060346143,3,3,4,0.0,4 3 5 6
1362,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4949,0.050000000000000044,0.48476216197013855,0.0004918891587294638,0.0004860204935539514,0.956205478781894,4,4,5,0.0,3 2 4 5 6
1363,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4953,0.050000000000000044,0.12446367740631104,0.00037832633825019,0.0005235181306488812,0.9508509179676897,3,3,4,0.0,4 3 5 6
1364,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4958,0.050000000000000044,0.4877611994743347,0.00044316896237432956,0.0002348088746657595,0.9813054595917782,4,4,5,0.0,2 4 5 3 6
1365,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4961,0.050000000000000044,0.13998225331306458,0.00045314853196032345,0.0007741563604213297,0.928687021738709,2,2,3,0.0,4 3 6
1366,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4964,0.050000000000000044,0.16715867817401886,0.0003542978180727611,0.00019341227016411722,0.9721222965846306,2,2,3,0.0,4 3 6
1367,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4966,0.050000000000000044,0.08328816294670105,0.0004463439981918782,0.0009957889560610056,0.9354245759963139,1,1,2,0.0,4 6
1368,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4968,0.050000000000000044,0.08941388130187988,0.00041262112790718675,0.0015358374221250415,0.9197421913942174,1,1,2,0.0,4 6
1369,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4970,0.050000000000000044,0.08603741973638535,0.0003273804031778127,0.000758761540055275,0.931643338889486,1,1,2,0.0,4 6
1370,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4975,0.050000000000000044,0.5868489742279053,0.0004503736970946193,0.0003388386103324592,0.9784358720008315,4,4,5,0.0,2 4 5 3 6
1371,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4979,0.050000000000000044,0.5045946836471558,0.0004468406368687283,0.0004865041410084814,0.9562090784311295,3,3,4,0.0,3 5 4 6
1372,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4983,0.050000000000000044,0.25865116715431213,0.0003790446717175655,8.178579446393996e-05,0.9846872851943573,3,3,4,0.0,5 3 4 6
1373,2,sigma_1p0__kernel_9__order_2,1.0,9,2,4985,0.050000000000000044,0.22196078300476074,0.00040404814353678375,0.001275370828807354,0.8782033901595191,1,1,2,0.0,2 6
